21447,Illegal Search,3
21447,Operation/Personnel Violations,13
21447,Traffic,1
21447,Use Of Force,3
21448,Bribery / Official Corruption,1
21448,Criminal Misconduct,6
21448,Domestic,2
21448,Drug / Alcohol Abuse,1
21448,False Arrest,1
21448,Illegal Search,17
21448,Lockup Procedures,3
21448,Operation/Personnel Violations,9
21448,Use Of Force,13
21448,Verbal Abuse,4
21455,Illegal Search,4
21455,Lockup Procedures,2
21455,Operation/Personnel Violations,2
21455,Traffic,1
21455,Use Of Force,2
21492,Conduct Unbecoming (Off-Duty),3
21492,Domestic,5
21492,False Arrest,1
21492,Illegal Search,1
21492,Operation/Personnel Violations,7
21492,Use Of Force,1
21562,False Arrest,2
21562,Illegal Search,5
21562,Lockup Procedures,1
21562,Operation/Personnel Violations,3
21562,Traffic,1
21562,Use Of Force,2
21590,Conduct Unbecoming (Off-Duty),2
21590,Illegal Search,3
21590,Operation/Personnel Violations,21
21590,Traffic,2
21590,Use Of Force,7
21590,Verbal Abuse,5
21653,Illegal Search,4
21653,Lockup Procedures,1
21653,Operation/Personnel Violations,7
21653,Use Of Force,7
21653,Verbal Abuse,1
21671,Conduct Unbecoming (Off-Duty),1
21671,Domestic,1
21671,Illegal Search,5
21671,Money / Property,1
21671,Operation/Personnel Violations,10
21671,Traffic,1
21671,Use Of Force,7
21671,Verbal Abuse,2
21768,False Arrest,1
21768,Operation/Personnel Violations,1
21768,Traffic,1
21768,Use Of Force,3
21768,Verbal Abuse,1
21876,Conduct Unbecoming (Off-Duty),4
21876,Domestic,3
21876,False Arrest,1
21876,Illegal Search,8
21876,Lockup Procedures,2
21876,Operation/Personnel Violations,14
21876,Use Of Force,11
21876,Verbal Abuse,2
21921,False Arrest,1
21921,Illegal Search,1
21921,Operation/Personnel Violations,3
21921,Use Of Force,4
21921,Verbal Abuse,1
21941,False Arrest,1
21941,Illegal Search,8
21941,Operation/Personnel Violations,1
21941,Use Of Force,4
21955,False Arrest,2
21955,Illegal Search,4
21955,Lockup Procedures,5
21955,Operation/Personnel Violations,2
21955,Use Of Force,4
21955,Verbal Abuse,1
22207,Conduct Unbecoming (Off-Duty),1
22207,Domestic,1
22207,Operation/Personnel Violations,6
22218,False Arrest,2
22218,Lockup Procedures,1
22218,Money / Property,1
22219,Conduct Unbecoming (Off-Duty),1
22219,Domestic,1
22219,Lockup Procedures,2
22219,Operation/Personnel Violations,6
22219,Traffic,1
22256,Domestic,1
22256,False Arrest,2
22256,Illegal Search,3
22256,Lockup Procedures,2
22256,Operation/Personnel Violations,3
22285,False Arrest,1
22285,Operation/Personnel Violations,2
22286,Illegal Search,5
22286,Lockup Procedures,1
22286,Operation/Personnel Violations,1
22532,Criminal Misconduct,1
22532,False Arrest,2
22532,Illegal Search,2
22532,Lockup Procedures,1
22532,Traffic,1
22532,Use Of Force,3
22552,Conduct Unbecoming (Off-Duty),1
22552,False Arrest,4
22552,Illegal Search,2
22552,Operation/Personnel Violations,6
22552,Use Of Force,4
22701,Criminal Misconduct,1
22701,False Arrest,3
22701,Illegal Search,13
22701,Lockup Procedures,2
22701,Operation/Personnel Violations,7
22701,Use Of Force,9
22760,False Arrest,2
22760,Illegal Search,1
22760,Operation/Personnel Violations,5
22760,Use Of Force,1
22789,Domestic,1
22789,False Arrest,4
22789,Illegal Search,11
22789,Lockup Procedures,2
22789,Operation/Personnel Violations,10
22789,Supervisory Responsibilities,1
22789,Traffic,1
22789,Use Of Force,14
22789,Verbal Abuse,4
22824,Illegal Search,1
22824,Operation/Personnel Violations,12
22824,Use Of Force,4
22946,Domestic,1
22946,False Arrest,2
22946,Illegal Search,4
22946,Lockup Procedures,1
22946,Operation/Personnel Violations,2
22946,Use Of Force,1
23004,Conduct Unbecoming (Off-Duty),3
23004,Domestic,2
23004,False Arrest,12
23004,Illegal Search,4
23004,Lockup Procedures,4
23004,Operation/Personnel Violations,18
23004,Traffic,3
23004,Use Of Force,10
23004,Verbal Abuse,5
23027,False Arrest,1
23027,Illegal Search,1
23027,Lockup Procedures,1
23027,Money / Property,1
23027,Operation/Personnel Violations,3
23067,False Arrest,4
23067,Illegal Search,10
23067,Money / Property,2
23067,Operation/Personnel Violations,2
23067,Use Of Force,11
23152,Lockup Procedures,1
23152,Operation/Personnel Violations,2
23152,Traffic,1
23152,Use Of Force,2
23160,False Arrest,1
23160,Illegal Search,7
23160,Operation/Personnel Violations,3
23160,Verbal Abuse,1
23171,Illegal Search,3
23171,Lockup Procedures,1
23171,Traffic,2
23171,Use Of Force,3
23344,False Arrest,3
23344,Illegal Search,7
23344,Lockup Procedures,1
23344,Money / Property,1
23344,Operation/Personnel Violations,4
23344,Use Of Force,4
23357,False Arrest,2
23357,Illegal Search,6
23357,Lockup Procedures,1
23357,Money / Property,2
23357,Operation/Personnel Violations,6
23357,Use Of Force,3
23357,Verbal Abuse,1
23376,Conduct Unbecoming (Off-Duty),1
23376,Domestic,2
23376,Illegal Search,2
23376,Operation/Personnel Violations,17
23376,Traffic,1
23421,Domestic,1
23421,False Arrest,4
23421,Illegal Search,4
23421,Lockup Procedures,2
23421,Operation/Personnel Violations,1
23421,Use Of Force,2
23421,Verbal Abuse,1
23456,Domestic,2
23456,Lockup Procedures,1
23456,Operation/Personnel Violations,18
23456,Use Of Force,13
23456,Verbal Abuse,1
23462,False Arrest,2
23462,Illegal Search,1
23462,Lockup Procedures,2
23462,Use Of Force,2
23470,Conduct Unbecoming (Off-Duty),1
23470,Illegal Search,1
23470,Lockup Procedures,1
23470,Operation/Personnel Violations,2
23470,Use Of Force,1
23494,Excessive Force,1
23494,Lockup Procedures,1
23494,Use Of Force,2
23509,Operation/Personnel Violations,5
23509,Use Of Force,1
23537,False Arrest,9
23537,Illegal Search,11
23537,Lockup Procedures,1
23537,Operation/Personnel Violations,7
23537,Use Of Force,7
23610,Illegal Search,2
23610,Lockup Procedures,1
23610,Use Of Force,1
23661,Domestic,3
23661,Operation/Personnel Violations,26
23661,Traffic,3
23661,Use Of Force,3
23661,Verbal Abuse,5
23775,False Arrest,3
23775,Illegal Search,3
23775,Lockup Procedures,1
23775,Operation/Personnel Violations,2
23775,Use Of Force,3
23775,Verbal Abuse,3
23783,Conduct Unbecoming (Off-Duty),1
23783,Domestic,3
23783,False Arrest,3
23783,Illegal Search,11
23783,Lockup Procedures,1
23783,Operation/Personnel Violations,19
23783,Traffic,2
23783,Use Of Force,14
23783,Verbal Abuse,2
23789,Illegal Search,1
23789,Lockup Procedures,2
23789,Operation/Personnel Violations,12
23789,Verbal Abuse,2
24033,Operation/Personnel Violations,3
24033,Use Of Force,2
24106,False Arrest,1
24106,Illegal Search,2
24106,Lockup Procedures,1
24106,Operation/Personnel Violations,5
24106,Use Of Force,2
24111,False Arrest,1
24111,Illegal Search,1
24111,Operation/Personnel Violations,1
24111,Use Of Force,1
24128,Conduct Unbecoming (Off-Duty),1
24128,Criminal Misconduct,2
24128,False Arrest,1
24128,Illegal Search,29
24128,Lockup Procedures,4
24128,Money / Property,1
24128,Operation/Personnel Violations,10
24128,Supervisory Responsibilities,1
24128,Use Of Force,16
24128,Verbal Abuse,10
24150,False Arrest,1
24150,Illegal Search,1
24150,Operation/Personnel Violations,6
24171,Conduct Unbecoming (Off-Duty),1
24171,Domestic,1
24171,Illegal Search,1
24171,Lockup Procedures,2
24171,Operation/Personnel Violations,9
24171,Traffic,1
24171,Use Of Force,4
24186,False Arrest,3
24186,Illegal Search,4
24186,Lockup Procedures,3
24186,Operation/Personnel Violations,3
24186,Use Of Force,2
24426,Domestic,2
24426,False Arrest,3
24426,Illegal Search,9
24426,Lockup Procedures,3
24426,Operation/Personnel Violations,21
24426,Traffic,6
24426,Unknown,1
24426,Use Of Force,18
24426,Verbal Abuse,8
24449,Illegal Search,1
24449,Operation/Personnel Violations,2
24536,Conduct Unbecoming (Off-Duty),2
24536,False Arrest,3
24536,Illegal Search,1
24536,Lockup Procedures,3
24536,Operation/Personnel Violations,3
24536,Use Of Force,3
24536,Verbal Abuse,1
24599,Domestic,4
24599,False Arrest,2
24599,Illegal Search,13
24599,Lockup Procedures,3
24599,Operation/Personnel Violations,6
24599,Traffic,1
24599,Use Of Force,7
24599,Verbal Abuse,1
24615,Illegal Search,2
24615,Lockup Procedures,1
24615,Operation/Personnel Violations,1
24615,Use Of Force,1
24644,False Arrest,1
24644,Lockup Procedures,2
24644,Operation/Personnel Violations,2
24644,Supervisory Responsibilities,1
24644,Use Of Force,1
24662,False Arrest,1
24662,Illegal Search,4
24662,Lockup Procedures,1
24695,Criminal Misconduct,1
24695,Domestic,4
24695,False Arrest,1
24695,Illegal Search,4
24695,Lockup Procedures,1
24695,Use Of Force,10
24695,Verbal Abuse,1
24841,False Arrest,2
24841,Illegal Search,3
24841,Lockup Procedures,2
24841,Operation/Personnel Violations,3
24841,Use Of Force,2
24841,Verbal Abuse,1
24924,Bribery / Official Corruption,1
24924,False Arrest,2
24924,Illegal Search,10
24924,Lockup Procedures,2
24924,Operation/Personnel Violations,7
24924,Use Of Force,4
24924,Verbal Abuse,1
24926,Domestic,1
24926,Drug / Alcohol Abuse,1
24926,False Arrest,2
24926,Illegal Search,5
24926,Lockup Procedures,3
24926,Operation/Personnel Violations,4
24926,Traffic,1
24926,Use Of Force,4
25032,Domestic,1
25032,False Arrest,1
25032,Illegal Search,3
25032,Lockup Procedures,2
25032,Use Of Force,2
25071,Domestic,2
25071,Drug / Alcohol Abuse,1
25071,Illegal Search,1
25071,Operation/Personnel Violations,1
25071,Use Of Force,1
25098,False Arrest,1
25098,Illegal Search,2
25098,Operation/Personnel Violations,6
25098,Use Of Force,5
25177,Domestic,1
25177,False Arrest,4
25177,Illegal Search,7
25177,Lockup Procedures,2
25177,Operation/Personnel Violations,3
25177,Traffic,2
25177,Use Of Force,8
25177,Verbal Abuse,2
25191,Bribery / Official Corruption,1
25191,False Arrest,4
25191,Illegal Search,9
25191,Lockup Procedures,2
25191,Money / Property,1
25191,Operation/Personnel Violations,5
25191,Use Of Force,7
25191,Verbal Abuse,1
25205,Conduct Unbecoming (Off-Duty),1
25205,False Arrest,1
25205,Illegal Search,3
25205,Lockup Procedures,3
25205,Operation/Personnel Violations,1
25205,Use Of Force,2
25221,Criminal Misconduct,1
25221,False Arrest,2
25221,Illegal Search,1
25221,Operation/Personnel Violations,4
25221,Use Of Force,6
25276,Illegal Search,3
25276,Operation/Personnel Violations,6
25276,Traffic,1
25281,False Arrest,1
25281,Illegal Search,1
25281,Operation/Personnel Violations,6
25281,Use Of Force,1
25369,False Arrest,4
25369,Illegal Search,12
25369,Lockup Procedures,2
25369,Use Of Force,1
25384,Conduct Unbecoming (Off-Duty),1
25384,False Arrest,1
25384,Lockup Procedures,1
25384,Operation/Personnel Violations,4
25384,Traffic,1
25384,Use Of Force,2
25518,False Arrest,1
25518,Illegal Search,1
25518,Lockup Procedures,1
25518,Money / Property,1
25518,Operation/Personnel Violations,2
25518,Traffic,1
25717,Domestic,1
25717,False Arrest,4
25717,Illegal Search,19
25717,Lockup Procedures,4
25717,Operation/Personnel Violations,6
25717,Supervisory Responsibilities,1
25717,Use Of Force,13
25789,False Arrest,1
25789,Lockup Procedures,3
25789,Operation/Personnel Violations,4
25789,Traffic,1
25789,Use Of Force,3
25799,Conduct Unbecoming (Off-Duty),1
25799,Criminal Misconduct,2
25799,Domestic,4
25799,False Arrest,2
25799,Illegal Search,22
25799,Lockup Procedures,12
25799,Operation/Personnel Violations,19
25799,Supervisory Responsibilities,1
25799,Use Of Force,20
25799,Verbal Abuse,8
25963,Conduct Unbecoming (Off-Duty),3
25963,Criminal Misconduct,1
25963,False Arrest,3
25963,Illegal Search,15
25963,Lockup Procedures,10
25963,Operation/Personnel Violations,22
25963,Traffic,4
25963,Use Of Force,10
25963,Verbal Abuse,3
26018,Illegal Search,8
26018,Use Of Force,5
26018,Verbal Abuse,1
26064,Conduct Unbecoming (Off-Duty),2
26064,Domestic,4
26064,Illegal Search,1
26064,Operation/Personnel Violations,11
26064,Use Of Force,3
26145,Criminal Misconduct,1
26145,False Arrest,2
26145,Illegal Search,4
26145,Lockup Procedures,2
26145,Money / Property,1
26145,Operation/Personnel Violations,1
26208,False Arrest,1
26208,Illegal Search,2
26208,Lockup Procedures,1
26208,Operation/Personnel Violations,4
26208,Use Of Force,2
26208,Verbal Abuse,1
26301,Domestic,1
26301,Illegal Search,2
26301,Operation/Personnel Violations,14
26301,Use Of Force,2
26301,Verbal Abuse,1
26304,Illegal Search,3
26304,Lockup Procedures,1
26304,Operation/Personnel Violations,3
26304,Use Of Force,4
26387,False Arrest,1
26387,Illegal Search,3
26387,Lockup Procedures,3
26387,Operation/Personnel Violations,3
26387,Traffic,1
26387,Use Of Force,3
26538,Drug / Alcohol Abuse,1
26538,Illegal Search,1
26538,Operation/Personnel Violations,1
26538,Racial Profiling,1
26653,Lockup Procedures,4
26653,Operation/Personnel Violations,2
26653,Traffic,1
26653,Use Of Force,3
26775,Domestic,1
26775,False Arrest,1
26775,Illegal Search,1
26775,Lockup Procedures,1
26775,Operation/Personnel Violations,13
26775,Supervisory Responsibilities,2
26775,Traffic,7
26775,Use Of Force,2
26775,Verbal Abuse,1
26943,Domestic,1
26943,False Arrest,3
26943,Illegal Search,7
26943,Lockup Procedures,1
26943,Money / Property,1
26943,Use Of Force,2
27022,False Arrest,4
27022,Illegal Search,6
27022,Lockup Procedures,2
27022,Operation/Personnel Violations,6
27022,Use Of Force,5
27103,Illegal Search,6
27103,Lockup Procedures,1
27103,Operation/Personnel Violations,3
27103,Use Of Force,4
27222,Domestic,1
27222,False Arrest,1
27222,Illegal Search,2
27222,Operation/Personnel Violations,9
27222,Supervisory Responsibilities,1
27222,Traffic,1
27222,Use Of Force,12
27222,Verbal Abuse,1
27229,Criminal Misconduct,1
27229,Domestic,1
27229,False Arrest,1
27229,Illegal Search,5
27229,Lockup Procedures,1
27229,Money / Property,1
27229,Operation/Personnel Violations,5
27229,Use Of Force,2
27373,Domestic,3
27373,Illegal Search,1
27373,Lockup Procedures,1
27373,Operation/Personnel Violations,4
27373,Traffic,1
27373,Use Of Force,7
27373,Verbal Abuse,2
27455,Domestic,5
27455,Illegal Search,3
27455,Lockup Procedures,1
27455,Operation/Personnel Violations,2
27455,Supervisory Responsibilities,1
27455,Traffic,2
27455,Use Of Force,3
27455,Verbal Abuse,1
27545,Criminal Misconduct,2
27545,False Arrest,3
27545,Illegal Search,4
27545,Lockup Procedures,3
27545,Operation/Personnel Violations,5
27545,Supervisory Responsibilities,1
27545,Use Of Force,3
27620,Conduct Unbecoming (Off-Duty),6
27620,Criminal Misconduct,1
27620,Domestic,2
27620,Illegal Search,3
27620,Operation/Personnel Violations,18
27620,Traffic,3
27620,Use Of Force,10
27620,Verbal Abuse,7
27651,Conduct Unbecoming (Off-Duty),1
27651,Criminal Misconduct,1
27651,False Arrest,3
27651,Illegal Search,13
27651,Lockup Procedures,2
27651,Operation/Personnel Violations,23
27651,Supervisory Responsibilities,3
27651,Traffic,2
27651,Use Of Force,8
27651,Verbal Abuse,3
27669,False Arrest,2
27669,Illegal Search,7
27669,Operation/Personnel Violations,1
27669,Use Of Force,6
27722,Conduct Unbecoming (Off-Duty),3
27722,Criminal Misconduct,1
27722,False Arrest,5
27722,Illegal Search,5
27722,Money / Property,1
27722,Operation/Personnel Violations,6
27722,Supervisory Responsibilities,1
27722,Use Of Force,13
27722,Verbal Abuse,2
27748,False Arrest,2
27748,Illegal Search,4
27748,Lockup Procedures,2
27748,Verbal Abuse,1
27765,False Arrest,1
27765,Illegal Search,1
27765,Operation/Personnel Violations,2
28024,Conduct Unbecoming (Off-Duty),2
28024,Domestic,1
28024,False Arrest,2
28024,Illegal Search,1
28024,Lockup Procedures,1
28024,Operation/Personnel Violations,1
28024,Traffic,2
28024,Use Of Force,4
28031,False Arrest,1
28031,Illegal Search,3
28031,Lockup Procedures,1
28031,Operation/Personnel Violations,1
28031,Use Of Force,1
28049,False Arrest,3
28049,Illegal Search,1
28049,Operation/Personnel Violations,15
28049,Use Of Force,2
28049,Verbal Abuse,1
28276,Operation/Personnel Violations,4
28276,Supervisory Responsibilities,1
28287,Conduct Unbecoming (Off-Duty),1
28287,False Arrest,1
28287,Operation/Personnel Violations,5
28287,Use Of Force,2
28287,Verbal Abuse,1
28301,Lockup Procedures,2
28301,Operation/Personnel Violations,3
28301,Use Of Force,3
28329,Excessive Force,1
28329,False Arrest,6
28329,Illegal Search,11
28329,Lockup Procedures,2
28329,Operation/Personnel Violations,4
28329,Use Of Force,6
28383,False Arrest,3
28383,Illegal Search,4
28383,Lockup Procedures,2
28383,Money / Property,2
28383,Operation/Personnel Violations,3
28383,Use Of Force,3
28383,Verbal Abuse,1
28385,Illegal Search,1
28385,Operation/Personnel Violations,5
28385,Use Of Force,1
28451,Domestic,2
28451,False Arrest,2
28451,Illegal Search,2
28451,Lockup Procedures,3
28451,Operation/Personnel Violations,3
28451,Traffic,2
28451,Use Of Force,7
28451,Verbal Abuse,1
28468,Criminal Misconduct,1
28468,Illegal Search,2
28468,Operation/Personnel Violations,9
28468,Supervisory Responsibilities,1
28468,Traffic,2
28610,Illegal Search,2
28610,Operation/Personnel Violations,6
28610,Supervisory Responsibilities,1
28610,Traffic,1
28610,Use Of Force,2
28667,False Arrest,2
28667,Illegal Search,4
28667,Use Of Force,3
28768,Illegal Search,1
28768,Operation/Personnel Violations,7
28768,Use Of Force,7
28771,Criminal Misconduct,1
28771,Illegal Search,3
28771,Lockup Procedures,1
28771,Money / Property,1
28771,Operation/Personnel Violations,5
28771,Use Of Force,2
28773,False Arrest,3
28773,Illegal Search,1
28773,Operation/Personnel Violations,3
28773,Use Of Force,1
28832,Bribery / Official Corruption,1
28832,Lockup Procedures,1
28832,Operation/Personnel Violations,2
28832,Traffic,1
28832,Use Of Force,1
28838,False Arrest,3
28838,Illegal Search,5
28838,Money / Property,1
28838,Operation/Personnel Violations,6
28838,Use Of Force,3
28838,Verbal Abuse,1
28871,Bribery / Official Corruption,1
28871,Criminal Misconduct,1
28871,False Arrest,11
28871,Illegal Search,6
28871,Money / Property,1
28871,Operation/Personnel Violations,7
28871,Use Of Force,8
28878,Drug / Alcohol Abuse,1
28878,False Arrest,4
28878,Illegal Search,11
28878,Lockup Procedures,2
28878,Money / Property,2
28878,Operation/Personnel Violations,5
28878,Use Of Force,3
28878,Verbal Abuse,1
28958,Domestic,2
28958,Drug / Alcohol Abuse,1
28958,False Arrest,1
28958,Illegal Search,4
28958,Lockup Procedures,4
28958,Operation/Personnel Violations,7
28958,Use Of Force,7
28958,Verbal Abuse,1
29031,Domestic,1
29031,Illegal Search,1
29031,Lockup Procedures,2
29031,Operation/Personnel Violations,2
29031,Traffic,2
29031,Use Of Force,8
29128,Domestic,2
29128,False Arrest,2
29128,Illegal Search,10
29128,Lockup Procedures,1
29128,Operation/Personnel Violations,6
29128,Use Of Force,2
29166,Domestic,3
29166,False Arrest,5
29166,Illegal Search,10
29166,Lockup Procedures,1
29166,Operation/Personnel Violations,5
29166,Use Of Force,13
29166,Verbal Abuse,2
29197,Conduct Unbecoming (Off-Duty),1
29197,Domestic,5
29197,False Arrest,1
29197,Illegal Search,1
29197,Operation/Personnel Violations,13
29197,Supervisory Responsibilities,1
29197,Use Of Force,8
29197,Verbal Abuse,6
29270,False Arrest,4
29270,Illegal Search,2
29270,Operation/Personnel Violations,6
29270,Supervisory Responsibilities,1
29270,Traffic,1
29270,Use Of Force,2
29378,Conduct Unbecoming (Off-Duty),1
29378,Lockup Procedures,1
29378,Operation/Personnel Violations,1
29378,Supervisory Responsibilities,1
29378,Use Of Force,2
29380,Domestic,2
29380,False Arrest,2
29380,Illegal Search,6
29380,Lockup Procedures,1
29380,Operation/Personnel Violations,4
29380,Traffic,1
29380,Use Of Force,2
29399,False Arrest,5
29399,Illegal Search,4
29399,Lockup Procedures,4
29399,Operation/Personnel Violations,2
29399,Use Of Force,3
29399,Verbal Abuse,1
29432,False Arrest,1
29432,Illegal Search,7
29432,Lockup Procedures,2
29432,Operation/Personnel Violations,2
29432,Use Of Force,4
29454,False Arrest,2
29454,Illegal Search,8
29454,Operation/Personnel Violations,2
29454,Use Of Force,5
29454,Verbal Abuse,1
29566,Lockup Procedures,1
29566,Operation/Personnel Violations,1
29566,Traffic,1
29566,Verbal Abuse,1
29609,Bribery / Official Corruption,1
29609,False Arrest,3
29609,Illegal Search,4
29609,Lockup Procedures,2
29609,Operation/Personnel Violations,1
29609,Use Of Force,2
29609,Verbal Abuse,2
29627,Domestic,1
29627,False Arrest,1
29627,Illegal Search,2
29627,Operation/Personnel Violations,1
29627,Use Of Force,2
29627,Verbal Abuse,1
29650,Conduct Unbecoming (Off-Duty),2
29650,Criminal Misconduct,2
29650,Domestic,3
29650,False Arrest,4
29650,Illegal Search,2
29650,Lockup Procedures,7
29650,Operation/Personnel Violations,28
29650,Traffic,4
29650,Use Of Force,18
29650,Verbal Abuse,5
29670,Domestic,1
29670,False Arrest,4
29670,Illegal Search,6
29670,Lockup Procedures,2
29670,Operation/Personnel Violations,7
29670,Use Of Force,16
29670,Verbal Abuse,4
29768,Illegal Search,3
29768,Lockup Procedures,1
29768,Use Of Force,8
29772,False Arrest,5
29772,Illegal Search,7
29772,Lockup Procedures,4
29772,Operation/Personnel Violations,2
29772,Traffic,1
29772,Use Of Force,13
29772,Verbal Abuse,2
29803,Domestic,1
29803,False Arrest,1
29803,Illegal Search,4
29803,Use Of Force,1
29833,Conduct Unbecoming (Off-Duty),4
29833,Criminal Misconduct,1
29833,Domestic,4
29833,False Arrest,11
29833,Illegal Search,13
29833,Money / Property,1
29833,Operation/Personnel Violations,9
29833,Supervisory Responsibilities,1
29833,Use Of Force,13
29833,Verbal Abuse,4
29842,Conduct Unbecoming (Off-Duty),6
29842,Criminal Misconduct,1
29842,Domestic,3
29842,Illegal Search,3
29842,Operation/Personnel Violations,29
29842,Traffic,2
29842,Use Of Force,9
29842,Verbal Abuse,3
29844,Domestic,2
29844,False Arrest,2
29844,Illegal Search,4
29844,Lockup Procedures,2
29844,Operation/Personnel Violations,12
29844,Use Of Force,9
29844,Verbal Abuse,2
30012,Conduct Unbecoming (Off-Duty),3
30012,Drug / Alcohol Abuse,1
30012,Lockup Procedures,1
30012,Operation/Personnel Violations,5
30012,Traffic,1
30012,Use Of Force,2
30012,Verbal Abuse,2
30119,Criminal Misconduct,1
30119,Operation/Personnel Violations,14
30197,Bribery / Official Corruption,1
30197,Illegal Search,4
30197,Lockup Procedures,2
30197,Operation/Personnel Violations,2
30197,Use Of Force,6
30197,Verbal Abuse,1
30226,Conduct Unbecoming (Off-Duty),1
30226,Criminal Misconduct,1
30226,Domestic,3
30226,False Arrest,4
30226,Illegal Search,9
30226,Lockup Procedures,2
30226,Operation/Personnel Violations,6
30226,Use Of Force,11
30238,Conduct Unbecoming (Off-Duty),2
30238,Illegal Search,1
30238,Operation/Personnel Violations,4
30277,Domestic,1
30277,False Arrest,1
30277,Illegal Search,2
30277,Operation/Personnel Violations,7
30277,Use Of Force,4
30277,Verbal Abuse,1
30290,Domestic,1
30290,False Arrest,3
30290,Illegal Search,5
30290,Lockup Procedures,3
30290,Operation/Personnel Violations,2
30290,Traffic,3
30290,Use Of Force,7
30507,Conduct Unbecoming (Off-Duty),1
30507,Domestic,5
30507,False Arrest,1
30507,Illegal Search,3
30507,Lockup Procedures,1
30507,Operation/Personnel Violations,9
30507,Supervisory Responsibilities,1
30507,Traffic,2
30507,Use Of Force,5
30507,Verbal Abuse,2
30515,False Arrest,1
30515,Illegal Search,2
30515,Lockup Procedures,2
30515,Operation/Personnel Violations,3
30515,Traffic,1
30515,Use Of Force,4
30515,Verbal Abuse,1
30598,Conduct Unbecoming (Off-Duty),1
30598,Illegal Search,3
30598,Lockup Procedures,1
30598,Operation/Personnel Violations,3
30598,Use Of Force,1
30784,False Arrest,3
30784,Illegal Search,1
30784,Lockup Procedures,4
30784,Operation/Personnel Violations,3
30784,Use Of Force,7
30784,Verbal Abuse,1
30834,Conduct Unbecoming (Off-Duty),1
30834,Criminal Misconduct,1
30834,Domestic,1
30834,Illegal Search,3
30834,Lockup Procedures,4
30834,Operation/Personnel Violations,17
30834,Supervisory Responsibilities,1
30834,Use Of Force,7
30834,Verbal Abuse,1
30860,Conduct Unbecoming (Off-Duty),2
30860,Criminal Misconduct,2
30860,Domestic,1
30860,Lockup Procedures,5
30860,Operation/Personnel Violations,12
30860,Traffic,3
30860,Use Of Force,6
31064,Bribery / Official Corruption,1
31064,Conduct Unbecoming (Off-Duty),2
31064,Domestic,2
31064,False Arrest,2
31064,Illegal Search,2
31064,Lockup Procedures,5
31064,Operation/Personnel Violations,5
31064,Use Of Force,7
31064,Verbal Abuse,1
31119,Criminal Misconduct,3
31119,False Arrest,6
31119,Illegal Search,55
31119,Lockup Procedures,3
31119,Money / Property,1
31119,Operation/Personnel Violations,19
31119,Supervisory Responsibilities,1
31119,Traffic,2
31119,Use Of Force,9
31119,Verbal Abuse,6
31196,Conduct Unbecoming (Off-Duty),4
31196,Criminal Misconduct,1
31196,Domestic,2
31196,Illegal Search,1
31196,Lockup Procedures,2
31196,Operation/Personnel Violations,17
31196,Traffic,6
31196,Use Of Force,8
31196,Verbal Abuse,5
31298,False Arrest,2
31298,Illegal Search,1
31298,Lockup Procedures,1
31298,Use Of Force,2
31301,False Arrest,1
31301,Illegal Search,1
31301,Operation/Personnel Violations,1
31301,Use Of Force,1
31367,Domestic,1
31367,Operation/Personnel Violations,1
31367,Use Of Force,1
31397,Domestic,2
31397,False Arrest,4
31397,Illegal Search,4
31397,Lockup Procedures,2
31397,Operation/Personnel Violations,3
31397,Use Of Force,7
31397,Verbal Abuse,2
31443,False Arrest,1
31443,Illegal Search,5
31443,Lockup Procedures,3
31443,Operation/Personnel Violations,7
31443,Traffic,1
31443,Use Of Force,5
31576,False Arrest,2
31576,Lockup Procedures,1
31576,Operation/Personnel Violations,3
31576,Use Of Force,7
31576,Verbal Abuse,1
31598,Conduct Unbecoming (Off-Duty),1
31598,False Arrest,3
31598,Illegal Search,5
31598,Lockup Procedures,4
31598,Operation/Personnel Violations,3
31598,Racial Profiling,2
31598,Use Of Force,5
31631,Bribery / Official Corruption,1
31631,Conduct Unbecoming (Off-Duty),4
31631,Criminal Misconduct,2
31631,Domestic,3
31631,False Arrest,3
31631,Illegal Search,11
31631,Lockup Procedures,1
31631,Operation/Personnel Violations,32
31631,Supervisory Responsibilities,2
31631,Traffic,2
31631,Use Of Force,45
31631,Verbal Abuse,15
31642,False Arrest,3
31642,Traffic,1
31716,Domestic,2
31716,Operation/Personnel Violations,7
31716,Use Of Force,4
31806,Criminal Misconduct,1
31806,Domestic,1
31806,False Arrest,3
31806,Illegal Search,3
31806,Lockup Procedures,2
31806,Operation/Personnel Violations,4
31806,Traffic,2
31806,Use Of Force,1
31806,Verbal Abuse,1
31815,Criminal Misconduct,3
31815,False Arrest,7
31815,Illegal Search,7
31815,Lockup Procedures,4
31815,Operation/Personnel Violations,2
31815,Traffic,1
31815,Use Of Force,6
31838,False Arrest,5
31838,Illegal Search,8
31838,Lockup Procedures,1
31838,Operation/Personnel Violations,3
31838,Use Of Force,7
31847,Criminal Misconduct,2
31847,Domestic,1
31847,False Arrest,11
31847,Illegal Search,20
31847,Lockup Procedures,2
31847,Money / Property,1
31847,Operation/Personnel Violations,6
31847,Use Of Force,9
31847,Verbal Abuse,2
31855,Bribery / Official Corruption,1
31855,Criminal Misconduct,1
31855,Domestic,1
31855,Illegal Search,5
31855,Lockup Procedures,2
31855,Money / Property,2
31855,Operation/Personnel Violations,2
31855,Use Of Force,3
31859,Conduct Unbecoming (Off-Duty),1
31859,Criminal Misconduct,3
31859,Domestic,2
31859,False Arrest,2
