id,gender,race,rank,age,career_length,complaint_percentile,civilian_allegation_percentile,honorable_mention_percentile,internal_allegation_percentile,allegation_count,sustained_count,civilian_compliment_count,discipline_count,honorable_mention_count,major_award_count,trr_count,unsustained_count,number_of_awards,salary
10951,M,Hispanic,Police Officer,50,24,97.8946,98.4000,62.4519,86.8541,43,2,0,2,3,1,0,25,13,79926
12413,M,White,Police Officer as Detective,62,38,88.0965,90.5333,52.9283,72.3812,35,6,2,5,4,0,3,16,12,93192
12722,M,Hispanic,Police Officer,48,25,90.4245,92.1417,81.1237,0.0000,30,1,1,1,37,0,9,11,55,93354
5342,M,White,Police Officer,67,40,73.5954,57.7858,0.0000,77.7431,20,1,4,1,4,0,1,7,11,83604
20118,M,Black,Police Officer,65,27,82.9659,76.5099,74.5177,0.0000,23,2,2,2,21,0,2,11,30,90618
20798,M,White,Police Officer,41,18,94.3181,94.5635,97.2475,73.6047,24,2,4,2,101,0,5,4,123,87006
29959,M,White,Police Officer / Explosives Detective Canine Handler,53,29,82.7939,57.7487,86.2082,61.1521,26,2,9,2,64,0,4,17,83,100980
32289,M,Hispanic,Police Officer,57,34,92.2662,72.3141,75.7092,79.9133,44,2,4,2,34,0,2,25,66,96060
20157,M,White,Police Officer,55,26,96.7903,96.4820,70.5049,0.0000,49,1,14,1,17,0,7,14,38,93354
520,M,White,Police Officer as Detective,46,21,98.6588,98.6795,84.4713,79.9133,48,0,3,0,40,0,3,21,70,97440
21124,M,White,Sergeant of Police,42,18,99.6599,99.5316,99.9677,86.0973,57,0,3,0,281,2,45,8,319,104628
7987,M,Native American/Alaskan Native,Police Officer,61,31,83.4091,72.3141,42.9011,0.0000,28,0,40,0,3,0,1,16,48,95106
6990,M,Black,Police Officer,52,20,90.6920,90.9458,78.3938,71.2129,22,1,5,1,23,0,4,9,37,90024
13017,M,Asian/Pacific,Police Officer,56,29,95.3078,57.7487,66.0381,61.1521,48,1,2,1,15,0,5,29,33,96060
30351,M,Black,Police Officer,62,30,87.1308,72.3141,77.9442,79.9133,33,6,2,6,36,0,1,20,44,95106
14682,M,Black,Police Officer,67,30,96.0028,91.3108,66.7144,88.3979,47,1,4,1,4,0,3,30,14,81252
9565,M,Hispanic,Police Officer,73,39,73.6036,57.8077,44.4681,77.7760,20,1,1,1,2,0,1,15,7,83604
31864,M,Hispanic,Police Officer,63,27,91.2116,85.1455,71.9442,0.0000,33,2,5,2,20,0,3,15,55,92430
20618,M,White,Police Officer,56,25,98.2958,95.0419,91.3155,99.1878,56,7,12,8,82,1,8,25,113,93354
31899,M,White,Sergeant of Police,51,25,99.3160,98.2260,85.3834,93.0935,73,1,5,1,53,0,18,28,86,107988
10696,M,Black,Lieutenant of Police,52,25,86.6226,61.9992,48.9310,0.0000,25,3,3,2,5,0,4,14,18,121464
31950,M,White,Police Officer,54,25,93.9590,95.4256,82.1037,61.1521,36,0,2,0,41,2,4,12,79,93354
27695,M,White,Police Officer,62,29,80.4861,70.4925,0.0000,79.9956,20,2,6,1,5,0,1,10,14,73116
13788,M,Black,Police Officer,49,23,99.9911,99.9817,0.0000,87.8098,107,11,0,11,1,0,0,73,1,63396
23287,F,White,Sergeant of Police,61,35,72.2887,55.5006,68.7695,94.4717,21,2,2,2,16,0,2,9,27,110370
22523,M,White,Police Officer,57,25,79.2977,85.1455,69.9098,61.1521,19,1,7,1,15,0,1,10,31,98052
31244,M,White,Police Officer as Detective,66,40,77.0797,45.3022,0.0000,0.0000,23,0,3,0,0,0,0,14,14,90456
28947,M,White,Sergeant of Police,41,19,90.0921,90.1933,97.3510,72.6530,20,1,3,1,111,0,14,6,137,104628
14684,M,White,Lieutenant of Police,53,30,87.8797,53.0197,60.4101,79.9133,33,0,4,1,10,0,4,21,23,125190
4884,F,Black,Police Officer,49,24,92.2042,58.6919,0.0000,98.3027,28,4,0,3,0,0,1,15,3,80724
16901,M,White,Police Officer as Detective,63,34,86.4895,71.0649,41.5352,96.0000,32,3,2,3,1,0,1,20,13,93192
17400,M,Hispanic,Police Officer,57,30,91.4409,63.6386,51.2033,84.1489,38,4,2,4,5,0,8,24,13,89718
28925,M,White,Police Officer as Detective,52,26,84.3109,77.6460,30.6821,61.1521,24,1,4,1,1,0,0,14,14,100980
3824,M,White,Police Officer,43,15,96.9546,96.5766,96.4971,88.0855,26,1,7,1,78,2,17,5,119,87006
9964,M,White,Police Officer as Detective,63,32,83.8600,70.8292,59.8162,70.3209,30,0,11,0,9,0,0,19,41,100884
10162,M,Hispanic,Police Officer Assigned Evidence Technician,50,20,89.5533,85.7584,80.9328,96.0634,22,4,3,4,29,0,15,13,39,94524
17317,M,White,Police Officer Assigned Evidence Technician,60,34,71.7053,24.1180,74.0337,0.0000,21,2,5,2,31,0,0,11,40,100980
19336,M,Hispanic,Sergeant of Police,61,25,79.7715,69.1001,74.7485,61.1521,20,0,6,0,23,0,1,11,42,107988
15897,M,White,Police Officer,54,25,96.5993,93.5220,71.7566,79.9133,45,1,5,1,18,0,6,29,35,89718
128,M,White,Police Officer,60,26,91.5403,90.4873,79.5226,61.1521,32,1,5,1,34,1,3,14,48,93354
1992,M,White,Lieutenant of Police,46,22,90.9595,92.8393,41.3656,0.0000,26,0,4,0,2,0,0,16,16,117894
18266,M,White,Police Officer,56,29,97.6080,98.4652,94.7052,61.1521,61,4,4,3,131,1,4,20,165,96060
23643,F,White,Police Officer / Field Training Officer,62,23,87.1002,87.5224,93.0847,79.9133,23,0,4,0,84,0,3,13,102,98052
13740,M,Black,Police Officer,69,38,80.9813,81.9756,48.5776,78.6884,26,2,0,2,1,0,0,20,3,78006
7070,M,White,Sergeant of Police,68,40,71.8043,74.3297,71.6049,0.0000,20,0,4,0,15,0,3,8,22,102978
31925,F,Black,Sergeant of Police,58,25,83.7645,72.3141,61.7977,88.3297,25,3,2,3,10,1,0,7,27,107988
15211,F,White,Police Officer,56,26,80.6924,79.7738,65.8311,61.1521,22,1,2,1,13,0,0,7,30,93354
31588,M,White,Police Officer,69,38,78.3683,45.3022,0.0000,89.2357,23,2,0,1,2,0,0,13,7,83604
23951,M,White,Sergeant of Police,41,18,92.2395,91.8228,94.7569,85.9926,23,0,3,0,77,0,52,9,101,104628
25998,M,White,Lieutenant of Police,62,38,90.5083,82.8194,59.1094,92.1331,39,5,6,4,6,0,9,19,22,104742
13716,F,Black,Sergeant of Police,53,29,97.0349,85.1455,68.2666,88.3297,55,4,1,4,16,0,8,33,25,111474
31641,M,White,Sergeant of Police,67,35,73.2796,53.0197,72.7755,0.0000,23,2,2,2,28,0,1,10,39,102978
27733,M,White,Sergeant of Police,49,24,79.8288,65.6966,55.9886,0.0000,20,0,2,0,6,0,1,11,19,107988
18332,M,White,Police Officer,59,31,81.3763,69.1001,60.2581,61.1521,26,0,3,0,10,0,2,14,18,96060
27997,M,White,Police Officer,41,18,98.5612,98.3514,98.7276,77.5297,31,1,7,1,99,0,14,10,118,78012
31034,M,White,Lieutenant of Police,53,30,77.7043,57.7487,60.4101,0.0000,24,1,4,0,10,1,0,12,35,125190
29842,M,Black,Police Officer,51,27,97.5469,93.5220,43.2481,98.9884,56,11,0,10,3,0,3,24,7,93354
18877,F,Black,Police Officer,62,29,82.4422,57.3759,64.3582,72.4023,24,1,1,1,8,0,0,14,21,83706
22172,M,Hispanic,Police Officer,74,34,81.0245,76.2259,68.7901,98.4673,24,10,0,8,4,0,0,6,4,75816
10663,M,Black,Police Officer,58,29,91.2919,92.1417,89.8470,61.1521,36,1,1,1,82,1,2,19,107,95106
18238,M,White,Police Officer as Detective,53,28,75.8970,57.7487,53.4366,79.9133,21,2,5,2,7,0,2,14,34,103932
25442,M,Hispanic,Police Officer,46,21,98.7582,98.7841,91.5613,61.1521,50,1,4,1,67,0,22,26,89,90024
14637,M,White,Sergeant of Police,61,29,75.4705,59.5135,76.4900,0.0000,19,1,1,1,15,1,8,7,28,99756
3808,M,White,Sergeant of Police,49,22,99.7478,99.6811,95.2033,79.9133,77,0,4,0,101,1,27,48,145,104628
26959,M,White,Police Officer as Detective,57,32,84.2574,65.6966,73.4192,0.0000,31,3,12,3,27,0,3,21,50,103932
29776,M,White,Police Officer,63,25,87.3227,71.8000,47.2246,99.7838,23,13,0,13,3,0,0,4,3,70656
15424,M,White,Police Officer,61,27,89.5064,32.6206,69.0441,81.1906,23,1,0,0,11,0,0,14,11,70656
12923,M,Black,Police Officer,47,21,86.5806,87.5224,94.2782,61.1521,20,0,1,0,85,0,4,6,107,90024
29090,M,Black,Police Officer as Detective,55,31,80.0619,47.6380,36.5398,88.3297,25,3,2,2,2,0,0,18,11,103932
32154,M,Hispanic,Police Officer,43,20,97.2336,96.7660,97.9752,90.9906,35,1,1,1,131,3,15,7,171,90024
31611,M,White,Police Officer Assigned Evidence Technician,73,50,79.8100,74.2374,0.0000,0.0000,20,3,0,3,1,0,0,13,1,78822
32114,M,White,Police Officer,49,22,87.6046,88.5838,82.3883,0.0000,22,1,3,1,35,0,2,9,72,90024
4527,M,Hispanic,Police Officer as Detective,68,31,79.7723,32.6097,56.7960,0.0000,24,2,4,2,6,0,0,16,22,99888
11004,M,Black,Sergeant of Police,73,34,79.8880,64.7048,0.0000,85.2331,21,5,0,4,1,0,0,12,1,85818
3912,M,White,Police Officer as Detective,56,31,81.3763,41.5139,36.5398,0.0000,26,2,5,2,2,0,0,19,25,103932
9648,M,Hispanic,Lieutenant of Police,53,29,82.3927,53.0197,52.4372,88.3297,30,3,8,4,6,0,0,9,28,125190
19650,M,White,Sergeant of Police,54,29,85.9042,53.0197,78.3032,79.9133,29,3,8,3,37,0,8,19,67,111474
22832,M,White,Police Officer Assigned Evidence Technician,65,34,70.0126,24.1180,52.9385,0.0000,20,1,5,1,9,0,0,14,17,99978
21492,M,Hispanic,Police Officer,47,16,94.6659,92.4307,81.3759,96.7211,21,0,4,0,22,0,10,5,31,87006
31942,M,White,Detective,66,39,74.9264,65.6966,80.2858,61.1521,24,1,4,0,54,1,0,16,89,102900
25167,M,Hispanic,Police Officer,54,25,88.7471,79.7738,76.6116,61.1521,28,1,5,1,27,1,0,17,53,93354
11446,M,Hispanic,Police Officer,47,25,78.6863,35.6089,81.3436,61.1521,19,1,3,0,38,0,0,14,56,93354
17601,F,Black,Police Officer,57,29,85.7498,75.0655,0.0000,0.0000,20,1,0,1,4,0,4,10,7,60600
30401,M,Black,Sergeant of Police,53,21,97.3329,97.4287,89.1354,79.9133,39,2,1,2,56,0,4,9,75,104628
23795,M,White,Sergeant of Police,45,21,86.1717,88.5838,94.5208,0.0000,21,0,3,0,90,0,18,9,119,104628
23768,M,Hispanic,Police Officer / Explosives Detective Canine Handler,49,25,81.7966,69.1001,44.4448,61.1521,21,0,2,0,3,0,2,10,16,98052
30607,M,Black,Police Officer as Detective,48,24,95.4071,90.4873,53.3040,97.0251,38,5,1,5,5,0,0,24,19,100980
31861,M,Hispanic,Police Officer,37,13,98.9645,98.6645,95.8211,92.6749,27,1,4,0,56,0,29,7,77,84054
2129,M,Black,Police Officer,66,25,83.4282,83.7403,68.8941,61.1521,22,0,2,0,14,0,7,5,29,93354
18091,M,White,Captain of Police,50,26,92.4420,77.6460,54.8371,93.0935,34,1,3,1,6,0,1,19,20,132876
16782,M,Black,Police Officer,55,22,87.8592,81.9135,82.7202,93.1892,19,3,1,2,18,0,3,6,26,78012
2322,M,Black,Police Officer,50,23,85.9998,85.1455,81.1625,0.0000,22,0,2,0,34,0,11,12,53,93354
6582,M,White,Police Officer as Detective,49,22,89.3202,90.4873,92.9165,0.0000,25,0,2,0,79,0,17,9,113,97440
6284,M,Black,Police Officer as Detective,57,30,72.7752,29.7987,29.2299,61.1521,20,2,5,2,1,0,0,10,18,103932
3517,M,White,Police Officer,55,29,85.5986,83.7403,71.4461,0.0000,28,1,8,0,20,1,0,15,40,96060
17547,M,Hispanic,Police Officer Assigned Canine Handler,58,34,70.0126,47.6380,63.7319,88.3297,20,1,2,1,14,1,0,12,28,100980
8870,M,White,Police Officer,68,40,78.3683,29.2269,0.0000,77.9074,23,2,0,1,0,0,0,12,2,83604
902,M,Black,Police Officer,55,24,86.4086,81.8766,64.2656,93.0935,24,3,1,3,10,0,2,11,19,93354
15774,M,White,Police Officer,67,38,92.1307,49.4796,50.1164,0.0000,43,1,2,1,4,0,1,34,15,85278
25252,M,Asian/Pacific,Police Officer as Detective,53,24,90.2067,81.8766,44.8847,61.1521,28,2,3,2,3,0,1,14,16,100980
14086,M,White,Lieutenant of Police,51,25,94.0889,92.1417,81.8708,79.9133,36,3,5,3,40,1,3,20,61,121464
24904,M,Hispanic,Police Officer,40,16,96.4082,95.3857,99.6960,94.4838,25,2,3,1,166,0,10,4,191,87006
26789,M,Black,Police Officer,67,30,77.1822,42.8339,54.1697,75.2277,21,0,8,0,7,0,0,17,19,82878
22352,M,White,Sergeant of Police,50,29,73.4592,69.1001,29.9026,61.1521,19,0,1,0,1,0,0,10,5,106920
3716,M,Hispanic,Sergeant of Police,43,18,95.4224,95.6149,95.5558,73.0815,27,0,4,0,84,0,8,8,117,104628
9872,M,Black,Police Officer,53,25,88.1090,90.4873,60.4910,0.0000,26,1,6,1,8,0,1,16,22,93354
9056,M,White,Police Officer,50,22,91.8689,92.1417,72.3809,61.1521,27,3,4,3,16,1,7,9,25,90024
26569,M,White,Police Officer as Detective,67,40,72.2211,72.4252,54.4476,0.0000,21,0,6,0,3,0,2,13,18,92268
28315,M,White,Police Officer,47,21,84.4332,87.5224,96.3289,0.0000,19,0,10,0,110,0,11,6,140,90024
3690,M,White,Police Officer,54,27,96.0736,92.1676,54.9561,99.4757,42,9,0,7,2,0,0,19,3,80724
12617,M,Black,Police Officer,53,25,96.1904,92.1417,65.3847,79.9133,44,3,11,3,11,0,1,24,28,93354
19354,M,Hispanic,Police Officer,43,20,93.8061,93.5121,84.2579,84.4678,27,1,4,1,36,0,30,15,56,90024
7924,M,White,Police Officer,68,43,81.7583,77.5027,76.1433,73.9514,27,4,8,4,24,0,2,12,38,86130
13039,M,White,Police Officer,49,22,99.3529,99.1668,78.6181,0.0000,32,0,1,0,3,0,2,18,6,66924
4852,M,Black,Police Officer,43,19,91.7046,90.1236,91.4707,91.6683,22,1,5,1,58,0,2,5,78,90024
7639,M,White,Police Officer as Detective,56,25,85.8331,51.1689,75.4531,72.0035,23,3,2,3,17,0,1,19,31,87372
21338,M,Hispanic,Police Officer,57,30,76.6727,65.6966,84.6686,0.0000,22,0,3,0,59,0,0,15,84,96060
8432,M,White,Police Officer,75,40,95.2883,88.7488,55.3474,90.9424,47,2,3,2,10,0,0,25,14,78006
24844,M,Hispanic,Lieutenant of Police,56,25,82.5150,72.3141,85.6487,61.1521,23,0,6,0,53,1,12,12,87,121464
8898,M,White,Police Officer,46,19,90.8869,90.1236,86.3764,85.6488,21,2,1,2,40,0,24,4,56,90024
25912,M,White,Police Officer,53,23,80.2835,65.6966,45.7839,0.0000,19,0,1,0,3,0,1,17,13,93354
23964,M,Black,Police Officer as Detective,55,28,82.4348,74.8804,42.6594,61.1521,25,0,3,0,3,0,0,18,10,103932
20404,M,White,Police Officer,61,27,76.4434,65.6966,84.8142,0.0000,19,1,2,1,51,0,0,14,61,92430
23323,M,Black,Police Officer,47,19,89.0107,90.3129,79.2477,0.0000,20,1,4,1,24,0,4,4,43,90024
25178,M,Hispanic,Police Officer,55,27,94.7881,95.7794,79.8105,61.1521,41,2,7,2,36,0,22,18,55,93354
31940,M,White,Police Officer,50,23,94.0125,94.6432,53.8765,61.1521,33,0,2,0,5,0,1,18,32,93354
17687,F,Black,Police Officer,72,30,86.1716,89.2563,69.0806,0.0000,27,0,1,0,8,0,3,20,15,82878
19972,M,White,Police Officer,63,32,94.4710,91.4192,76.0811,61.1521,49,3,5,2,34,1,5,26,51,96060
7160,M,White,Police Officer,46,21,95.2543,94.6432,72.1124,93.0935,33,4,3,3,15,0,3,12,22,90024
10774,F,White,Police Officer Assigned Canine Handler,59,25,96.2516,91.4192,76.7442,93.0935,43,4,2,4,26,0,3,29,32,97080
4844,M,Black,Police Officer,61,34,98.3837,98.6795,56.5158,61.1521,77,4,2,4,9,0,2,27,20,95106
31877,M,Black,Police Officer,64,26,94.2188,92.8393,59.5789,88.3297,38,3,2,3,9,0,2,20,44,93354
7698,M,Black,Police Officer Assigned Evidence Technician,56,23,81.5062,65.6966,98.0140,61.1521,19,6,1,4,159,0,0,7,180,98052
