officer_id,avg_coaccusals,avg_years_on_force_at_incident,avg_age_at_incident,gender,avg_complaint_percentile,avg_disciplined_count,cohort_id,avg_allegation_severity,max_allegation_severity
6256,2,9.25,33.25,0,49.1498,0,3,11.04375,20.52
6257,3.3333333333333333,0.3333333333333333,35.333333333333336,1,26.0632,0,3,7.8866666666666667,16.59
6259,4.4,3.4,28.4,1,43.9188,0.4,2,10.814,15.38
6260,4.4285714285714286,22.632653061224488,45.63265306122449,1,96.7143,0.22448979591836734694,2,8.4791836734693878,16.59
6261,2.4444444444444444,13.666666666666666,38.666666666666664,1,49.3447,0.11111111111111111111,2,8.5544444444444444,16.59
6262,7,35,61,1,28.5722,0,3,3.49,3.49
6263,2.75,5.625,32.625,0,41.7676,0.125,3,8.51,16.59
6264,4.3157894736842105,7.2105263157894735,40.21052631578947,1,92.2166,0.05263157894736842105,2,5.9229411764705882,14.73
6265,4,3.5,29.5,1,35.7457,0,2,8.335,9.56
6266,1.5,30,54,1,36.9893,0,3,3.535,6.3
6267,4,27,54,1,18.6431,0,3,6.3,6.3
6268,10,20,41,1,0,0,3,9.6,9.6
6269,2,6.25,39.25,0,56.0162,0,2,9.09,16.59
6270,2.5,7.7,37.7,1,62.0458,0,2,9.312,16.59
6271,1.7272727272727273,12.090909090909092,38.09090909090909,1,51.6106,0.45454545454545454545,2,7.3063636363636364,16.59
6272,2.2,9,36,1,29.5976,0,2,6.474,14.73
6273,3.5714285714285714,7,30,0,38.7681,0,1,7.6528571428571429,16.59
6275,1.3333333333333333,23.333333333333332,45.333333333333336,1,47.1161,0,3,6.59,16.59
6276,2.6666666666666667,6.871794871794871,29.871794871794872,1,91.8268,0.17948717948717948718,2,10.6302564102564103,20.52
6277,1.6666666666666667,24.666666666666668,46.666666666666664,1,33.7763,0.33333333333333333333,3,11.83,14.1
6279,2.75,24.25,50.25,1,45.821,0.25,2,13.835,17.67
6280,2.1666666666666667,16,39,1,38.1737,0,3,8.7916666666666667,16.59
6281,1.6666666666666667,13.333333333333334,54.333333333333336,1,30.2556,0.33333333333333333333,3,11.1366666666666667,15.51
6282,5.2,7.6,33.6,1,66.7456,0.1,2,10.222,17.67
6283,2.6,5.2,32.2,1,35.7457,0.2,3,10.712,14.73
6284,2.3,6.5,33.5,1,72.7752,0.1,2,9.366,16.59
6285,3.4666666666666667,7.933333333333334,29.933333333333334,1,65.6987,0.06666666666666666667,1,9.7093333333333333,17.67
6286,1.5,13,45,1,22.0073,0.25,3,5.83,6.3
6287,84.5,26,52,1,35.6839,0.5,3,4.15,7.66
6288,2.6666666666666667,6.523809523809524,37.523809523809526,1,80.6924,0,2,6.6585,16.59
6290,5,8.285714285714286,49.285714285714285,1,48.5645,0,2,10.4442857142857143,16.59
6291,2,21,46,1,26.1856,0.5,3,7.37,7.66
6292,1.6666666666666667,3.6666666666666665,34.666666666666664,0,25.1538,0.33333333333333333333,3,7.65,16.59
6293,1.5,25.666666666666668,53.666666666666664,1,72.7108,0.16666666666666666667,3,6.3,6.3
6294,5,26.8,49.8,1,36.9333,0.2,3,15.65,42.38
6295,3.7692307692307692,10.923076923076923,40.92307692307692,1,65.7648,0.23076923076923076923,1,10.8392307692307692,42.38
6296,3.391304347826087,9.869565217391305,46.869565217391305,1,78.0605,0.08695652173913043478,2,10.2630434782608696,16.59
6299,1,27,55,1,45.8971,0,3,4.4433333333333333,6.3
6301,3.7916666666666667,9.958333333333334,38.958333333333336,1,80.3867,0.16666666666666666667,2,11.3320833333333333,20.52
6307,3,-12.666666666666666,15.333333333333334,0,20.413,0.33333333333333333333,3,7.0566666666666667,7.66
6308,2.5,9.75,43.75,1,30.7592,0,3,7.145,8.22
6309,1.9230769230769231,7.076923076923077,38.07692307692308,0,67.1659,0.23076923076923076923,3,8.9392307692307692,16.59
6311,2.375,6.5625,44.5625,0,64.917,0.0625,2,11.041875,16.59
6313,2.28125,8.5625,33.5625,1,86.6787,0.125,2,10.4546875,17.67
6314,1.625,6.5,49.5,1,50.124,0.125,3,3.9475,9.6
6315,11.0789473684210526,10.947368421052632,36.94736842105263,1,88.6401,0.34210526315789473684,2,9.5686842105263158,16.59
6316,2.5,4.875,30.875,1,39.1731,0,3,7.21875,16.59
6317,2.4444444444444444,6.111111111111111,39.111111111111114,1,59.0883,0,3,8,16.59
6318,2.5,9.166666666666666,37.166666666666664,1,36.5404,0,2,8.795,16.59
6319,1,28,50,1,31.956,0,3,1.14,1.14
6320,1.5384615384615385,5.230769230769231,34.23076923076923,1,75.4003,0.07692307692307692308,2,8.3961538461538462,16.59
6321,1.6,3.2,27.2,1,76.0766,0.2,3,7.634,16.59
6322,2,7.8,36.8,0,46.4598,0,3,3.562,14.73
6323,4.5,3.5,37.5,0,22.6357,0.5,2,7.95,9.6
6326,2.1052631578947368,22.57894736842105,51.578947368421055,1,70.767,0.10526315789473684211,2,8.0310526315789474,16.59
6327,3.4210526315789474,8.263157894736842,39.26315789473684,1,84.544,0,2,10.4615789473684211,16.59
6328,1.5,7,35,0,25.234,0,3,6.07,11.37
6329,2.5,2.25,41.25,0,66.78,0,3,6.71,14.73
6334,4.3333333333333333,4.333333333333333,41.333333333333336,1,74.1737,0.06666666666666666667,2,10.4433333333333333,16.59
6335,5.4444444444444444,7.222222222222222,40.22222222222222,1,52.8791,0,2,9.2688888888888889,16.59
6338,2,33,59,1,48.7301,0.5,3,6.7225,8.22
6340,4.2,13.4,46.4,1,62.798,0.13333333333333333333,2,7.9313333333333333,20.52
6341,2,7,32,0,40.5869,0,3,5.746,9.6
6342,1.6666666666666667,2.6666666666666665,34.666666666666664,0,58.2248,0,2,5.4233333333333333,14.73
6343,2.8688524590163934,12.540983606557377,44.540983606557376,1,97.7227,0,2,9.3018333333333333,42.38
6344,6,27.6,58.6,1,82.5319,0.6,3,10.26,16.59
6345,3,0,27,0,22.1602,0,3,16.59,16.59
6346,17.5833333333333333,14.25,40.25,1,52.6694,0.33333333333333333333,2,6.6533333333333333,9.56
6347,2.7142857142857143,7.523809523809524,36.523809523809526,1,74.0169,0.19047619047619047619,2,7.0957142857142857,16.59
6348,4,5,29,1,65.9241,0,2,6.715,16.59
6349,2,1,27,1,31.6037,0,3,0.77,0.77
6351,10.1071428571428571,14.678571428571429,46.67857142857143,1,82.2094,0.10714285714285714286,2,8.2932142857142857,16.59
6352,3.6428571428571429,7.785714285714286,41.785714285714285,0,73.9827,0.07142857142857142857,3,7.2492857142857143,13.42
6353,1.9,11.35,43.35,0,72.4963,0.1,3,7.0515789473684211,16.59
6354,4,3,40,1,27.3394,0,3,0.77,0.77
6355,3.25,6.25,35.25,1,43.8921,0,2,7.29875,13.42
6356,2.25,2.75,42.75,0,31.512,0,2,6.78,8.22
6357,1.6666666666666667,10.733333333333333,42.733333333333334,1,77.331,0.26666666666666666667,3,8.3393333333333333,20.52
6358,6.0645161290322581,21,51,1,90.033,0.03225806451612903226,2,10.2038709677419355,17.67
6359,1.5454545454545455,13.727272727272727,46.72727272727273,1,80.2327,0.04545454545454545455,2,10.5395454545454545,16.59
6360,1.7692307692307692,3.4615384615384617,30.46153846153846,1,91.5186,0,2,8.6323076923076923,16.59
6361,1.8,4.666666666666667,43.666666666666664,1,71.4761,0.13333333333333333333,2,10.0033333333333333,17.67
6362,3.25,8.666666666666666,33.666666666666664,1,70.922,0,1,8.4283333333333333,16.59
6363,12.7333333333333333,9.533333333333333,40.53333333333333,1,59.1838,0.26666666666666666667,2,7.608,16.59
6365,1.7777777777777778,6.555555555555555,34.55555555555556,0,66.0273,0,3,3.8722222222222222,9.56
6367,1.3333333333333333,2.3333333333333335,32.333333333333336,1,97.0329,0.66666666666666666667,3,6.82,7.08
6368,3.4,23.2,47.2,1,36.5847,0.2,3,6.448,7.08
6369,2,1.2857142857142858,39.285714285714285,0,70.8509,0.57142857142857142857,3,8.0371428571428571,14.73
6370,2.2,5.8,43.8,1,52.617,0,2,4.91,9.6
6371,2.8333333333333333,9.833333333333334,42.833333333333336,1,68.9509,0,1,10.4038888888888889,16.59
6372,2.9090909090909091,6.545454545454546,39.54545454545455,1,55.056,0.09090909090909090909,2,6.6863636363636364,16.59
6373,1.4117647058823529,10.735294117647058,47.73529411764706,1,91.3568,0.14705882352941176471,2,8.4067647058823529,16.59
6374,3,8.8,36.8,0,66.9825,0.06666666666666666667,3,6.8146666666666667,16.59
6375,1.5,2,31,0,58.7559,0.5,3,8.22,8.22
6376,1.5,3,29,1,65.2096,0,3,7.245,11.17
6378,1,27,50,1,28.401,0,3,7.66,7.66
6379,1.75,5.75,55.75,1,38.5768,0,3,11.84,16.59
6380,4,5.25,36.25,1,62.1069,0.125,1,14.88375,16.59
6381,2.2777777777777778,13,38,1,69.6649,0.16666666666666666667,2,9.3829411764705882,20.52
6387,15.9090909090909091,3.090909090909091,31.09090909090909,1,82.2521,0.18181818181818181818,2,9.9072727272727273,16.59
6388,2,3.3333333333333335,36.333333333333336,1,28.8105,0.33333333333333333333,3,5.5566666666666667,9.6
6389,2.3333333333333333,23.5,45.5,1,67.995,0.16666666666666666667,3,8.015,16.59
6393,2.3653846153846154,3.8461538461538463,28.846153846153847,1,99.7775,0.05769230769230769231,1,10.3594230769230769,23.21
6395,2.7916666666666667,6.541666666666667,40.541666666666664,1,88.2618,0.125,2,10.0604166666666667,16.59
6396,6.875,3.75,36.75,0,51.2934,0,2,8.13,16.59
6397,3.1025641025641026,7.128205128205129,33.12820512820513,1,95.2046,0.02564102564102564103,2,10.6038461538461538,16.59
6398,2.75,8.125,33.125,1,40.4111,0.25,2,9.98625,17.67
6399,2.3636363636363636,10.363636363636363,35.36363636363637,1,86.1297,0,2,9.249047619047619,16.59
6400,8.0303030303030303,8.121212121212121,37.121212121212125,1,86.904,0.09090909090909090909,1,10.310625,20.52
6401,3,18.333333333333332,46.333333333333336,1,31.6212,0,2,5.64,9.56
6402,2.6666666666666667,25,50,1,42.2564,0,3,11.93,16.59
6403,1.3125,12.6875,38.6875,1,70.4333,0.0625,2,12.63375,16.59
6404,10,4,27,0,17.3169,0,3,9.56,9.56
6406,1.8571428571428571,9.928571428571429,49.92857142857143,0,71.6307,0.07142857142857142857,3,6.51,16.59
6407,3,29,58,1,0,0,3,0.77,0.77
6408,1.5,19,44,1,22.5615,0,3,4.495,8.22
6409,2.875,6.625,43.625,1,48.7188,0,2,12.28625,16.59
6410,2.0714285714285714,6.5,38.5,1,59.1784,0.07142857142857142857,2,7.8964285714285714,16.59
6411,1.2,12.2,41.2,1,30.2625,0.6,3,6.83,16.59
6412,3.2727272727272727,3.090909090909091,26.09090909090909,1,87.7486,0,2,10.3145454545454545,16.59
6413,1,20.5,49.5,0,19.1508,0,3,16.97,20.52
6417,2.6,2.4,30.4,0,34.3204,0,2,9.054,16.59
6418,1.3333333333333333,8.666666666666666,40.666666666666664,1,24.9971,0,3,9.5766666666666667,16.59
6419,12,25,53,1,0,0,3,7.66,7.66
6420,7.3333333333333333,3,39,1,76.0766,0,2,6.57,7.11
6421,2.3076923076923077,14,43,1,58.4971,0,2,8.3584615384615385,16.59
6423,1,33.5,59.5,1,52.1898,1,3,5.46,7.66
6424,1.4666666666666667,23.533333333333335,48.53333333333333,1,71.9809,0.13333333333333333333,2,6.6486666666666667,15.51
6425,7.25,19.25,43.25,1,34.3817,0,3,3.875,7.66
6426,1,27,49,1,23.9346,0,3,16.59,16.59
6427,1,27.5,51.5,1,51.1546,0.5,3,7.145,8.22
6429,4.3846153846153846,7.416666666666667,34.416666666666664,1,65.1064,0,2,8.9046153846153846,14.73
6430,2.1,12.9,40.9,1,53.7733,0,3,8.05,15
6431,1.6666666666666667,24.333333333333332,48.333333333333336,1,39.7405,0,3,13.16,17.67
6432,5,2.8333333333333335,43.833333333333336,1,39.2635,0.16666666666666666667,2,7.9633333333333333,16.59
6433,1.75,8.958333333333334,40.958333333333336,0,76.4014,0.125,2,8.6208333333333333,17.67
6435,1.3333333333333333,16.333333333333332,42.333333333333336,0,42.4398,0.16666666666666666667,3,4.4566666666666667,6.3
6438,2.6666666666666667,8.444444444444445,45.44444444444444,0,45.1713,0,2,5.7933333333333333,8.22
6440,4,18.875,46.875,1,35.9289,0,2,10.4225,17.67
6441,14,24.666666666666668,48.666666666666664,1,42.5995,0,2,11.1833333333333333,17.67
6442,4.2,12,38,1,27.817,0,3,7.162,13.42
6443,8,26,53,1,32.59,0,3,17.13,17.67
6445,1.875,8.875,53.875,1,53.3644,0,2,4.23125,16.59
6447,4,14.25,38.25,1,30.397,0,3,13.4725,42.38
6449,2.1621621621621622,11.891891891891891,38.891891891891895,1,94.6165,0.02702702702702702703,2,9.0043243243243243,16.59
6450,2.5,10.25,43.25,0,46.197,0,3,5.7925,16.59
6451,4.2826086956521739,10.152173913043478,43.15217391304348,1,94.9762,0.13043478260869565217,1,10.8254347826086957,23.21
6453,2.2222222222222222,3.5555555555555554,33.55555555555556,1,49.5958,0.11111111111111111111,2,9.8444444444444444,17.67
6455,2.2727272727272727,7.7272727272727275,38.72727272727273,1,66.8832,0.18181818181818181818,2,8.294,16.59
6456,1.6666666666666667,6,32,1,34.286,0.33333333333333333333,3,4.9866666666666667,13.42
6459,2.875,7.375,56.375,1,56.4364,0,3,9.1725,16.59
6461,6,2.5,34.5,0,29.2652,0,2,15.66,16.59
6462,2.2222222222222222,18.666666666666668,44.666666666666664,1,41.9013,0.44444444444444444444,3,10.48,16.59
6463,5,11.4375,34.4375,1,70.4444,0.0625,2,8,16.59
6464,8.8,13.6,43.6,0,29.7259,0.2,3,5.396,9.56
6465,2,27,51,1,84.6214,0,3,16.59,16.59
6466,1.5,17.5,41.5,1,18.6892,0,3,7.26,8.22
6468,1.6285714285714286,17.457142857142856,44.457142857142856,1,88.4844,0.11428571428571428571,2,11.3988571428571429,23.21
6469,2.7142857142857143,3.7142857142857144,39.714285714285715,0,37.8559,0.14285714285714285714,2,10.4228571428571429,23.21
6470,2,1.5,22.5,1,84.0358,0,3,10.815,16.59
6471,5.4285714285714286,25.785714285714285,47.785714285714285,1,63.9444,0,2,9.3392857142857143,17.67
6474,1,24,48,1,20.375,0,3,8.22,8.22
6475,2.8461538461538462,4.333333333333333,34.333333333333336,1,60.7772,0,2,9.9338461538461538,16.59
6477,3.8,23,45,1,47.4702,0,2,11.396,16.59
6478,1.7777777777777778,7,29,0,64.7606,0.11111111111111111111,3,7.4322222222222222,17.67
6479,1,29.5,53.5,1,41.3549,0.5,3,4.78,6.3
6480,7.6,19.4,45.4,1,34.2389,0,2,13.234,17.67
6481,3,35,62,1,18.8291,0,3,6.3,6.3
6482,1,28,49,1,26.5092,0,3,7.21,7.21
6486,4.5,8.75,46.75,1,23.8728,0,3,6.71,16.59
6487,2.4375,7.6875,35.6875,1,65.3854,0,3,8.416875,16.59
6491,1,32,56,1,39.8607,0,3,6.3,6.3
6492,1,25.5,48.5,1,58.5244,0,3,6.69,7.08
6493,4.5238095238095238,14.761904761904763,36.76190476190476,1,74.2267,0.04761904761904761905,2,12.3547619047619048,20.52
6494,4.2592592592592593,6.518518518518518,28.51851851851852,1,84.4905,0,2,10.7262962962962963,16.59
6495,4.6666666666666667,30.833333333333332,56.833333333333336,1,38.7339,0,3,9.4566666666666667,13.42
6496,2.1111111111111111,21.88888888888889,51.888888888888886,1,62.6944,0.22222222222222222222,2,6.85,16.59
6500,3.25,14.75,41.75,1,27.5687,0,3,6.0225,16.59
6502,3.3333333333333333,5.5,29.5,1,63.0201,0,2,9.635,17.67
6503,1.3333333333333333,23.333333333333332,46.333333333333336,1,39.8517,0.33333333333333333333,3,10.1833333333333333,16.59
6506,2.7222222222222222,19.555555555555557,50.55555555555556,1,68.7381,0.11111111111111111111,2,9.4138888888888889,16.59
6507,1,30,53,1,54.3054,1,3,8.22,8.22
6508,1.6315789473684211,6.894736842105263,32.89473684210526,0,68.5492,0.21052631578947368421,2,6.7631578947368421,16.59
6509,3.2,26,52,1,72.9025,0,3,8.509,16.59
6512,5.6875,8.4375,35.4375,1,61.8394,0,2,11.475,17.67
6514,2.391304347826087,27.695652173913043,53.69565217391305,1,79.6751,0.17391304347826086957,3,8.3578260869565217,16.59
6518,1,27.095238095238095,52.095238095238095,1,76.0141,0.47619047619047619048,3,8.2019047619047619,22.89
6519,1,12,43,1,14.867,0,3,8.22,8.22
6521,3.1,6.5,34.5,1,54.1286,0,3,9.241,16.59
6522,2.3125,5.125,30.125,1,70.2801,0,2,11.18375,42.38
6523,8.9166666666666667,10.5,37.5,1,76.7738,0.125,2,8.3604166666666667,16.59
6524,4.2,4.2,38.2,1,54.4152,0.2,2,7.904,16.59
6525,2.6666666666666667,16,43,1,31.3477,0,3,4.3283333333333333,16.59
6529,1.3333333333333333,8.166666666666666,36.166666666666664,0,38.6705,0,3,4.38,8.22
6530,2,4,40,1,34.6567,0,3,9.86,13.42
6532,2,9.555555555555555,39.55555555555556,1,50.3611,0,3,7.3833333333333333,16.59
6534,21.4285714285714286,16,52,1,63.7811,0.57142857142857142857,3,6.5385714285714286,16.59
6537,1,32,55,1,27.0477,0,3,6.1666666666666667,7.66
6538,3,2.8,39.8,1,60.8689,0,3,9.96,23.21
6539,2,3,44,0,14.7584,0,3,0.77,0.77
6540,8.6923076923076923,5.846153846153846,36.84615384615385,1,82.3774,0,1,9.8346153846153846,16.59
6541,2,5,32,1,82.2055,0.09090909090909090909,2,10.9472727272727273,16.59
6543,3,0,24,1,17.1793,0,3,6.3,6.3
6545,4,2,32,0,16.824,0,3,6.3,6.3
6546,5.8571428571428571,8.857142857142858,31.857142857142858,1,34.7847,0,2,16.3242857142857143,16.59
6547,2.25,3,32,1,53.2039,0,3,10.49,16.59
6548,5.1666666666666667,2.8333333333333335,38.833333333333336,1,63.6315,0.16666666666666666667,2,5.5566666666666667,9.6
6549,5,26,54,1,58.223,0,3,8.018,13.42
6551,3,18,49,1,18.5475,0,3,9.6,9.6
6552,4.6296296296296296,7.222222222222222,42.22222222222222,1,91.6434,0.03703703703703703704,2,9.5159259259259259,17.67
6553,3.3043478260869565,8.869565217391305,36.869565217391305,1,93.3929,0.0217391304347826087,1,11.9776086956521739,20.52
6554,2,30,62,1,53.8407,0,3,16.59,16.59
6556,1,16,49,1,29.8202,0,3,4.535,5.89
6557,4.4,3.3,27.3,1,58.8361,0,2,10.211,16.59
6558,3,5,31,1,74.3227,0,2,12.6793333333333333,42.38
6559,2.6,8,33,1,42.1726,0,3,2.982,6.3
6560,4.25,5.357142857142857,28.357142857142858,1,97.225,0,2,11.4385714285714286,23.21
6561,3.5,2.875,28.875,0,95.7166,0.125,2,12.2325,20.52
6563,3.3518518518518519,16.27777777777778,41.27777777777778,1,98.4857,0,1,10.297037037037037,17.67
6564,7.125,4.875,27.875,1,68.8434,0,2,10.63,16.59
6565,4.1333333333333333,4.733333333333333,28.733333333333334,1,85.1171,0,2,9.2913333333333333,16.59
6568,1.3333333333333333,4.666666666666667,34.666666666666664,0,36.4466,0,3,12.63,16.59
6569,5.9166666666666667,9.5,35.5,1,68.1413,0,2,8.5409090909090909,16.59
6572,1,26,55,1,31.5363,0,3,6.3,6.3
6574,2,29,53,1,23.4135,0,3,17.67,17.67
6577,7.375,20.25,42.25,1,59.8904,0,2,9.7825,17.67
6582,4.84,7.48,34.48,1,89.3202,0,2,9.246,16.59
6584,2.5263157894736842,13.578947368421053,52.578947368421055,0,73.6168,0.05263157894736842105,2,8.1136842105263158,16.59
6585,2.1111111111111111,6.235294117647059,32.23529411764706,1,86.8901,0.11111111111111111111,3,9.1688888888888889,16.59
6586,1.25,25.25,45.25,1,46.2182,0,3,11.3375,16.59
6587,2.1818181818181818,9,36,1,54.8737,0,3,9.3590909090909091,16.59
6588,3.5,30,54,1,41.3549,0,2,4.4,7.66
6589,1,22,46,1,18.0658,0,3,7.26,8.22
6590,3.4444444444444444,7,35,1,72.9815,0,2,8.5688888888888889,14.73
6591,4.4166666666666667,4.916666666666667,29.916666666666668,1,88.6134,0,2,12.2433333333333333,16.59
6592,1.3333333333333333,23.666666666666668,49.666666666666664,1,25.1204,0.33333333333333333333,3,6.94,8.22
6593,3.1428571428571429,3,29,1,96.2153,0,2,12.9092307692307692,16.59
6594,3.5,3.5,26.5,0,33.3422,0,2,10.31,14.73
6595,1,21,43,1,53.8196,1,3,7.08,7.08
6596,3.5555555555555556,3.7222222222222223,28.72222222222222,1,92.8686,0,2,11.035,16.59
6598,3.9189189189189189,4.108108108108108,28.10810810810811,1,99.0062,0,2,11.2394444444444444,17.67
6599,2.0357142857142857,4.321428571428571,36.32142857142857,1,99.1556,0.07142857142857142857,2,9.2325925925925926,20.52
6601,2.5,22.5,44.5,1,27.616,0,3,17.67,17.67
6602,3,4.75,29.75,1,44.9008,0,3,10.5375,14.73
6603,2.5,5,45,1,71.2544,0.1,2,9.66,16.59
6604,3.9,5.5,36.5,1,75.4155,0.1,2,11.065,17.67
6605,2.71875,8.9375,31.9375,1,85.77,0.09375,2,10.238125,17.67
6606,3.4,6,35,0,48.5461,0,2,8.924,9.6
6607,1.5454545454545455,14,41,0,51.9506,0.09090909090909090909,3,4.4863636363636364,11.37
6608,1.5,2.25,44.25,1,41.3797,0,3,10.5425,16.59
6609,1.625,6.875,47.875,0,45.4116,0,3,6.88,8.22
6611,1.8461538461538462,5.230769230769231,32.23076923076923,1,71.4087,0,2,10.0015384615384615,16.59
6613,2.6666666666666667,4,30,1,52.1952,0.16666666666666666667,3,6.1266666666666667,14.73
6614,3,11.285714285714286,41.285714285714285,1,39.945,0,2,10.0728571428571429,16.59
6615,5,6.5,36.5,1,79.4238,0,2,9.3214285714285714,16.59
6616,3.8,4.4,30.4,0,36.1927,0,2,4.026,9.6
6617,1.75,3,30,1,26.1664,0,3,5.2575,7.66
6618,2,4.666666666666667,32.666666666666664,1,52.3002,0.5,2,10.6183333333333333,15.38
6619,2,12.857142857142858,47.857142857142854,1,37.6562,0,3,9.9828571428571429,16.59
6620,3.8076923076923077,9.653846153846153,38.65384615384615,1,87.0773,0.11538461538461538462,1,10.0788461538461538,16.59
6621,2.5,5,35,0,35.5241,0,3,7.1233333333333333,16.59
6622,1,5,42,1,30.0817,1,3,6.3,6.3
6623,2.6666666666666667,4.666666666666667,29.666666666666668,0,43.4947,0,3,5.9283333333333333,9.6
6624,6.25,22.5,43.5,1,47.8559,0,2,13.095,16.59
6625,3.0769230769230769,10.384615384615385,40.38461538461539,1,56.5206,0,2,8.7030769230769231,16.59
6626,1,11.5,41.5,1,18.0658,0,3,11.445,16.59
6627,2.5,24.5,47.5,1,20.2489,0,3,10.82,13.42
6629,5.9230769230769231,6,29,1,87.4785,0,1,11.4483333333333333,16.59
6630,1.6666666666666667,30,52,1,61.4997,0,3,10.71,13.42
6634,3.3571428571428571,15.285714285714286,43.285714285714285,1,58.6758,0,2,9.455,17.67
6635,5.3333333333333333,27.333333333333332,48.333333333333336,1,29.9778,0.33333333333333333333,3,13.2533333333333333,16.59
6636,6.6666666666666667,28.666666666666668,53.666666666666664,1,54.3618,0,3,17.67,17.67
6637,2.1153846153846154,9.26923076923077,38.26923076923077,0,85.8164,0,2,7.3888461538461538,20.52
6638,2,26,50,1,0,1,3,11.6,11.6
6640,2.1428571428571429,6.428571428571429,45.42857142857143,1,61.7286,0,2,10.5671428571428571,16.59
6641,2.5,23.166666666666668,44.166666666666664,1,32.6058,0.16666666666666666667,3,8.5566666666666667,13.31
6644,3.9,6.6,30.6,1,67.5977,0.1,2,7.774,16.59
6645,3.75,6.25,37.25,1,32.4252,0,1,9.8375,13.31
6648,3.25,23.5,48.5,1,57.1023,0,3,4.215,7.66
6649,6.4,3.4,34.4,1,80.8911,0,1,9.057,16.59
6651,3.8421052631578947,3.210526315789474,27.210526315789473,1,98.1965,0,2,11.0173684210526316,20.52
6653,2.0909090909090909,8.454545454545455,47.45454545454545,1,66.3674,0,3,14.2536363636363636,42.38
6655,4.25,5.5,41.5,1,50.9839,0,3,7.3725,9.6
6656,2.125,3.25,30.25,1,74.5826,0,2,11.04625,16.59
6657,2,1,31,1,41.0263,0,3,9.6,9.6
6658,3,3.3333333333333335,39.333333333333336,0,72.3281,0,3,2.6133333333333333,6.3
6659,3.2857142857142857,5.821428571428571,29.821428571428573,1,91.1429,0,1,11.2010714285714286,20.52
6660,3,1,29,1,48.0685,0,3,0.77,0.77
6664,23.5,8.8,38.8,1,47.4739,0.2,3,9.849,16.59
6665,2.6666666666666667,7.833333333333333,39.833333333333336,1,39.9526,0,3,11.0366666666666667,16.59
6666,5.4,3.6,32.6,1,83.795,0,2,9.135,14.79
6668,1.7894736842105263,4.7894736842105265,32.78947368421053,1,90.79,0,2,9.8915789473684211,17.67
6669,3.2,12.8,50.8,1,54.0973,0.4,3,10.382,15.51
6670,1.9,3.9,48.9,1,63.1768,0.1,3,7.302,16.59
6671,2,4.333333333333333,28.333333333333332,1,37.7785,0,3,2.6133333333333333,6.3
6672,2,2.3333333333333335,35.333333333333336,1,66.5049,0,3,2.6133333333333333,6.3
6673,2.3333333333333333,5.666666666666667,30.666666666666668,0,40.457,0.33333333333333333333,3,2.6133333333333333,6.3
6674,3.5,3.5,30.5,1,40.7971,0,3,8.68,16.59
6675,1.4,2.8,25.8,0,40.2659,0,3,9.834,14.73
6676,6.3333333333333333,2.6666666666666665,31.666666666666668,1,40.5296,0,1,8.89,14.73
6677,2.1,6,35,0,50.3611,0.1,2,6.838,16.59
6678,2.6865671641791045,8.328358208955224,33.32835820895522,1,98.5022,0,2,10.6522388059701493,17.67
6679,1.6,4,32,1,37.2473,0,3,12.004,14.73
6680,2.9318181818181818,9.136363636363637,32.13636363636363,1,96.4999,0,2,10.0329545454545455,42.38
6681,4.2,4.2,35.2,1,75.3697,0.2,2,7.67,14.73
6683,4.6666666666666667,24.333333333333332,54.333333333333336,1,33.8438,0,1,8.1683333333333333,9.6
6684,1.3333333333333333,23.11111111111111,50.111111111111114,1,50.0169,0.22222222222222222222,3,5.9344444444444444,16.59
6685,2.6666666666666667,24,54,1,65.1191,0,2,7.7341666666666667,17.67
6686,3.032258064516129,11.838709677419354,42.83870967741935,0,86.5912,0.09677419354838709677,2,7.572258064516129,17.67
6689,4,8.23076923076923,42.23076923076923,1,72.8822,0.23076923076923076923,2,9.6,18.81
6690,3.5833333333333333,8.666666666666666,33.666666666666664,1,56.2149,0.16666666666666666667,3,9.7,20.52
6692,2.8666666666666667,17.2,39.2,0,62.2485,0,3,8.2973333333333333,16.59
6696,4.8666666666666667,9.2,35.2,1,73.8642,0,2,7.8026666666666667,18.81
6697,5.5,5,36,1,61.0408,0,2,9.115,13.42
6698,3.3333333333333333,5.444444444444445,30.444444444444443,0,70.6507,0,2,7.4866666666666667,16.59
6699,1.5,0,32,1,90.8244,0.5,3,6.705,7.11
6700,4.6666666666666667,4.888888888888889,39.888888888888886,1,66.3559,0.11111111111111111111,2,7.8822222222222222,15.51
6701,4.7142857142857143,7,30,1,64.1168,0,2,6.3283333333333333,13.42
6702,4.0666666666666667,10,39,1,71.178,0,3,11.3713333333333333,20.52
6703,3.5,1.8333333333333333,27.833333333333332,1,71.5525,0,2,11.925,16.59
6704,9.6470588235294118,8.058823529411764,31.058823529411764,1,83.9708,0.05882352941176470588,1,11.5070588235294118,20.52
6705,20,28,52,1,26.5092,0,3,6.07,6.07
6706,4.4285714285714286,2.5714285714285716,28.571428571428573,1,85.2165,0,2,9.97,13.42
6707,2,25,46,1,17.9341,0.5,3,7.055,8.22
6709,2,13.333333333333334,42.333333333333336,1,31.3477,0.16666666666666666667,2,12.98,16.59
6710,2.5555555555555556,7.888888888888889,42.888888888888886,1,53.5211,0.22222222222222222222,3,5.9444444444444444,16.59
6711,4.4285714285714286,15.857142857142858,43.857142857142854,1,38.4208,0,2,11.6357142857142857,17.67
