cohort_id,member_count,years_on_force,percent_black,percent_white,percent_male,percent_female,internal_complaints_per_person,within_community_complaints
824,7,19.4285714285714,14.2857142857143,28.5714285714286,71.4285714285714,28.5714285714286,4.28571428571429,30
508,11,25.7272727272727,0,63.6363636363636,90.9090909090909,9.09090909090909,3.54545454545455,39
1130,5,22.4,60,20,100,0,5.8,29
294,4,22,0,0,100,0,5,20
403,13,26.1538461538462,38.4615384615385,53.8461538461538,100,0,3.23076923076923,42
847,7,26.4285714285714,14.2857142857143,85.7142857142857,71.4285714285714,28.5714285714286,4.42857142857143,31
1870,2,18,100,0,0,100,1,2
2110,2,0,0,0,0,0,1,2
2197,2,32,100,0,100,0,1,2
450,5,25,40,60,80,20,2.8,14
301,12,17.1666666666667,0,75,91.6666666666667,8.33333333333333,4.16666666666667,50
423,3,20.6666666666667,0,0,100,0,6.33333333333333,19
473,9,15.6666666666667,0,22.2222222222222,66.6666666666667,0,3.77777777777778,34
536,12,14.5454545454545,0,25,83.3333333333333,8.33333333333333,3.25,39
1317,4,15,0,25,75,25,5.25,21
215,10,17.8888888888889,60,10,80,10,4.7,47
1550,3,14,0,33.3333333333333,66.6666666666667,0,5,15
243,16,13.9333333333333,0,68.75,87.5,6.25,3.125,50
603,6,12.3333333333333,0,50,66.6666666666667,33.3333333333333,5,30
455,19,25.1176470588235,10.5263157894737,73.6842105263158,89.4736842105263,0,2.52631578947368,48
920,8,14,37.5,12.5,50,12.5,4,32
842,3,29,0,100,100,0,6.33333333333333,19
1428,7,30.6666666666667,0,57.1428571428571,85.7142857142857,0,4.57142857142857,32
77,11,26.5454545454545,100,0,90.9090909090909,9.09090909090909,3.45454545454545,38
1002,9,10.6666666666667,22.2222222222222,77.7777777777778,100,0,3.77777777777778,34
114,6,23.1666666666667,0,83.3333333333333,100,0,4.33333333333333,26
1322,4,15,0,50,50,0,5.25,21
89,18,20.2941176470588,0,83.3333333333333,83.3333333333333,11.1111111111111,3.22222222222222,58
69,9,15.3333333333333,0,77.7777777777778,88.8888888888889,11.1111111111111,4.11111111111111,37
868,7,15,85.7142857142857,0,71.4285714285714,14.2857142857143,5.71428571428571,40
78,7,20.1428571428571,85.7142857142857,0,100,0,4.42857142857143,31
1151,4,31,0,100,100,0,3.25,13
280,10,24,0,50,100,0,4.2,42
571,4,16,0,75,75,0,5.5,22
17,11,26.6363636363636,36.3636363636364,54.5454545454545,90.9090909090909,9.09090909090909,3.18181818181818,35
1893,9,27.5555555555556,22.2222222222222,77.7777777777778,77.7777777777778,22.2222222222222,4.11111111111111,37
210,9,19.6666666666667,0,66.6666666666667,100,0,4.88888888888889,44
1316,8,15.2857142857143,0,75,87.5,0,2.75,22
1007,4,22.25,0,25,100,0,5.5,22
375,14,13.75,14.2857142857143,7.14285714285714,78.5714285714286,7.14285714285714,2.64285714285714,37
1001,3,29.6666666666667,0,100,100,0,5.33333333333333,16
344,15,18.2666666666667,0,93.3333333333333,80,20,3.46666666666667,52
1616,3,33,0,100,66.6666666666667,33.3333333333333,5.66666666666667,17
1138,3,26,0,0,33.3333333333333,0,3,9
1287,12,29.6363636363636,58.3333333333333,25,75,16.6666666666667,3.41666666666667,41
1011,8,26.625,0,75,87.5,12.5,3.875,31
791,7,28.1428571428571,85.7142857142857,14.2857142857143,100,0,4.57142857142857,32
54,8,18.4285714285714,0,75,87.5,0,4.625,37
820,10,19.125,70,0,80,0,3.8,38
272,5,18.8,80,20,100,0,5,25
362,7,27.4285714285714,0,71.4285714285714,85.7142857142857,14.2857142857143,4.57142857142857,32
1477,4,24.25,25,75,100,0,3.5,14
863,11,21.7777777777778,0,63.6363636363636,81.8181818181818,0,3.90909090909091,43
429,9,18,0,77.7777777777778,77.7777777777778,0,3,27
1407,3,27.6666666666667,33.3333333333333,0,100,0,4.66666666666667,14
1510,7,28.5714285714286,0,71.4285714285714,100,0,4.14285714285714,29
1162,15,23.9333333333333,0,53.3333333333333,93.3333333333333,6.66666666666667,3.2,48
742,5,15.2,0,20,100,0,3.6,18
955,8,21.5,0,75,100,0,3.75,30
723,13,17.7692307692308,0,84.6153846153846,100,0,2.92307692307692,38
572,11,24.0909090909091,36.3636363636364,45.4545454545455,81.8181818181818,18.1818181818182,3.36363636363636,37
492,14,13.0714285714286,0,64.2857142857143,85.7142857142857,14.2857142857143,3,42
347,8,24.75,87.5,12.5,100,0,3.875,31
1014,11,28.9090909090909,0,63.6363636363636,100,0,3.27272727272727,36
73,11,30.2727272727273,27.2727272727273,72.7272727272727,100,0,3.45454545454545,38
418,12,17.9166666666667,66.6666666666667,8.33333333333333,83.3333333333333,16.6666666666667,4,48
995,4,20,0,75,75,0,4.25,17
287,5,13,0,100,100,0,3.4,17
416,3,24,0,66.6666666666667,33.3333333333333,33.3333333333333,4,12
396,9,16.4444444444444,0,66.6666666666667,88.8888888888889,11.1111111111111,3.66666666666667,33
1210,3,28.3333333333333,0,100,100,0,4.33333333333333,13
532,5,20.2,0,100,100,0,4.6,23
1187,15,15.3076923076923,40,33.3333333333333,66.6666666666667,20,3.06666666666667,46
695,7,16.5,0,85.7142857142857,85.7142857142857,0,3.42857142857143,24
1207,5,16,0,40,80,20,5.8,29
437,8,18.125,0,62.5,100,0,3.875,31
122,4,18,25,0,0,25,3.25,13
386,6,17,0,66.6666666666667,83.3333333333333,0,4.16666666666667,25
605,9,16.375,0,33.3333333333333,44.4444444444444,44.4444444444444,4.11111111111111,37
1945,3,23.3333333333333,100,0,100,0,1.33333333333333,4
535,8,22.1428571428571,87.5,0,87.5,0,4.125,33
384,3,31.5,0,66.6666666666667,66.6666666666667,0,4.66666666666667,14
1300,4,23.75,0,100,75,25,5.5,22
1104,9,18.7777777777778,0,77.7777777777778,88.8888888888889,11.1111111111111,3.55555555555556,32
1077,3,23,0,33.3333333333333,33.3333333333333,0,4.33333333333333,13
760,11,19.2727272727273,100,0,81.8181818181818,18.1818181818182,3.09090909090909,34
843,14,20.2857142857143,14.2857142857143,42.8571428571429,100,0,3.71428571428571,52
1231,9,24.3333333333333,0,66.6666666666667,77.7777777777778,22.2222222222222,3,27
1157,8,27.25,0,100,100,0,3.625,29
1052,4,23.25,100,0,100,0,5.25,21
58,3,21.3333333333333,33.3333333333333,66.6666666666667,100,0,3.66666666666667,11
322,16,29.2,6.25,87.5,81.25,12.5,2.625,42
31,18,18.8888888888889,5.55555555555556,66.6666666666667,94.4444444444444,5.55555555555556,3.11111111111111,56
796,6,13,0,50,83.3333333333333,16.6666666666667,4.33333333333333,26
291,10,20.6,0,90,100,0,4.6,46
288,7,19.5714285714286,28.5714285714286,57.1428571428571,100,0,3,21
963,10,29,20,80,100,0,4.1,41
1461,6,27.2,0,83.3333333333333,83.3333333333333,0,3.16666666666667,19
698,5,18.6,0,100,80,20,4.6,23
70,6,17.6666666666667,0,100,100,0,3.66666666666667,22
209,10,19.1,10,80,100,0,3.9,39
48,6,16.2,50,33.3333333333333,83.3333333333333,0,3.33333333333333,20
810,10,19.5,0,50,90,10,4.1,41
1617,8,31.625,50,50,100,0,2.875,23
329,10,25.7,0,100,80,20,4.4,44
815,6,26.1666666666667,0,66.6666666666667,100,0,3,18
934,14,11,7.14285714285714,64.2857142857143,100,0,3.5,49
195,10,21,80,10,100,0,3.1,31
196,8,17.375,0,100,75,25,4.375,35
1573,8,12.5,12.5,62.5,75,0,2.625,21
433,9,25.7777777777778,100,0,55.5555555555556,44.4444444444444,3.66666666666667,33
456,10,16.4444444444444,0,80,90,0,3.1,31
997,8,18.3333333333333,50,12.5,75,0,3.5,28
1031,6,18.8,0,83.3333333333333,66.6666666666667,16.6666666666667,4.5,27
1332,8,24.375,0,87.5,100,0,3.625,29
393,5,22.4,0,80,100,0,4.2,21
401,7,20.4285714285714,0,71.4285714285714,100,0,4,28
1247,6,16,0,50,66.6666666666667,0,2.33333333333333,14
356,5,25,80,0,100,0,3.8,19
454,7,24.7142857142857,0,85.7142857142857,100,0,3.57142857142857,25
1026,8,18.25,0,100,100,0,2.75,22
345,3,19,0,100,100,0,4.66666666666667,14
709,14,27.3076923076923,64.2857142857143,21.4285714285714,85.7142857142857,7.14285714285714,2.14285714285714,30
459,9,18.1111111111111,11.1111111111111,77.7777777777778,100,0,4.11111111111111,37
506,6,15.8333333333333,0,100,100,0,3.83333333333333,23
1190,17,27.5,35.2941176470588,58.8235294117647,82.3529411764706,11.7647058823529,1.94117647058824,33
1647,3,27,0,66.6666666666667,100,0,4.66666666666667,14
38,10,22.2,0,90,90,10,3.3,33
238,13,23,0,69.2307692307692,76.9230769230769,15.3846153846154,3.07692307692308,40
487,11,24.1,36.3636363636364,45.4545454545455,72.7272727272727,18.1818181818182,3,33
460,6,20,0,16.6666666666667,66.6666666666667,0,4.16666666666667,25
498,15,17.6428571428571,0,93.3333333333333,86.6666666666667,6.66666666666667,2.8,42
693,11,24,36.3636363636364,63.6363636363636,72.7272727272727,27.2727272727273,3.72727272727273,41
969,5,17.4,0,100,100,0,3.2,16
1450,7,25.5,85.7142857142857,0,57.1428571428571,28.5714285714286,3.71428571428571,26
831,5,24.6,40,40,100,0,5,25
570,7,18.4285714285714,0,85.7142857142857,100,0,3.14285714285714,22
425,12,18.2727272727273,25,33.3333333333333,75,16.6666666666667,2.25,27
1284,4,14.5,25,25,50,0,3.75,15
1127,3,19,0,66.6666666666667,100,0,4.33333333333333,13
143,10,25.5,0,100,100,0,3.7,37
75,5,26.4,20,80,100,0,2.8,14
181,6,13.6,50,0,83.3333333333333,0,3.66666666666667,22
11,13,29.1538461538462,61.5384615384615,38.4615384615385,76.9230769230769,23.0769230769231,3.61538461538462,47
2107,6,22.3333333333333,16.6666666666667,83.3333333333333,100,0,3.16666666666667,19
1089,11,21.7272727272727,81.8181818181818,18.1818181818182,90.9090909090909,9.09090909090909,3.27272727272727,36
225,7,24.8571428571429,0,85.7142857142857,71.4285714285714,28.5714285714286,5.14285714285714,36
1061,11,30.8181818181818,9.09090909090909,54.5454545454545,100,0,2.90909090909091,32
757,10,26.9,30,50,100,0,3.7,37
448,15,22.0666666666667,0,66.6666666666667,100,0,3.06666666666667,46
71,9,15.4444444444444,0,77.7777777777778,88.8888888888889,11.1111111111111,4.44444444444444,40
1267,4,21.5,0,75,75,25,3,12
224,13,10.4615384615385,0,30.7692307692308,84.6153846153846,15.3846153846154,2,26
1412,9,20.4444444444444,0,55.5555555555556,77.7777777777778,22.2222222222222,3.66666666666667,33
446,7,17.5,85.7142857142857,0,85.7142857142857,0,3.57142857142857,25
1048,9,22.7777777777778,0,88.8888888888889,77.7777777777778,22.2222222222222,3.33333333333333,30
50,7,16.4285714285714,0,100,100,0,3,21
867,15,23.7333333333333,0,93.3333333333333,100,0,3.13333333333333,47
547,14,23.7857142857143,14.2857142857143,14.2857142857143,85.7142857142857,14.2857142857143,3.28571428571429,46
442,6,24.6666666666667,0,100,33.3333333333333,66.6666666666667,4,24
900,5,18.8,0,100,60,40,2.8,14
1324,6,20,66.6666666666667,0,33.3333333333333,33.3333333333333,4.16666666666667,25
941,6,20.5,0,100,100,0,3.16666666666667,19
1275,3,20.6666666666667,0,0,100,0,3.33333333333333,10
1066,13,20.4166666666667,0,38.4615384615385,76.9230769230769,15.3846153846154,1.53846153846154,20
943,12,24,0,75,100,0,3.08333333333333,37
249,16,19.4,56.25,25,81.25,12.5,3,48
95,6,18.8333333333333,0,50,100,0,5.16666666666667,31
589,9,18.6,33.3333333333333,11.1111111111111,55.5555555555556,0,2.22222222222222,20
152,8,12.7142857142857,62.5,25,87.5,0,2.875,23
879,3,21,0,0,66.6666666666667,0,2,6
885,9,22.4444444444444,44.4444444444444,55.5555555555556,88.8888888888889,11.1111111111111,2.11111111111111,19
1804,6,24.5,33.3333333333333,66.6666666666667,100,0,2.66666666666667,16
1136,7,22,0,42.8571428571429,28.5714285714286,14.2857142857143,2,14
1088,11,17.9,9.09090909090909,72.7272727272727,90.9090909090909,0,2.63636363636364,29
1735,3,30.3333333333333,0,0,33.3333333333333,66.6666666666667,3,9
325,9,24.8888888888889,44.4444444444444,44.4444444444444,88.8888888888889,11.1111111111111,3.66666666666667,33
27,10,19.7777777777778,0,70,90,0,3.4,34
389,15,14,0,46.6666666666667,80,20,3.13333333333333,47
376,12,21,33.3333333333333,50,66.6666666666667,25,3.33333333333333,40
1047,9,19.8888888888889,88.8888888888889,11.1111111111111,100,0,3,27
80,6,17.5,0,100,100,0,3.33333333333333,20
569,7,27,42.8571428571429,57.1428571428571,100,0,3.42857142857143,24
84,10,16.9,0,100,100,0,4.1,41
1484,8,24.25,0,100,87.5,12.5,4.125,33
563,11,24.3636363636364,9.09090909090909,81.8181818181818,100,0,3.18181818181818,35
759,5,30.8,0,60,100,0,4.4,22
479,12,21.75,41.6666666666667,50,91.6666666666667,8.33333333333333,2.91666666666667,35
82,9,19.8888888888889,0,55.5555555555556,88.8888888888889,11.1111111111111,3,27
1035,14,26.0909090909091,42.8571428571429,21.4285714285714,64.2857142857143,14.2857142857143,2.57142857142857,36
793,8,21.125,100,0,62.5,37.5,2.5,20
1135,10,15.9,0,90,100,0,2.7,27
561,13,20.2,23.0769230769231,7.69230769230769,23.0769230769231,15.3846153846154,2.61538461538462,34
106,10,16.875,0,60,50,30,3.5,35
1352,3,29,0,33.3333333333333,100,0,3,9
264,6,26.1666666666667,0,100,100,0,3,18
1102,7,31.5714285714286,0,100,100,0,2.71428571428571,19
90,9,21.6666666666667,0,88.8888888888889,88.8888888888889,11.1111111111111,3,27
1909,3,15,0,100,100,0,3,9
262,15,23.0666666666667,13.3333333333333,73.3333333333333,86.6666666666667,13.3333333333333,3.4,51
120,6,14.5,0,66.6666666666667,50,16.6666666666667,2.83333333333333,17
250,14,17.4,7.14285714285714,42.8571428571429,50,21.4285714285714,2.71428571428571,38
743,13,15.9230769230769,0,30.7692307692308,92.3076923076923,7.69230769230769,2.23076923076923,29
139,14,25,0,100,78.5714285714286,21.4285714285714,2.64285714285714,37
208,9,9.77777777777778,0,77.7777777777778,100,0,3.11111111111111,28
623,3,19.6666666666667,100,0,66.6666666666667,33.3333333333333,3,9
681,10,30.1,20,70,90,10,3.6,36
156,4,24.75,0,50,100,0,4.25,17
1394,9,29.7777777777778,22.2222222222222,77.7777777777778,100,0,2.77777777777778,25
229,19,22.7368421052632,21.0526315789474,78.9473684210526,94.7368421052632,5.26315789473684,2.57894736842105,49
382,3,20.6666666666667,0,33.3333333333333,100,0,2.33333333333333,7
1444,8,27.875,37.5,50,100,0,2.5,20
1079,10,23.7777777777778,80,0,80,10,3.3,33
734,8,28.5,0,100,100,0,3.5,28
281,8,23,0,87.5,100,0,3.375,27
132,4,19,0,75,75,0,3.75,15
266,14,16.9230769230769,0,42.8571428571429,85.7142857142857,7.14285714285714,2.14285714285714,30
402,3,15.3333333333333,0,66.6666666666667,100,0,2.33333333333333,7
26,4,22,0,50,50,0,3.25,13
1191,10,18.6666666666667,0,60,80,10,1.8,18
1093,4,24,25,50,100,0,3,12
914,10,29.2,0,100,100,0,2.2,22
577,5,20.2,80,20,80,20,4.8,24
597,4,21.5,0,100,100,0,3.75,15
755,6,18.5,16.6666666666667,66.6666666666667,83.3333333333333,16.6666666666667,3.5,21
151,7,21.4,0,57.1428571428571,42.8571428571429,28.5714285714286,2.85714285714286,20
657,12,27.6666666666667,16.6666666666667,83.3333333333333,83.3333333333333,16.6666666666667,2.41666666666667,29
938,7,27.7142857142857,0,71.4285714285714,100,0,2,14
568,9,24.6666666666667,22.2222222222222,44.4444444444444,66.6666666666667,0,3,27
856,5,11,40,20,40,20,3.6,18
837,6,14.8333333333333,16.6666666666667,83.3333333333333,100,0,3.5,21
53,5,21.25,0,80,60,20,3.2,16
137,7,28.2857142857143,0,100,85.7142857142857,14.2857142857143,3.28571428571429,23
1873,6,28.8333333333333,33.3333333333333,33.3333333333333,50,50,2.16666666666667,13
640,11,26.7272727272727,0,72.7272727272727,100,0,2.90909090909091,32
5,7,15,0,57.1428571428571,100,0,2.71428571428571,19
945,3,16,0,33.3333333333333,100,0,4.66666666666667,14
94,14,17.3571428571429,35.7142857142857,42.8571428571429,85.7142857142857,14.2857142857143,2.42857142857143,34
990,3,19,0,100,100,0,4.66666666666667,14
1051,17,27.5294117647059,82.3529411764706,17.6470588235294,88.2352941176471,11.7647058823529,2,34
745,4,19.6666666666667,0,25,75,0,3.25,13
512,7,20,0,42.8571428571429,100,0,2.71428571428571,19
919,7,17.1428571428571,71.4285714285714,14.2857142857143,100,0,3.71428571428571,26
876,2,18,100,0,100,0,1,2
458,7,19.8333333333333,85.7142857142857,0,85.7142857142857,0,4,28
1306,5,25.4,20,40,100,0,3.6,18
616,10,25.8,0,100,90,10,3.6,36
1404,9,28.5555555555556,0,66.6666666666667,88.8888888888889,11.1111111111111,3.11111111111111,28
364,9,20.2222222222222,100,0,88.8888888888889,11.1111111111111,4,36
662,7,16.5,14.2857142857143,42.8571428571429,85.7142857142857,0,3.28571428571429,23
133,7,24.5,14.2857142857143,71.4285714285714,85.7142857142857,0,3.57142857142857,25
553,12,17.2727272727273,0,75,83.3333333333333,8.33333333333333,3.16666666666667,38
586,14,25.4166666666667,0,64.2857142857143,71.4285714285714,14.2857142857143,2.64285714285714,37
659,11,22.1818181818182,0,90.9090909090909,9.09090909090909,90.9090909090909,3.72727272727273,41
1977,4,26.75,100,0,75,25,2.5,10
226,11,18.125,0,36.3636363636364,72.7272727272727,0,2.90909090909091,32
738,9,22.6666666666667,0,66.6666666666667,100,0,3.11111111111111,28
92,6,17.5,0,83.3333333333333,100,0,3.66666666666667,22
188,3,20,0,0,100,0,2.66666666666667,8
284,10,21.75,0,70,70,10,3,30
544,4,24.25,0,50,100,0,3.25,13
1323,3,29.6666666666667,0,33.3333333333333,100,0,4,12
126,15,23.8666666666667,100,0,80,20,3.2,48
1070,12,24.0909090909091,0,41.6666666666667,75,16.6666666666667,1.91666666666667,23
46,9,22.3333333333333,11.1111111111111,33.3333333333333,88.8888888888889,11.1111111111111,2.88888888888889,26
1115,10,17.375,60,10,80,0,3.1,31
1740,4,13,0,100,100,0,3.25,13
233,8,20.8,62.5,0,50,12.5,2.375,19
316,9,12.4285714285714,22.2222222222222,55.5555555555556,55.5555555555556,22.2222222222222,2.66666666666667,24
1100,10,17.5,10,80,100,0,3.3,33
1229,9,15.7777777777778,11.1111111111111,44.4444444444444,100,0,2.11111111111111,19
1178,5,27,20,80,80,20,3.6,18
1037,6,19.5,0,66.6666666666667,83.3333333333333,16.6666666666667,3.83333333333333,23
971,5,25.25,80,0,40,40,3.4,17
1188,6,11.8333333333333,16.6666666666667,33.3333333333333,66.6666666666667,33.3333333333333,3.33333333333333,20
361,7,18.3333333333333,0,57.1428571428571,57.1428571428571,28.5714285714286,1.85714285714286,13
1161,5,22.75,0,60,80,0,3.6,18
19,10,20,0,40,100,0,1.8,18
178,7,11.8333333333333,0,85.7142857142857,28.5714285714286,57.1428571428571,3,21
218,15,24.2666666666667,13.3333333333333,80,100,0,2.8,42
875,6,17.3333333333333,0,100,100,0,3.66666666666667,22
59,4,20.5,0,25,50,0,2.75,11
1155,14,24.6428571428571,0,92.8571428571429,100,0,2.78571428571429,39
1768,4,25.75,0,50,100,0,3.25,13
104,5,25,0,80,80,20,2.6,13
613,8,30.1428571428571,12.5,75,87.5,0,2.5,20
1180,15,26.4,26.6666666666667,60,93.3333333333333,6.66666666666667,2.93333333333333,44
513,4,23.75,25,50,100,0,4.25,17
435,9,18.7777777777778,0,55.5555555555556,66.6666666666667,33.3333333333333,3.55555555555556,32
1886,5,24.2,100,0,80,20,2.8,14
265,10,16.7,0,70,100,0,3.3,33
864,5,12.25,0,60,80,0,3.8,19
637,9,27.1111111111111,100,0,88.8888888888889,11.1111111111111,2.77777777777778,25
1402,6,29,0,100,66.6666666666667,33.3333333333333,2.66666666666667,16
658,11,28,0,36.3636363636364,100,0,2.45454545454545,27
1601,5,14.3333333333333,0,40,60,0,3.6,18
1202,5,25.6,40,60,80,20,4,20
1872,3,23.6666666666667,0,66.6666666666667,100,0,3.66666666666667,11
1091,8,28,0,62.5,87.5,12.5,2.125,17
2027,10,19,10,90,80,20,3.2,32
543,9,17,22.2222222222222,33.3333333333333,77.7777777777778,0,2.44444444444444,22
1724,9,28.7777777777778,44.4444444444444,55.5555555555556,100,0,3.33333333333333,30
36,10,28.4,20,80,90,10,2.4,24
1491,5,23.6,20,40,100,0,3.2,16
135,11,15.2727272727273,18.1818181818182,63.6363636363636,90.9090909090909,9.09090909090909,2.63636363636364,29
822,11,11.5,0,72.7272727272727,45.4545454545455,27.2727272727273,2.45454545454545,27
1266,18,24.3333333333333,11.1111111111111,50,94.4444444444444,5.55555555555556,2.33333333333333,42
1624,14,31,0,85.7142857142857,100,0,2.85714285714286,40
903,8,19.125,0,100,87.5,12.5,2.875,23
1289,4,25.75,0,50,100,0,3.25,13
212,7,10.75,57.1428571428571,0,57.1428571428571,0,3.14285714285714,22
369,12,28.6666666666667,8.33333333333333,75,75,25,1.58333333333333,19
987,20,25.4,0,80,85,15,2.5,50
370,15,27.4666666666667,0,93.3333333333333,100,0,2.46666666666667,37
484,6,21.6666666666667,83.3333333333333,16.6666666666667,83.3333333333333,16.6666666666667,3.83333333333333,23
85,6,20.4,0,50,83.3333333333333,0,1.66666666666667,10
44,5,19.2,0,100,100,0,2.4,12
776,5,16.4,0,40,100,0,4.6,23
807,7,11.1428571428571,28.5714285714286,14.2857142857143,71.4285714285714,28.5714285714286,3.14285714285714,22
99,4,25.25,0,75,100,0,3,12
134,14,20.4285714285714,0,92.8571428571429,92.8571428571429,7.14285714285714,2.64285714285714,37
1,9,29.5,0,88.8888888888889,77.7777777777778,11.1111111111111,2.66666666666667,24
490,10,17.1111111111111,0,60,90,0,3.3,33
1153,8,24.375,25,75,87.5,12.5,3.25,26
1934,4,13.5,0,25,75,25,2.25,9
404,5,19,0,60,20,40,3.2,16
682,10,24.4444444444444,0,90,60,30,3.1,31
66,14,24.4166666666667,0,85.7142857142857,85.7142857142857,0,2.64285714285714,37
171,13,16,23.0769230769231,30.7692307692308,84.6153846153846,7.69230769230769,3,39
1391,9,32.3333333333333,0,100,100,0,2.77777777777778,25
947,5,14.2,0,80,100,0,4,20
7,18,24.3529411764706,66.6666666666667,27.7777777777778,94.4444444444444,0,2.72222222222222,49
149,10,26.9,10,80,90,10,2.5,25
1769,3,25.3333333333333,33.3333333333333,66.6666666666667,66.6666666666667,33.3333333333333,2.33333333333333,7
1367,4,32.75,100,0,75,25,3,12
648,3,17.6666666666667,0,100,66.6666666666667,33.3333333333333,2.33333333333333,7
735,9,11.7777777777778,0,55.5555555555556,88.8888888888889,11.1111111111111,2.22222222222222,20
1227,10,22.3,100,0,100,0,3.8,38
850,9,26.5555555555556,0,88.8888888888889,100,0,3.11111111111111,28
615,7,27.5714285714286,28.5714285714286,71.4285714285714,100,0,2.85714285714286,20
922,3,21.3333333333333,0,100,100,0,2.66666666666667,8
860,5,23.4,0,100,100,0,2.6,13
1144,10,18.5,0,90,70,30,2.8,28
1474,3,24.3333333333333,0,66.6666666666667,100,0,1.66666666666667,5
183,10,18.1,90,10,70,30,2.5,25
240,4,20.6666666666667,25,25,75,0,4.5,18
821,7,14.4285714285714,0,85.7142857142857,100,0,2.57142857142857,18
353,8,14.8,0,62.5,25,37.5,3.5,28
271,14,30,0,100,92.8571428571429,7.14285714285714,1.85714285714286,26
286,9,18.1111111111111,0,66.6666666666667,100,0,2.22222222222222,20
55,13,25.4615384615385,15.3846153846154,76.9230769230769,69.2307692307692,30.7692307692308,3.30769230769231,43
587,8,26.25,62.5,37.5,75,25,2.75,22
223,17,14.2941176470588,35.2941176470588,29.4117647058824,76.4705882352941,23.5294117647059,2.35294117647059,40
150,11,16.2727272727273,0,81.8181818181818,100,0,2.45454545454545,27
1128,12,19,0,58.3333333333333,66.6666666666667,25,2.66666666666667,32
227,6,25.3333333333333,0,100,66.6666666666667,33.3333333333333,3.66666666666667,22
1150,5,19.5,40,40,80,0,3.8,19
1645,5,32,80,20,100,0,1.8,9
14,10,12,20,80,100,0,3,30
125,8,13.4285714285714,0,75,87.5,0,2.875,23
1548,12,31.4166666666667,0,91.6666666666667,100,0,1.33333333333333,16
865,6,20,0,50,100,0,2.66666666666667,16
1878,9,32.3333333333333,0,100,100,0,2.22222222222222,20
299,7,15.6666666666667,0,42.8571428571429,57.1428571428571,28.5714285714286,3.42857142857143,24
1482,9,13.4,0,55.5555555555556,55.5555555555556,0,1.22222222222222,11
946,11,16.2727272727273,100,0,63.6363636363636,36.3636363636364,2.72727272727273,30
476,7,23.7142857142857,0,85.7142857142857,85.7142857142857,14.2857142857143,2.85714285714286,20
634,7,20,57.1428571428571,42.8571428571429,85.7142857142857,14.2857142857143,3.14285714285714,22
529,12,25,0,50,91.6666666666667,8.33333333333333,2.83333333333333,34
486,10,19.8,30,50,100,0,3.6,36
882,5,10.4,0,20,80,20,1.8,9
1073,11,28.6363636363636,54.5454545454545,45.4545454545455,90.9090909090909,9.09090909090909,2,22
475,8,25.5,100,0,100,0,3.125,25
2132,4,27.5,100,0,100,0,2.75,11
1383,8,23.7142857142857,0,62.5,37.5,50,2.5,20
798,4,23.75,0,100,100,0,3.5,14
6,12,12.1666666666667,25,75,58.3333333333333,41.6666666666667,2.5,30
371,7,16.8333333333333,0,28.5714285714286,57.1428571428571,28.5714285714286,2.71428571428571,19
214,10,18.1428571428571,70,0,60,10,3.2,32
1246,4,11.25,0,75,100,0,3,12
1020,9,15.5555555555556,0,22.2222222222222,100,0,2.44444444444444,22
57,6,17.1666666666667,0,33.3333333333333,100,0,3.33333333333333,20
49,9,14.5555555555556,0,77.7777777777778,77.7777777777778,22.2222222222222,3.22222222222222,29
537,15,13.3333333333333,6.66666666666667,46.6666666666667,73.3333333333333,26.6666666666667,2.4,36
303,7,24.7142857142857,0,85.7142857142857,42.8571428571429,57.1428571428571,3.42857142857143,24
1755,10,27.2,0,80,90,10,2.2,22
153,10,22.3,100,0,80,20,2.7,27
501,5,20.2,0,60,100,0,2.4,12
1416,11,22.1818181818182,0,90.9090909090909,72.7272727272727,27.2727272727273,3.09090909090909,34
1631,3,17.3333333333333,0,66.6666666666667,100,0,3.66666666666667,11
392,6,19.1666666666667,0,100,100,0,3,18
1906,3,6,0,66.6666666666667,100,0,2,6
1515,6,20.3333333333333,0,83.3333333333333,66.6666666666667,33.3333333333333,3,18
1297,9,27.8571428571429,0,33.3333333333333,77.7777777777778,0,2.66666666666667,24
1777,3,28,0,100,100,0,2,6
398,3,22.5,66.6666666666667,0,66.6666666666667,0,5.33333333333333,16
1096,11,22.8181818181818,9.09090909090909,72.7272727272727,81.8181818181818,18.1818181818182,2.90909090909091,32
1003,4,11.25,0,75,100,0,3.5,14
733,3,13,0,66.6666666666667,100,0,2,6
910,8,18,0,62.5,87.5,12.5,3.625,29
1636,5,27.6,60,20,80,20,4,20
888,8,14.625,0,100,100,0,2.5,20
655,13,25.4166666666667,46.1538461538462,46.1538461538462,92.3076923076923,0,2.53846153846154,33
431,5,11.6,0,60,80,20,2.4,12
9,3,28,66.6666666666667,0,33.3333333333333,66.6666666666667,2,6
1621,3,23.6666666666667,0,100,100,0,2,6
777,8,23.125,50,25,50,50,3.5,28
728,9,9.4,0,22.2222222222222,55.5555555555556,0,3.33333333333333,30
1527,3,30.3333333333333,0,100,100,0,2,6
123,8,21.625,0,50,87.5,12.5,4.25,34
1152,15,20.5333333333333,0,86.6666666666667,66.6666666666667,33.3333333333333,2.8,42
1446,9,17.8888888888889,55.5555555555556,33.3333333333333,100,0,2.22222222222222,20
1563,6,29.5,0,83.3333333333333,83.3333333333333,16.6666666666667,1.83333333333333,11
524,8,21.7142857142857,0,62.5,87.5,0,2.125,17
