officer_id,avg_coaccusals,avg_years_on_force_at_incident,avg_age_at_incident,gender,avg_complaint_percentile,avg_disciplined_count,cohort_id
20714,2.7037037037037037,10.62962962962963,32.629629629629626,1,84.4561,0.11111111111111111111,2
20715,1.2,26.6,49.6,1,43.9814,0.2,3
20717,15,20,42,1,0,0,3
20718,1.4444444444444444,10.166666666666666,40.166666666666664,1,70.6851,0.11111111111111111111,2
20719,1.7,25.2,54.2,1,83.4441,0.4,3
20720,4.4,16.9,46.9,1,78.2527,0.2,2
20721,1,30,62,1,53.8337,1,3
20722,3,18,41,1,31.5954,0,3
20723,1,25,50,1,54.5307,0,3
20724,1.6,6.4,46.4,0,52.2945,0.2,3
20725,2,23,45,1,20.2326,0,3
20726,7.3333333333333333,17,44,0,34.084,0.33333333333333333333,3
20727,2.2857142857142857,22.714285714285715,44.714285714285715,1,64.4331,0.14285714285714285714,2
20728,7.125,5.5,38.5,1,75.171,0.125,2
20729,2.6875,6,30,1,81.105,0,2
20730,7.4444444444444444,6.666666666666667,35.666666666666664,1,44.79,0.11111111111111111111,2
20732,1.625,7,36,1,75.7938,0.125,2
20733,2,4,39,1,76.0766,0,3
20734,3,4,31,0,43.3992,0,3
20735,1.8333333333333333,6.166666666666667,35.166666666666664,0,55.0342,0,3
20736,2.2352941176470588,21.58823529411765,49.588235294117645,1,66.539,0.05882352941176470588,2
20738,6.125,4.5,30.5,1,86.8098,0,1
20739,4,3.3333333333333335,32.333333333333336,1,79.2595,0,2
20740,2,3,34,1,39.8609,0,3
20741,2.8,6,38,0,32.4711,0.2,2
20742,2.25,6.375,29.375,1,47.9118,0,2
20744,5,2,27,1,61.6619,0,3
20745,2,2,30,0,27.3394,0,3
20746,2.5,6.5,34.5,1,46.7999,0,2
20748,5.5,18.5,49.5,1,67.352,0.5,2
20749,1.1428571428571429,17.714285714285715,40.714285714285715,0,77.3017,0.28571428571428571429,3
20750,4,20,44,1,18.614,0,3
20751,3,7,44,0,17.1879,0,3
20752,1,22,47,1,34.4407,0,3
20753,1.6,28.2,49.2,1,58.2515,0,3
20754,4,32,58,1,,0,3
20756,3.8214285714285714,5.071428571428571,28.071428571428573,1,95.3001,0.03571428571428571429,1
20757,2.5,10.285714285714286,47.285714285714285,1,60.8405,0.07142857142857142857,3
20758,3,28.5,54.5,1,54.4222,0,2
20759,1,18.5,41.5,0,20.3508,0,3
20760,3.8571428571428571,25,48,1,49.4768,0,3
20761,2.4,5.733333333333333,39.733333333333334,1,63.6659,0,2
20762,2.4545454545454545,27.818181818181817,51.81818181818182,1,69.8658,0.27272727272727272727,3
20764,2.4,2.4,28.4,1,88.6898,0,3
20767,3.1052631578947368,5.631578947368421,33.63157894736842,1,76.1415,0,2
20768,7.25,3,25,1,60.0168,0,2
20769,2.4912280701754386,5.912280701754386,33.91228070175438,1,98.2805,0.07017543859649122807,2
20770,1,26,54,0,19.5082,0,3
20771,2.5,11,41,1,18.1052,0,3
20772,7.3076923076923077,11.384615384615385,39.38461538461539,1,89.9736,0.02564102564102564103,2
20773,3.5294117647058824,16.41176470588235,38.411764705882355,1,63.8952,0.11764705882352941176,2
20774,4.3333333333333333,6.333333333333333,31.333333333333332,0,22.158,0,2
20775,17,28,51,1,18.5478,0,3
20780,1.8888888888888889,17.666666666666668,51.666666666666664,1,55.0386,0.44444444444444444444,2
20781,5.5,14.333333333333334,43.333333333333336,1,36.8714,0.16666666666666666667,3
20782,3.4545454545454545,8.545454545454545,31.545454545454547,1,48.1411,0,2
20788,3.3333333333333333,13.5,40.5,0,63.1534,0.16666666666666666667,2
20789,3,4.444444444444445,33.44444444444444,1,67.6453,0,2
20790,2,22,52,1,39.4327,0,3
20791,2.6153846153846154,24.384615384615383,45.38461538461539,1,64.275,0.07692307692307692308,2
20792,1.8,10.766666666666667,45.766666666666666,1,86.0221,0.2,2
20794,2.75,10.875,33.875,0,42.9177,0.125,3
20795,2,7.7894736842105265,40.78947368421053,1,79.4288,0.15789473684210526316,2
20796,2,9.4,35.4,0,36.3914,0.4,3
20797,2,1,27,1,18.3753,0,3
20798,7.5,5.916666666666667,28.916666666666668,1,94.3181,0.08333333333333333333,1
20800,1,25,46,1,18.7429,0,3
20801,1,10,34,1,,1,3
20804,3,27,53,1,64.0943,0,3
20806,3.8,28.8,54.8,1,77.8589,0,2
20807,3.9333333333333333,6.733333333333333,32.733333333333334,1,82.7137,0.06666666666666666667,2
20809,2.6428571428571429,10.571428571428571,40.57142857142857,0,64.56,0.14285714285714285714,2
20812,2.4347826086956522,10.652173913043478,43.65217391304348,1,77.7043,0,2
20813,1,22.25,43.25,1,31.6449,0.25,3
20816,2.0526315789473684,9.157894736842104,36.1578947368421,1,82.515,0.15789473684210526316,3
20817,4.962962962962963,25.296296296296298,46.2962962962963,1,86.1094,0.14814814814814814815,2
20818,1.8333333333333333,7.333333333333333,33.333333333333336,1,76.3479,0,3
20819,1.9,27.2,50.2,1,63.7225,0,2
20820,4,12.25,48.25,1,41.8688,0.25,2
20821,3.6,13.6,43.6,1,45.1645,0.1,2
20822,3,34.4,59.4,1,75.2946,0.3,3
20823,4.2777777777777778,6.5,37.5,1,88.2311,0.05555555555555555556,2
20824,2,12,39,1,17.8494,0,3
20825,1.9333333333333333,13.8,37.8,1,61.6063,0.06666666666666666667,3
20826,3,7.444444444444445,30.444444444444443,1,66.8082,0.05555555555555555556,1
20827,2.2857142857142857,11.071428571428571,38.07142857142857,0,60.8995,0.07142857142857142857,3
20828,1.4666666666666667,6.8,32.8,1,67.8461,0.06666666666666666667,2
20829,14,22,47,1,,0,3
20832,1,18,47,1,18.583,1,3
20836,3.6666666666666667,26.666666666666668,55.666666666666664,1,45.0354,0,3
20837,2.032258064516129,7.161290322580645,33.16129032258065,1,89.7071,0,2
20838,1.6666666666666667,21.666666666666668,42.666666666666664,1,52.4639,0.33333333333333333333,3
20839,14.6363636363636364,2.727272727272727,33.72727272727273,1,91.0751,0.27272727272727272727,2
20840,20.2727272727272727,19.272727272727273,46.27272727272727,1,50.9084,0.18181818181818181818,2
20841,1.5454545454545455,1.8181818181818181,25.818181818181817,1,97.7966,0.09090909090909090909,2
20845,3,23.5,44.5,1,24.8426,0.5,3
20847,4,15,37,1,0,0,3
20850,3.8181818181818182,18.272727272727273,40.27272727272727,1,55.7386,0.18181818181818181818,2
20851,5.6,5.6,32.6,0,61.4955,0,2
20852,6.3333333333333333,29.666666666666668,57.666666666666664,1,45.4955,0,3
20853,4.3333333333333333,25,50,1,54.0787,0.33333333333333333333,3
20854,2,12,36,1,0,1,3
20855,3.5555555555555556,12.222222222222221,40.22222222222222,1,45.9515,0,2
20856,9.5,18.833333333333332,46.833333333333336,1,31.675,0.16666666666666666667,2
20857,5,24,46,1,28.9267,0,3
20860,3.45,8.1,45.1,1,79.3359,0,2
20861,2,18,43,0,18.7429,0,3
20863,2,29,54,1,35.5653,0,3
20866,3.7142857142857143,6.714285714285714,36.714285714285715,1,43.6781,0,2
20867,2.4,8,32,1,51.4768,0,2
20872,1,3,38,0,36.737,0,3
20874,3.1428571428571429,14.428571428571429,44.42857142857143,1,73.4324,0,2
20875,3.5,6.1875,30.1875,1,84.9261,0.0625,2
20876,2.7894736842105263,17.105263157894736,43.10526315789474,1,73.0693,0.05263157894736842105,2
20877,1.3333333333333333,20.333333333333332,47.333333333333336,0,39.7405,0,3
20878,1.5,23,47,1,34.2113,0,3
20879,7,32,59,1,,0,3
20880,1.7,18.7,42.7,0,45.1645,0.2,3
20882,1.25,30,57,1,47.9223,0.75,3
20883,1.4,22.1,44.1,1,53.8945,0.2,3
20884,3.3823529411764706,11.294117647058824,38.294117647058826,1,86.7487,0.05882352941176470588,1
20885,4.2619047619047619,7.619047619047619,31.61904761904762,1,97.6768,0.02380952380952380952,2
20889,6.75,5.5,31.5,1,39.987,0,2
20890,2.7142857142857143,8.714285714285714,48.714285714285715,0,65.7074,0.07142857142857142857,2
20891,3.8947368421052632,5.631578947368421,27.63157894736842,1,88.812,0,1
20892,2,20,40,1,0,1,3
20896,1,23,50,1,16.2007,0,3
20897,2,29.8,56.8,1,51.8114,0.2,3
20900,3.3333333333333333,9,40,1,44.0889,0.16666666666666666667,3
20901,1,32.5,55.5,1,45.2566,0,3
20902,1,26,50,1,31.8201,0,3
20903,1.2857142857142857,27.714285714285715,54.714285714285715,1,67.4675,0.14285714285714285714,2
20904,2.2222222222222222,3.3333333333333335,39.333333333333336,1,53.5359,0.11111111111111111111,2
20905,1.5454545454545455,8,40,0,57.9076,0,3
20906,3.625,8.25,30.25,1,38.1338,0,2
20907,3.6071428571428571,11.321428571428571,35.32142857142857,1,81.4375,0,2
20908,1.6666666666666667,22,46,1,22.7193,0,3
20909,12,19,47,1,,1,3
20910,4.5,8.25,33.25,1,20.141,0,2
20911,3.1304347826086957,11.347826086956522,36.34782608695652,1,74.9264,0,2
20913,4.8076923076923077,9.923076923076923,30.923076923076923,1,94.8607,0,1
20915,2.2727272727272727,8.909090909090908,35.90909090909091,1,53.1428,0,3
20918,4,23,56,1,24.7193,1,3
20924,1.6071428571428571,15.892857142857142,43.892857142857146,1,82.5823,0.03571428571428571429,2
20925,1.3846153846153846,32.46153846153846,57.46153846153846,1,71.0357,0,3
20928,2.2,8.2,33.2,0,56.1194,0,2
20929,3.5,15.5,43.5,0,46.3605,0,3
20930,1.8571428571428571,2.5714285714285716,32.57142857142857,1,48.6722,0,2
20932,2.6666666666666667,7.4,28.4,1,64.9268,0.13333333333333333333,2
20935,3.5,20,44,1,56.1256,0,2
20936,4,13.666666666666666,41.666666666666664,0,97.1037,0,3
20937,4.8888888888888889,10.61111111111111,34.611111111111114,1,74.4565,0.05555555555555555556,1
20939,3.5454545454545455,10.909090909090908,39.90909090909091,1,57.002,0.09090909090909090909,3
20940,1.5,7.75,48.75,0,28.7972,0,3
20941,2.2156862745098039,6.294117647058823,44.294117647058826,1,98.2118,0,2
20943,2.3333333333333333,13.666666666666666,48.666666666666664,1,23.1906,0.66666666666666666667,3
20944,2.0857142857142857,12.685714285714285,34.68571428571428,1,88.0355,0,2
20948,1,44,70,1,,0,3
20949,3,26,47,1,19.4851,0,3
20950,2.2058823529411765,10.617647058823529,36.61764705882353,1,93.8443,0.02941176470588235294,2
20951,2,21,48,1,56.1861,0,3
20952,3.75,13,43,0,26.346,0,3
20954,2.4545454545454545,6.545454545454546,40.54545454545455,1,86.1297,0,2
20955,3.1111111111111111,11.74074074074074,38.74074074074074,1,80.4134,0.03703703703703703704,1
20956,1.4666666666666667,10.4,40.4,1,73.6902,0.13333333333333333333,1
20957,5.2,24.6,49.6,1,33.2549,0,3
20958,1.7083333333333333,25.583333333333332,51.583333333333336,1,78.9592,0.20833333333333333333,3
20959,5.1904761904761905,11.26984126984127,33.26984126984127,1,97.109,0.03174603174603174603,2
20961,2.3636363636363636,5.545454545454546,30.545454545454547,1,52.1646,0,2
20962,4.5,1,27,1,73.505,0,3
20965,3.6666666666666667,21.666666666666668,44.666666666666664,1,0,0.33333333333333333333,3
20966,1,1,44,1,,1,3
20967,3.2857142857142857,9.142857142857142,33.142857142857146,1,62.8062,0,1
20968,2.25,21.375,48.375,1,54.968,0.125,3
20970,2,21.8,44.8,1,37.3463,0,3
20971,3.04,10.4,40.4,1,82.2857,0,2
20972,2.8,9.6,33.6,1,34.458,0,3
20975,1.1578947368421053,6.842105263157895,39.8421052631579,1,86.5301,0.57894736842105263158,3
20977,1.75,9.25,45.25,0,24.7526,0,3
20978,3.8125,5.875,30.875,1,71.3882,0,2
20979,5,27,51,1,18.1052,0,3
20980,3.5357142857142857,10.571428571428571,40.57142857142857,0,82.0415,0,1
20981,4.5,21.25,50.25,1,31.4028,0,3
20985,1.8888888888888889,29.22222222222222,53.22222222222222,1,54.719,0,2
20986,2,8.666666666666666,30.666666666666668,1,54.0867,0.11111111111111111111,2
20987,3.225,6.65,30.65,1,96.286,0,2
20988,2.6666666666666667,27.666666666666668,50.666666666666664,1,54.4597,0.33333333333333333333,2
20989,2,3,44,1,30.0569,0,3
20990,3,16,39,1,0,0,3
20991,2,8,34,1,0,0,3
20995,1,39,61,1,28.8747,0,3
20996,3,25,58,1,39.6549,1,3
20998,1.25,22.25,47.25,1,26.2718,0,3
21000,1,25,46,1,36.4244,0.66666666666666666667,3
21004,1.6666666666666667,14.75,46.75,0,83.5369,0,3
21005,2.5384615384615385,13.76923076923077,42.76923076923077,1,64.3749,0.30769230769230769231,3
21006,1.6470588235294118,22.11764705882353,50.11764705882353,0,67.4478,0.11764705882352941176,3
21009,2.6818181818181818,4,30,1,95.4226,0.04545454545454545455,2
21011,25,34,62,1,44.8812,0,3
21013,3.2380952380952381,7.809523809523809,45.80952380952381,1,83.4015,0.04761904761904761905,2
21020,2,29,53,1,51.6125,0,3
21022,1.3333333333333333,18.333333333333332,47.333333333333336,1,26.1022,0,3
21023,2.4,28,50,1,30.7875,0.2,3
21024,2.5925925925925926,10.148148148148149,37.148148148148145,1,82.6717,0.03703703703703703704,2
21025,1,3.3333333333333335,38.333333333333336,1,92.9876,0.66666666666666666667,3
21026,2,25.5,52.5,1,34.665,0.5,3
21027,2,1,54,0,28.2331,1,3
21028,2.0588235294117647,8,34,0,72.5307,0.05882352941176470588,2
21029,2.4666666666666667,7.133333333333334,47.13333333333333,1,85.9625,0,2
21030,1.1666666666666667,11,43,1,72.1549,0.5,3
21031,1.5,25.5,49.5,1,37.3374,0,3
21033,2,19.142857142857142,45.142857142857146,1,46.9813,0.28571428571428571429,2
21035,6.6333333333333333,26.933333333333334,48.93333333333333,1,97.3921,0,2
21038,2.7777777777777778,10.777777777777779,46.77777777777778,1,45.539,0,2
21039,3,24.2,50.2,1,51.6367,0.2,3
21041,4.4642857142857143,9.267857142857142,30.267857142857142,1,97.3559,0.03571428571428571429,2
21042,2,3,31,0,21.2429,0,2
21043,2.3333333333333333,2,27,1,46.4063,0,2
21047,3.7916666666666667,6.333333333333333,30.333333333333332,0,89.7214,0,2
21048,1.75,24.5,53.5,1,42.9273,0,3
21049,5,10,35,0,15.9604,0,3
21050,1.9047619047619048,8.047619047619047,35.04761904761905,1,83.5811,0.04761904761904761905,2
21051,3.2,24.8,45.8,1,56.8422,0,2
21052,1,31,58,1,63.8835,0,3
21056,65,30,54,1,28.6203,0,3
21057,2.6923076923076923,5.461538461538462,30.46153846153846,1,54.4572,0,2
21058,4.3333333333333333,33.666666666666664,54.666666666666664,1,29.9377,0,2
21059,2.5333333333333333,10.133333333333333,35.13333333333333,1,73.0598,0,2
21060,2.8,11,43,0,41.4734,0,3
21062,3,35.5,56.5,1,25.8248,0.5,3
21065,2.0384615384615385,8.538461538461538,31.53846153846154,1,85.4,0.11538461538461538462,2
21067,6,24,47,1,28.6008,0,3
21068,2.25,2.75,32.75,1,49.9561,0,3
21069,2.8,23.1,45.1,1,58.1861,0.1,3
21071,1,28,51,1,35.4528,0,3
21072,2,22,49,1,18.8654,0,3
21073,4.6333333333333333,7.9,32.9,0,92.5414,0.03333333333333333333,2
21074,9.5,10.5,40.5,1,28.6293,0,3
21075,2.3,28.5,49.5,1,60.9399,0.1,2
21076,4.2608695652173913,4.739130434782608,33.73913043478261,1,86.2405,0,2
21077,5.5384615384615385,14.307692307692308,42.30769230769231,1,79.1334,0,2
21079,1,25,48,1,28.5437,0,3
21081,5.3611111111111111,5.444444444444445,31.444444444444443,1,94.9792,0,1
21083,3,2.5,28.5,1,60.5021,0,2
21086,1.2857142857142857,28.428571428571427,52.42857142857143,1,60.5614,0.14285714285714285714,3
21087,2,27,50,1,28.6807,0,3
21088,6,23.75,49.75,1,34.123,0.25,3
21092,98,20,50,1,22.7352,0,3
21093,5,18.363636363636363,52.36363636363637,0,57.2621,0,2
21094,2.5833333333333333,6.75,31.75,1,61.5147,0,2
21095,1.8095238095238095,6.380952380952381,44.38095238095238,1,86.4583,0.14285714285714285714,2
21097,5.3333333333333333,3.3333333333333335,31.333333333333332,0,24.3526,0,2
21098,6.3272727272727273,8.909090909090908,34.90909090909091,1,99.2282,0,2
21100,2.5,24.4375,45.4375,1,73.808,0,2
21101,2,2.6,32.6,1,42.1726,0,3
21102,2.2857142857142857,6.714285714285714,31.714285714285715,1,64.1168,0.14285714285714285714,2
21103,3.0555555555555556,13.61111111111111,42.611111111111114,1,63.8952,0.05555555555555555556,2
21104,1.75,7.166666666666667,37.166666666666664,0,64.2161,0.16666666666666666667,3
21106,2.8333333333333333,6.083333333333333,43.083333333333336,1,74.7736,0,3
21107,2.1666666666666667,7.833333333333333,44.833333333333336,1,49.6504,0,2
21108,2,1,32,1,31.6037,0,3
21109,1.8888888888888889,8.88888888888889,35.888888888888886,1,69.5732,0.16666666666666666667,2
21110,3,6,36,1,89.0795,0,2
21111,4.7647058823529412,21.823529411764707,50.8235294117647,1,75.4284,0,2
21112,1,29,51,1,36.8866,0.5,3
21113,3.6666666666666667,4.666666666666667,26.666666666666668,1,34.7407,0.16666666666666666667,2
21114,4.125,25.75,50.75,1,55.2101,0,2
21117,2.25,4.625,39.625,0,75.2207,0,2
21118,4.2631578947368421,8.017543859649123,38.01754385964912,1,98.2423,0,1
21120,2.8,7.2,30.2,1,39.6055,0,2
21121,2.1481481481481481,5.777777777777778,35.77777777777778,1,94.1691,0.03703703703703703704,2
21123,4.1428571428571429,19.857142857142858,44.857142857142854,1,40.699,0,3
21124,2.5964912280701754,7.543859649122807,31.54385964912281,1,99.6599,0,1
21125,1.4166666666666667,4.666666666666667,29.666666666666668,1,75.2219,0,3
21127,2.5,10.3,36.3,0,54.3006,0,2
21128,4,22.75,47.75,1,34.7037,0,2
21130,1.5,23,47,1,32.1028,0.5,3
21131,11,22,51,0,16.1362,0,3
21132,3,13,37,0,18.0679,0,3
21133,3.0714285714285714,6,28,0,81.7279,0,2
21134,2.5,31,56,1,35.7196,0,3
21135,3.3333333333333333,7.666666666666667,30.666666666666668,1,61.4229,0.08333333333333333333,2
21136,1.3333333333333333,18,45,0,21.05,0,3
21138,5.6363636363636364,6.818181818181818,32.81818181818182,1,73.2032,0,2
21139,2.4,7,36,1,47.3463,0,3
21140,2.6666666666666667,7,31,1,82.1902,0.11111111111111111111,2
21142,8,4,31,0,25.7461,0,3
21144,3,0,22,0,,0,3
21145,1.5,5,38,1,65.7278,0.08333333333333333333,3
21146,4.6666666666666667,2.6666666666666665,29.666666666666668,1,86.1068,0,3
21149,1.8333333333333333,8.416666666666666,35.416666666666664,1,69.8827,0,2
21150,3.109375,8.1875,38.1875,1,97.8616,0.046875,1
21151,2.1,3.8,30.8,1,79.6187,0,2
21152,58.5,20.5,47.5,1,85.0775,0,2
21154,6.5,23,46,1,17.38,0,3
21156,3.5,2,40,0,60.5021,0,2
21157,2,0.5,25.5,1,,0,3
21159,6,6,43,1,20.9201,0,3
21160,4.2631578947368421,6.947368421052632,40.94736842105263,1,85.9195,0.05263157894736842105,1
21161,4.1666666666666667,4.166666666666667,36.166666666666664,1,83.4359,0.05555555555555555556,2
21162,2.4285714285714286,2.142857142857143,25.142857142857142,1,53.3835,0,2
21164,2,0,27,1,,0,3
21165,8.6666666666666667,5.888888888888889,32.888888888888886,1,73.5853,0,2
21168,3.7142857142857143,6.714285714285714,31.714285714285715,1,58.1636,0.14285714285714285714,3
21169,1.8333333333333333,5.833333333333333,37.833333333333336,1,48.2748,0.33333333333333333333,3
21170,2,5.111111111111111,34.111111111111114,1,64.5944,0,3
21171,3,1,35,0,16.7437,0,3
21172,2.4285714285714286,24,46,1,35.6945,0,3
21174,4,3,28,0,32.0551,0,3
21175,2,1.5,29.5,1,63.9909,0,3
21176,2.25,5.25,32.25,1,56.4709,0.08333333333333333333,2
21178,1.5,8.5,37.5,0,43.6441,0.33333333333333333333,3
21179,3.2857142857142857,4.571428571428571,34.57142857142857,1,50.4604,0,2
21180,2,11.5,34.5,1,23.3999,0.5,3
21181,2.8,4.6,29.6,1,42.1726,0,2
21182,10,1,29,1,,0,3
21183,2.5,6.9,37.9,1,77.326,0.1,3
21184,2.125,6.375,30.375,0,64.9001,0,2
21185,10,20,48,1,15.9604,0,3
21186,1.5,13.5,44.5,0,25.4441,0,3
21187,2.1428571428571429,9.714285714285714,46.714285714285715,1,54.5833,0,2
21188,2.2631578947368421,7.947368421052632,32.94736842105263,0,72.2785,0,2
21189,3.5333333333333333,6.066666666666666,35.06666666666667,0,84.2727,0,2
21190,11,5,33,1,0,0,3
21192,1.1333333333333333,20.366666666666667,51.36666666666667,1,90.9289,0.06666666666666666667,2
21193,1,21,46,1,,1,3
21194,4.25,10.125,33.125,1,85.0827,0,1
21195,6.4,17.4,50.4,1,54.0973,0,2
21196,4.8571428571428571,28.285714285714285,56.285714285714285,1,50.8854,0.14285714285714285714,3
21197,2.8888888888888889,6.583333333333333,35.583333333333336,1,93.5998,0.16666666666666666667,2
21198,2,27.25,56.25,1,53.3432,0.125,3
21200,2.3333333333333333,6.333333333333333,29.333333333333332,0,52.2716,0,3
21201,2.9545454545454545,8.772727272727273,33.77272727272727,1,79.7257,0,2
21208,5,4.818181818181818,42.81818181818182,1,76.9248,0,1
21210,2.8,4.6,35.6,1,61.4688,0,3
21211,5.6,3.1,29.1,1,81.8011,0,2
21212,2,7.5,46.5,0,21.3557,0,3
21213,24,6.222222222222222,36.22222222222222,1,44.2599,0.11111111111111111111,2
21214,2,4.666666666666667,31.666666666666668,1,69.1452,0,3
21215,2.375,25.375,49.375,1,52.1534,0.125,3
21217,2.4285714285714286,5.642857142857143,32.642857142857146,1,77.6126,0,2
21219,3.3333333333333333,5.4,36.4,1,66.4438,0,2
21220,6.90625,6.870967741935484,32.87096774193548,1,97.2985,0,2
21221,4.2,6.133333333333334,29.133333333333333,1,86.3055,0,2
21225,3,16.285714285714285,41.285714285714285,0,34.8095,0,2
21227,2.6666666666666667,6.666666666666667,26.666666666666668,1,44.706,0.33333333333333333333,3
21228,5,1,26,1,62.2941,0,3
21229,3.1,14.233333333333333,47.233333333333334,1,86.2061,0.1,2
21230,2,2,30,0,39.8609,1,3
21232,10.5,34.5,61.5,1,58.1491,0,2
21233,3,6.4,31.4,1,62.8673,0,2
21234,3,5,29,1,37.469,0,2
21236,1.6666666666666667,29,53,1,31.6212,0.33333333333333333333,2
21237,4.0769230769230769,7.3076923076923075,36.30769230769231,1,75.5493,0,2
21238,2.4054054054054054,9.513513513513514,44.513513513513516,1,94.2274,0.05405405405405405405,2
21239,1.9333333333333333,5.133333333333334,40.13333333333333,1,82.003,0.06666666666666666667,2
21240,1.6,7.6,36.6,1,33.5792,0.4,3
21241,6,19,43,1,,0,3
21243,5,1,26,0,51.2604,0,3
21244,1.3333333333333333,9,46,1,33.7205,0,3
21246,2.2,20.4,42.4,1,41.7517,0,3
21247,1.9230769230769231,16.692307692307693,42.69230769230769,1,54.1019,0,2
21250,1.5882352941176471,20.58823529411765,55.588235294117645,1,76.4216,0.35294117647058823529,2
21251,4.8,6.466666666666667,30.466666666666665,1,78.5641,0,1
21252,2.6666666666666667,4.666666666666667,29.666666666666668,1,31.1528,0,3
21253,5.6666666666666667,5.444444444444445,31.444444444444443,1,65.8209,0,2
21256,14.1052631578947368,8.263157894736842,30.263157894736842,1,74.6322,0.15789473684210526316,2
21257,1.6666666666666667,14.666666666666666,43.666666666666664,0,21.5789,0,3
21258,4.8181818181818182,22.636363636363637,49.63636363636363,1,74.1208,0.09090909090909090909,2
21259,3,21,42,1,17.15,0,3
21260,3.4558823529411765,8.529411764705882,34.529411764705884,1,99.0715,0.01470588235294117647,1
21261,2,2.5,29.5,1,72.3281,0,2
21262,3.5,10.7,35.7,1,54.0904,0.1,3
21263,1.8888888888888889,5.222222222222222,32.22222222222222,1,72.9815,0.11111111111111111111,3
21264,3.2,3,43,1,37.8587,0,3
21265,3.0769230769230769,9.076923076923077,35.07692307692308,1,88.0533,0.03846153846153846154,1
21266,2,4.5,29.5,1,49.039,0.25,3
21267,2.8,22.8,48.8,1,54.2688,0.2,3
21268,1,16,44,0,24.7193,0,3
21269,1,0,27,1,,1,3
21271,10,18,43,1,0,0,3
21272,2,22.75,44.75,1,60.7366,0.25,3
21273,2,4,40,1,19.1242,0,3
21276,2,53,82,1,,0,3
21277,2,9.125,45.125,0,76.8197,0,1
21278,3.2352941176470588,21.88235294117647,46.88235294117647,1,76.4632,0.05882352941176470588,2
21279,3.5714285714285714,8.428571428571429,39.42857142857143,1,67.2233,0,2
21281,4.75,21.5,46.5,0,30.6373,0,3
21282,2.1052631578947368,15.68421052631579,48.68421052631579,0,79.7046,0,2
21283,2.7692307692307692,7,29,1,80.1765,0.07692307692307692308,2
21284,4.125,4.75,29.75,1,47.8277,0,2
21285,2.7142857142857143,5.285714285714286,29.285714285714285,0,51.324,0,2
21286,3.2291666666666667,9.125,32.125,1,97.5087,0.04166666666666666667,2
21287,3.6739130434782609,5.608695652173913,27.608695652173914,1,98.2241,0.0217391304347826087,1
21290,1.75,23.875,45.875,1,60.4659,0.125,3
21293,3.8571428571428571,7.071428571428571,33.07142857142857,1,98.8422,0.03571428571428571429,2
21295,5,22,48,1,0,0,3
21296,1.8333333333333333,5.583333333333333,26.583333333333332,1,56.3448,0.08333333333333333333,3
21297,48.6666666666666667,24.333333333333332,48.333333333333336,1,23.1245,0.33333333333333333333,3
21300,3.8888888888888889,6.111111111111111,31.11111111111111,1,70.5442,0,2
21301,1.1666666666666667,28.416666666666668,48.416666666666664,1,66.253,0,3
21302,2.2,15,43,1,58.5251,0.1,3
21303,1.625,5.5,26.5,1,42.9177,0.125,3
21305,2.75,32.5,57.5,1,61.8801,0,2
21306,3,19,43,1,23.5195,0,3
21307,1,2.5,30.5,1,,1,3
21308,2,22,46,1,0,0,3
21309,4.925,9.55,33.55,1,94.3525,0.05,2
21310,3,21.5,44.5,1,36.8352,0,3
21311,1.9333333333333333,6.766666666666667,38.766666666666666,1,90.2029,0.06666666666666666667,2
21312,2.5833333333333333,5,32,1,64.2161,0.08333333333333333333,2
21313,4.5,5.5,44.5,1,36.4946,0,3
21314,3.7916666666666667,16.416666666666668,44.416666666666664,1,77.5068,0.04166666666666666667,2
21315,2,5,41,1,41.8249,0,3
21316,4.1764705882352941,8.117647058823529,39.11764705882353,1,73.7801,0.05882352941176470588,2
21317,2.6428571428571429,14.857142857142858,49.857142857142854,1,56.7346,0,3
21318,3.75,8.625,39.625,1,45.7224,0.125,2
21319,2,3,35,1,48.0685,0,3
21320,3.574468085106383,7.085106382978723,33.08510638297872,1,95.025,0,1
21323,2,5,31,1,0,0,3
21325,4.9705882352941176,8.941176470588236,33.94117647058823,1,97.2871,0,1
21326,2.1666666666666667,5.666666666666667,28.666666666666668,1,68.2053,0.16666666666666666667,2
21327,4.24,12.24,40.24,1,78.8473,0,2
21328,2.8666666666666667,4.333333333333333,39.333333333333336,1,85.6491,0.2,2
21329,1.25,5,43,1,42.759,0,3
21330,3.5,2.5,28.5,0,32.0164,0,3
21331,2.3333333333333333,1.3333333333333333,30.333333333333332,1,68.0762,0,3
21333,5.25,4.5,38.5,1,64.9918,0,2
21334,2,3,34,1,21.115,0,3
21336,1.8055555555555556,10.194444444444445,38.19444444444444,0,89.7642,0.22222222222222222222,2
21338,3,8.227272727272727,35.22727272727273,1,76.6727,0,2
21339,3.3846153846153846,7.3076923076923075,37.30769230769231,1,95.4912,0,1
21340,3.4444444444444444,9.555555555555555,30.555555555555557,1,80.2453,0.07407407407407407407,2
21341,1,4.5,43.5,0,18.4165,0,3
21343,2,4.181818181818182,41.18181818181818,0,65.5267,0,3
21344,5.1428571428571429,20.714285714285715,44.714285714285715,1,43.8893,0,2
21345,6,26.571428571428573,46.57142857142857,1,71.5966,0,1
21348,2,2.5,23.5,1,,0,2
21349,1.5357142857142857,26.535714285714285,49.535714285714285,1,97.4835,0.14285714285714285714,3
