gender,race,allegation_count,sustained_count,honorable_mention_count,unsustained_count,discipline_count,civilian_compliment_count,trr_count,major_award_count,current_salary
F,White,43,4,51,27,4,3,7,1,96060
M,White,43,4,59,22,4,2,3,1,107988
M,White,43,2,5,28,2,1,6,0,83706
M,White,43,1,59,17,1,4,2,0,111474
M,White,43,10,2,20,7,1,0,1,96060
M,White,43,10,1,22,10,0,0,0,76476
M,White,43,0,34,20,0,4,0,0,90024
M,Hispanic,43,1,7,26,0,2,0,0,86130
M,White,43,4,48,23,4,2,4,1,93354
M,White,43,2,47,27,2,1,5,0,88260
M,White,43,3,72,14,3,2,27,0,87006
M,White,43,2,3,32,0,2,0,0,100980
M,Black,43,4,1,33,3,0,0,0,
M,White,43,2,2,30,2,3,0,1,93192
M,Black,43,11,8,23,11,1,0,0,81252
M,White,43,4,26,21,3,5,13,0,96060
M,Hispanic,43,4,6,29,2,1,2,0,79926
M,Hispanic,43,3,1,32,3,4,0,0,103932
M,White,43,2,2,26,2,0,5,0,69270
M,White,43,4,8,23,4,4,10,0,111474
M,White,43,0,0,35,0,1,0,0,93354
M,Black,43,2,19,24,1,1,4,0,78360
M,White,43,0,11,25,0,3,2,0,93354
M,Hispanic,43,1,11,26,1,5,0,0,100980
M,Hispanic,43,4,72,18,2,4,1,0,90024
M,White,43,1,9,21,1,6,2,0,107988
M,White,43,0,12,19,0,5,3,0,96060
M,White,43,4,163,14,4,3,7,1,93354
M,Hispanic,43,1,45,12,0,7,17,0,93354
M,White,43,3,29,18,3,3,1,0,83706
M,Black,43,3,8,26,2,1,1,0,84876
M,White,43,1,54,19,0,6,29,0,136170
M,Hispanic,43,2,116,15,1,2,36,1,90024
M,Black,42,9,0,25,9,2,0,0,83604
M,White,42,3,5,34,2,1,1,0,93354
M,White,42,0,82,22,0,3,25,1,93354
M,White,42,2,24,20,2,2,6,0,93354
M,White,42,2,17,21,2,1,8,0,111474
M,White,42,6,5,20,6,2,0,0,87354
M,Hispanic,42,4,8,26,3,11,2,0,111474
M,White,42,0,75,25,0,7,9,0,96060
M,White,42,4,2,26,3,2,0,0,69264
M,White,42,1,119,14,1,6,9,0,104628
M,Black,42,3,73,18,2,3,7,0,93354
F,Black,42,2,15,15,2,2,1,0,86130
M,White,42,1,10,28,1,2,3,0,101634
M,White,42,0,42,22,0,4,8,0,104628
M,Black,42,3,11,26,0,2,8,0,93354
F,Black,42,25,3,9,21,1,0,0,100980
M,White,42,1,31,29,0,6,9,1,111474
M,White,42,0,117,21,0,5,7,0,90024
M,Black,42,0,72,6,0,3,14,0,87006
M,Hispanic,42,5,11,20,5,6,0,1,92316
M,White,42,2,124,18,0,4,16,1,121464
M,White,42,8,49,21,8,8,0,0,99756
M,Black,42,1,36,20,0,3,4,0,107988
M,White,42,3,4,22,3,0,0,0,93192
M,White,42,1,28,27,1,3,2,0,89718
M,Hispanic,42,0,122,19,1,2,17,0,93354
M,White,42,1,26,20,1,10,12,0,93354
M,White,42,9,2,19,7,0,0,0,80724
M,Black,42,6,0,23,5,2,0,0,90456
M,White,42,1,5,28,1,6,4,0,83604
M,White,42,0,68,23,0,3,6,0,93354
M,White,42,11,5,22,9,6,0,0,62742
M,Hispanic,42,2,69,10,0,3,2,2,107988
M,Black,42,7,9,13,7,2,1,0,90024
M,Hispanic,42,1,28,23,0,1,6,1,73116
M,White,42,0,74,17,0,3,10,1,97440
M,Black,41,2,12,24,1,5,7,0,93354
M,White,41,3,1,18,2,4,0,0,93192
M,White,41,3,21,16,3,2,5,0,90024
M,Black,41,0,1,34,0,1,0,0,81252
M,White,41,13,2,13,5,0,7,0,83706
M,White,41,4,30,19,4,3,2,0,92430
M,White,41,2,2,22,1,2,2,0,125190
M,Black,41,2,30,19,2,4,8,0,107988
M,Black,41,9,11,21,10,1,0,0,83604
M,White,41,1,31,24,0,3,7,0,70656
M,White,41,0,8,32,0,2,0,0,103932
M,Hispanic,41,1,1,18,1,4,0,0,99888
M,Black,41,3,5,23,3,4,3,0,78006
M,Black,41,7,1,23,7,0,0,0,66906
F,Black,41,2,6,22,2,3,0,0,121464
F,Black,41,2,14,11,2,1,19,0,74628
M,White,41,0,25,18,0,9,19,0,93354
M,White,41,1,19,25,1,2,3,0,91404
M,Hispanic,41,0,108,24,0,5,9,0,95106
M,White,41,3,43,17,3,5,8,0,96060
M,White,41,1,29,23,0,7,9,0,93354
M,Hispanic,41,0,76,14,0,2,3,0,90024
M,White,41,2,31,16,1,4,23,0,90024
M,Black,41,6,3,24,3,2,1,0,90348
M,White,41,0,30,5,0,3,6,0,98052
M,White,41,0,25,25,0,1,8,0,90024
M,White,41,2,43,21,1,3,29,1,104628
M,White,41,1,34,20,1,5,6,0,93354
M,Black,41,7,9,14,8,3,2,1,87198
M,White,41,1,3,23,1,0,0,0,76476
M,Hispanic,41,0,12,21,0,0,1,1,81252
M,White,41,0,60,21,0,5,4,1,107988
M,White,41,1,62,25,1,12,4,0,107988
M,Hispanic,41,2,36,18,2,7,22,0,93354
M,Black,41,9,17,9,9,3,4,1,93354
M,Black,41,2,29,7,3,4,12,0,90024
M,Black,41,6,31,22,6,4,6,0,90024
M,Hispanic,41,0,152,19,0,5,64,0,87006
M,White,41,0,97,28,0,3,4,0,110370
M,Hispanic,41,1,13,25,1,2,0,2,96060
M,White,41,2,41,22,2,6,3,0,90024
M,Black,41,2,1,27,2,1,0,1,86130
M,White,41,0,25,20,0,3,3,0,93354
M,White,41,1,15,25,1,2,3,1,99642
M,Black,41,1,86,7,0,1,19,0,87006
M,White,41,5,1,31,4,0,0,0,75258
M,Hispanic,41,3,4,26,3,2,7,0,80724
M,White,41,10,2,26,9,2,0,0,
M,Hispanic,40,0,48,26,0,2,4,1,95106
F,Black,40,16,1,17,16,0,0,0,73116
M,White,40,2,79,17,2,2,9,0,93354
M,White,40,3,11,25,3,7,5,0,98052
F,White,40,4,22,11,4,4,0,1,109278
M,White,40,0,103,15,0,13,28,1,121464
M,Black,40,3,36,20,3,4,26,0,107988
M,Hispanic,40,1,112,18,1,6,46,0,117894
M,White,40,2,5,23,2,1,1,0,103932
M,Hispanic,40,1,8,21,1,1,1,1,93354
M,White,40,2,34,18,2,5,9,0,97440
M,White,40,1,9,25,1,2,2,0,93354
M,White,40,3,49,17,3,4,2,0,90024
M,White,40,1,41,19,1,11,2,0,100980
M,Black,40,2,2,24,3,0,1,0,70656
M,White,40,3,95,18,3,5,4,1,93354
M,White,40,3,0,35,3,0,0,0,
M,Black,40,5,19,23,4,3,4,0,96060
M,White,40,0,1,28,0,0,0,0,89646
M,White,40,1,4,22,0,5,5,0,111474
M,White,40,3,54,20,3,5,3,0,93354
M,Black,40,3,30,21,3,1,2,0,80724
M,Hispanic,40,0,77,15,0,2,5,1,95106
M,White,40,0,49,14,0,1,6,0,107988
M,White,40,0,19,18,0,8,2,1,107988
M,Black,40,8,7,19,6,1,13,0,93354
F,White,40,0,38,20,0,1,0,0,92430
M,Black,40,4,16,28,4,4,3,0,85278
M,Black,40,3,11,22,3,4,3,0,86130
F,Black,40,1,4,20,0,1,3,0,100980
M,Black,40,3,4,30,3,4,0,0,95106
M,Hispanic,40,1,19,24,0,5,1,1,96060
M,White,40,1,74,18,1,4,5,0,90024
M,White,40,0,85,15,1,6,23,1,103590
M,Black,40,0,2,30,0,1,0,1,102900
M,White,40,0,42,9,0,1,3,0,93354
M,White,40,0,12,27,0,0,0,1,60600
M,Hispanic,40,1,49,18,1,7,4,0,93354
M,White,40,4,9,21,4,3,0,1,
M,White,40,1,30,25,1,10,7,0,92430
M,White,40,2,203,22,2,10,17,1,117894
M,White,40,0,15,27,0,2,2,0,96060
F,Black,40,6,12,21,4,4,8,0,95106
M,White,40,0,136,25,0,2,16,1,93354
M,White,40,1,1,27,1,1,0,0,84402
M,White,40,1,11,23,1,5,13,0,111474
M,Black,40,2,10,13,2,5,1,0,80724
M,White,40,2,11,18,1,9,15,0,102978
M,Hispanic,40,1,29,21,1,1,4,0,93354
M,Hispanic,39,2,16,31,2,11,2,0,96060
M,White,39,5,6,19,4,6,9,0,104742
M,White,39,1,16,27,1,12,0,1,125190
M,White,39,1,83,9,1,8,49,0,90024
M,White,39,1,9,21,1,0,1,0,66924
M,Black,39,7,5,8,7,1,1,1,93354
M,Hispanic,39,5,14,22,5,4,0,1,93354
M,White,39,0,25,17,0,8,1,0,107988
M,Black,39,4,8,27,4,0,0,0,75816
M,White,39,0,88,18,1,5,17,2,107988
M,White,39,3,7,23,2,1,3,0,78006
M,White,39,2,0,28,2,0,0,0,
F,Black,39,4,6,18,3,2,0,0,90540
F,Black,39,14,9,13,14,3,0,1,75816
M,White,39,1,41,21,1,3,3,0,93354
M,Asian/Pacific,39,1,12,21,1,7,4,0,95106
M,Black,39,5,0,28,5,0,0,0,69264
M,White,39,1,19,21,1,11,3,0,86130
M,Hispanic,39,4,4,24,3,0,3,0,66924
M,White,39,0,14,22,0,0,6,0,93276
M,White,39,6,29,21,6,1,7,0,83706
M,White,39,1,9,21,1,1,9,0,80724
M,White,39,0,89,19,0,14,5,0,107988
M,White,39,0,7,31,0,8,0,0,111474
M,White,39,1,39,22,1,3,30,0,93354
M,White,39,0,15,24,0,2,8,0,93354
M,White,39,2,13,21,1,1,2,0,93354
M,White,39,1,3,33,0,0,0,0,
M,Black,39,4,0,27,4,0,0,1,81252
M,White,39,1,9,26,1,3,0,0,69264
M,White,39,0,27,10,0,11,4,2,170112
M,Black,39,3,0,30,3,0,0,0,
M,White,39,0,35,21,0,13,13,0,90024
F,White,39,0,97,7,0,1,13,0,87006
M,White,39,1,68,14,1,5,12,0,90024
M,White,39,0,5,36,0,2,4,0,93240
M,Hispanic,39,3,4,20,2,0,0,1,70656
F,Black,39,8,4,23,8,0,0,0,79926
M,Hispanic,39,0,27,20,0,4,0,1,96060
M,Black,39,0,88,10,0,6,25,0,87006
F,Black,39,4,9,20,3,1,2,0,96060
M,White,39,0,71,18,0,8,2,2,121464
M,Black,39,2,56,9,2,1,4,0,104628
M,Black,39,5,3,23,5,4,0,0,75816
M,White,39,1,26,24,1,4,2,1,95106
M,Black,39,4,12,16,4,0,4,0,83706
M,White,39,4,6,24,4,4,5,0,96060
M,White,39,0,123,15,0,4,6,0,93354
M,Black,39,3,6,26,3,7,1,0,75816
M,Black,39,0,3,22,0,2,0,1,93192
M,Hispanic,39,3,20,24,3,7,5,0,107988
M,Black,39,8,4,20,8,4,1,0,81252
M,Hispanic,39,1,7,30,1,1,0,0,87888
M,White,39,2,46,25,2,3,2,0,92316
M,White,39,0,43,27,0,9,0,0,93354
M,White,39,0,69,31,0,4,1,0,103932
M,White,39,3,23,14,3,11,13,0,107988
M,Hispanic,39,1,22,28,2,5,0,0,111474
M,Black,39,6,14,23,6,1,4,0,96060
M,Hispanic,39,2,13,22,1,2,5,0,97044
M,Black,39,7,0,29,7,1,5,2,96060
M,Hispanic,39,1,36,28,1,2,5,1,100980
M,White,39,2,6,21,1,3,0,0,102900
M,Hispanic,38,0,74,22,1,4,1,2,93354
M,Hispanic,38,4,5,24,4,2,8,0,89718
F,White,38,0,158,9,0,3,7,1,90024
M,Black,38,1,21,23,1,1,5,0,102900
M,Black,38,3,16,27,3,0,1,0,86130
M,Black,38,1,47,13,1,5,3,0,90024
M,White,38,1,7,16,1,0,4,0,70656
M,White,38,3,25,17,3,5,3,0,93354
M,White,38,0,13,22,0,1,1,0,89718
M,White,38,2,34,19,2,3,3,0,111474
M,White,38,0,6,25,0,2,1,0,100980
M,Black,38,2,8,26,1,1,1,0,86130
M,Black,38,3,14,27,3,5,2,1,107988
M,Black,38,1,34,15,1,2,3,0,100980
M,White,38,1,69,23,1,2,13,1,90024
M,White,38,0,116,16,1,5,28,0,90024
M,Asian/Pacific,38,0,4,25,0,2,0,0,82746
M,Hispanic,38,1,19,25,1,17,1,4,185364
M,Black,38,9,2,19,9,1,2,0,83706
M,White,38,4,12,18,2,2,0,0,100980
M,White,38,28,0,4,25,0,0,0,
M,White,38,2,28,16,1,2,2,0,93354
M,Hispanic,38,1,9,29,1,1,2,0,86130
M,White,38,2,22,16,2,4,5,0,86130
M,Black,38,1,37,15,1,4,3,0,93354
M,Hispanic,38,0,53,23,0,5,3,0,100980
M,Black,38,6,0,23,5,0,0,0,76476
M,Black,38,2,17,23,2,1,1,0,66924
M,White,38,1,14,21,1,6,2,0,83604
M,Black,38,3,9,20,3,2,2,0,93354
M,Black,38,2,7,22,2,5,3,0,96060
M,White,38,2,1,27,2,4,1,2,103932
M,Black,38,2,31,18,2,4,12,2,104628
M,White,38,0,55,22,0,1,5,0,104628
M,Black,38,3,29,9,5,7,14,0,90024
M,White,38,0,16,19,0,12,12,0,86520
M,White,38,4,0,26,4,0,0,0,75816
M,White,38,3,34,25,3,15,5,0,125190
M,Black,38,5,22,18,5,4,4,0,96084
M,Black,38,14,6,19,13,9,0,0,95106
F,White,38,2,7,25,1,1,0,0,
M,Black,38,3,0,27,3,0,0,0,
M,White,38,1,63,23,1,6,3,0,93354
M,White,38,1,15,20,1,10,5,3,107988
M,White,38,1,23,16,1,7,9,0,111474
M,Hispanic,38,3,3,25,3,3,1,1,100980
M,Hispanic,38,4,2,26,4,0,2,0,90540
M,Hispanic,38,6,3,23,5,1,0,0,95106
M,Black,38,6,6,23,5,1,0,0,
M,White,38,2,126,5,2,5,22,3,90024
M,Black,38,5,5,24,5,1,0,0,100980
M,Black,38,2,5,29,1,3,0,0,92316
M,White,38,2,33,20,2,4,7,0,86130
M,White,38,1,56,15,1,4,8,1,90024
M,Black,38,5,6,11,4,2,2,0,96060
M,White,37,0,5,26,0,1,4,1,96060
M,White,37,0,17,29,0,3,0,0,96060
M,Black,37,3,3,23,3,2,1,0,103932
M,Black,37,5,0,25,5,1,0,0,84402
M,White,37,1,30,18,0,12,17,0,90024
M,White,37,3,5,25,2,2,0,0,
M,Hispanic,37,2,150,7,2,2,27,1,90024
M,White,37,0,85,8,0,2,25,0,81588
M,White,37,2,2,26,2,1,0,0,
M,White,37,4,18,22,4,3,3,0,96060
M,White,37,1,8,21,1,1,3,0,105018
M,White,37,6,1,18,6,3,1,0,100980
M,White,37,2,19,15,1,2,2,0,89718
M,Black,37,0,94,12,0,3,21,2,87006
M,Black,37,4,4,15,4,5,8,0,99756
M,White,37,0,25,17,0,6,3,1,96060
M,White,37,3,3,25,3,1,5,0,111474
M,Hispanic,37,0,104,9,0,2,13,0,87006
M,White,37,2,27,14,2,3,1,0,107988
M,White,37,0,60,9,0,9,12,1,90024
F,Hispanic,37,2,7,20,2,6,3,0,93354
M,White,37,3,2,26,3,4,3,0,90540
M,White,37,0,102,22,0,5,6,1,93354
M,Black,37,0,12,27,0,4,1,1,93354
F,Black,37,6,3,22,5,0,0,0,78006
M,White,37,3,38,20,3,7,10,0,100980
M,White,37,1,0,26,1,1,0,0,99756
M,White,37,0,3,27,0,1,2,0,88578
M,Black,37,3,0,22,3,1,0,0,
M,White,37,4,4,21,3,3,3,0,100980
M,White,37,3,37,12,3,3,32,0,90024
M,Black,37,2,37,20,2,4,2,0,96060
M,Black,37,1,18,15,0,6,19,0,94524
M,Black,37,4,15,22,4,12,9,0,93354
M,White,37,0,80,17,0,3,14,0,93354
M,Black,37,1,8,17,1,1,11,0,95106
M,White,37,1,6,21,2,13,1,0,170112
M,White,37,5,0,23,5,0,0,0,
M,White,37,1,88,9,1,5,17,2,90024
F,White,37,12,3,14,11,2,1,0,
M,White,37,2,82,16,2,4,14,0,107988
M,White,37,0,43,19,0,4,11,0,98052
M,Hispanic,37,0,59,19,0,5,19,1,107988
M,White,37,3,5,27,2,2,3,0,109278
M,Black,37,3,15,10,3,6,11,0,90024
M,Hispanic,37,0,63,18,0,1,7,0,93354
M,Black,37,4,9,17,4,2,4,0,90024
M,White,37,3,103,15,2,2,30,0,107988
M,White,37,1,31,14,0,9,3,1,154932
M,Hispanic,37,0,52,15,0,0,16,0,77238
M,Hispanic,37,1,9,17,1,6,0,0,107988
M,White,37,13,2,17,12,1,0,0,70656
M,White,37,0,8,17,0,9,1,0,103932
M,Hispanic,37,1,3,21,0,3,3,1,100980
M,White,37,2,10,26,1,0,0,0,
M,Hispanic,37,0,60,27,0,1,5,0,96060
M,Black,37,4,25,16,4,2,5,0,91404
M,White,37,0,92,18,1,1,44,0,90024
M,White,37,1,14,21,1,4,4,0,86130
M,White,37,0,16,11,0,12,9,0,96060
M,Hispanic,37,0,23,15,0,8,16,0,90024
M,Black,37,3,1,15,2,19,3,0,176532
M,Black,37,8,1,24,8,0,0,0,
M,White,37,7,5,23,7,6,2,0,76476
M,Black,37,12,4,17,12,0,1,0,82878
M,Hispanic,37,3,130,22,3,5,6,0,90024
M,Hispanic,37,1,59,21,1,2,11,1,90024
M,Hispanic,37,0,135,20,0,2,11,1,90024
M,Black,36,4,23,21,3,8,1,0,162684
M,White,36,0,46,13,0,1,6,0,93354
M,White,36,2,26,24,2,8,2,0,111474
M,Hispanic,36,1,15,19,1,2,0,0,100980
M,White,36,1,7,27,1,5,2,0,96060
M,White,36,3,5,18,3,5,5,1,98052
M,Hispanic,36,2,139,9,1,8,38,2,87006
M,White,36,2,13,20,2,3,4,0,107988
M,Black,36,8,7,15,7,2,0,0,96060
M,White,36,1,22,15,1,1,1,2,68262
M,Black,36,2,10,26,2,2,0,2,109278
M,White,36,0,49,11,0,9,7,1,78012
M,White,36,2,16,17,2,2,4,0,121464
M,Black,36,5,22,16,4,2,4,0,90540
M,White,36,0,88,15,0,4,22,0,94524
M,White,36,0,0,27,0,1,1,0,82746
M,White,36,1,18,25,1,4,1,0,96060
M,Hispanic,36,1,5,20,1,4,2,0,100980
M,Hispanic,36,2,13,20,2,4,0,0,80724
M,White,36,2,32,18,2,4,8,0,96060
M,Hispanic,36,2,10,31,2,2,0,1,92316
M,White,36,3,1,20,3,0,0,0,
M,Hispanic,36,2,82,15,1,2,15,1,90024
M,White,36,0,41,12,0,2,4,2,93354
F,Black,36,19,0,12,15,8,0,0,83706
M,White,36,0,73,8,1,6,30,1,97440
M,White,36,0,88,20,0,4,3,1,96060
M,Black,36,1,82,19,1,1,2,1,95106
M,Hispanic,36,1,12,14,1,0,1,0,70656
M,Black,36,1,7,28,0,3,2,1,93354
M,White,36,1,15,16,1,2,10,0,111474
M,White,36,1,26,19,1,3,13,0,111474
M,White,36,3,12,15,3,3,13,1,109278
M,Black,36,2,10,24,2,1,0,0,95106
M,Hispanic,36,1,57,17,1,1,0,1,70656
M,White,36,4,5,26,4,0,0,0,69264
M,White,36,0,48,18,0,2,4,1,132876
M,Hispanic,36,0,145,9,0,3,7,1,97440
M,Asian/Pacific,36,7,35,17,7,1,14,0,90024
M,Black,36,2,17,12,2,4,14,1,87006
M,White,36,2,51,25,2,2,12,0,117894
M,Black,36,4,22,24,4,3,8,0,96060
M,White,36,0,88,6,0,2,13,0,104628
M,Hispanic,36,3,19,18,3,5,1,1,96060
M,Asian/Pacific,36,2,8,21,2,8,2,2,117894
M,White,36,4,120,14,4,4,43,0,87006
M,Hispanic,36,4,90,15,4,4,26,1,90024
M,Black,36,4,7,25,3,16,1,1,107988
F,White,36,2,20,13,2,3,14,0,90024
M,White,36,0,4,28,0,2,3,0,93354
M,Hispanic,36,1,53,23,1,1,5,0,90024
M,Hispanic,36,9,12,20,9,0,0,1,64926
M,Hispanic,36,0,20,22,0,1,3,0,86130
M,White,36,3,0,28,3,3,1,0,83706
M,White,36,3,0,24,3,0,0,0,
M,Hispanic,36,1,17,17,1,10,27,0,93354
M,Black,36,3,46,15,3,2,7,0,90024
M,White,36,1,0,23,1,1,0,0,
M,Hispanic,36,1,24,25,0,9,2,0,111474
M,Black,36,1,21,25,1,3,7,0,81252
M,White,36,0,8,22,0,3,1,0,92316
M,White,36,1,32,9,1,3,27,0,90024
M,Hispanic,36,2,21,19,2,1,1,0,96060
M,White,36,4,1,21,4,4,1,0,93192
M,Black,36,4,45,20,4,3,0,0,111474
M,Hispanic,36,1,22,16,1,5,6,0,111474
F,Black,36,6,13,17,6,1,0,0,83706
M,Black,36,4,8,20,4,1,6,0,83706
M,White,36,1,33,23,1,3,20,1,94524
M,Black,36,5,3,24,6,2,0,0,93354
M,White,36,1,185,1,1,3,20,0,87006
M,White,36,8,6,14,7,10,1,0,90024
M,White,36,3,40,20,3,5,3,1,121464
M,Black,36,2,13,23,3,3,1,0,111474
M,Black,36,6,8,21,6,0,0,0,69264
F,White,36,8,6,14,8,0,2,0,82878
M,White,36,0,15,19,0,1,1,0,93354
M,Black,36,4,20,26,4,1,5,0,93354
M,Black,35,6,12,11,6,6,1,1,96060
M,White,35,0,85,8,0,5,33,0,93354
M,Black,35,7,0,19,5,1,5,0,80724
M,White,35,0,77,9,0,3,53,1,90024
M,Black,35,4,5,22,4,0,1,0,79926
M,White,35,1,18,24,1,3,7,0,111474
M,White,35,0,47,28,0,4,1,1,99888
M,White,35,2,11,22,2,2,1,0,103932
M,White,35,1,41,13,1,1,2,0,93354
M,Hispanic,35,0,89,15,0,1,39,0,101442
M,White,35,0,49,6,0,7,4,0,90024
M,Black,35,2,0,29,2,0,0,0,
M,Hispanic,35,0,117,5,0,5,23,2,94122
M,Black,35,4,2,27,3,2,0,0,90618
M,Black,35,2,88,17,2,2,4,0,90024
M,White,35,3,4,19,3,10,1,0,98052
M,White,35,0,18,18,0,4,11,0,104628
M,Hispanic,35,2,10,28,2,4,0,0,86130
M,Black,35,1,19,20,1,2,3,0,93354
M,Black,35,3,4,25,3,1,1,0,76476
M,Black,35,5,4,12,4,4,0,0,96072
F,Black,35,7,8,18,6,0,1,0,78360
M,White,35,0,49,19,0,1,12,0,100980
M,Hispanic,35,6,8,14,6,0,2,0,82878
M,Black,35,2,0,27,2,1,2,1,86130
M,White,35,1,45,19,1,2,12,0,104628
M,Hispanic,35,8,5,13,8,2,0,0,102978
M,White,35,3,43,9,2,3,8,0,100980
M,Black,35,3,16,26,3,3,1,1,87006
M,White,35,0,248,10,0,13,15,1,90024
M,White,35,1,9,16,1,6,17,0,96060
M,White,35,2,15,20,1,4,10,0,136170
M,Black,35,5,2,26,3,3,0,0,93192
M,Black,35,5,11,15,5,4,1,1,96060
M,Black,35,0,3,25,0,1,1,1,111474
M,Native American/Alaskan Native,35,1,33,22,0,4,5,0,100980
M,White,35,2,124,11,2,9,19,3,104628
M,Black,35,1,3,23,0,6,2,0,102978
M,Black,35,0,89,12,0,3,4,0,92430
M,Black,35,1,23,14,1,5,4,1,93354
M,Black,35,8,3,19,7,0,1,0,78006
M,White,35,3,97,11,2,4,18,1,94524
M,Black,35,4,23,15,4,2,3,0,103932
M,White,35,0,107,12,0,3,41,1,86142
M,White,35,2,8,25,2,4,2,0,86130
M,Hispanic,35,2,56,15,2,7,12,0,90024
M,White,35,6,4,16,5,2,3,0,93192
M,White,35,2,1,26,1,0,0,0,69264
M,White,35,0,78,9,0,2,56,0,94122
M,Black,35,16,1,14,14,0,0,0,
M,White,35,0,56,16,0,1,3,0,93354
M,Black,35,2,3,26,1,1,2,0,96060
M,White,35,1,136,17,1,6,6,1,100980
M,Hispanic,35,1,1,24,1,0,0,0,
M,Hispanic,35,1,47,11,0,12,24,0,90024
M,Hispanic,35,4,7,19,4,3,0,0,93240
M,Black,35,3,6,13,3,2,2,0,86130
M,White,35,1,5,28,1,7,0,0,103932
M,Hispanic,35,4,11,22,4,0,5,0,83604
M,Black,35,2,12,18,2,3,2,0,93354
M,Black,35,0,2,23,0,2,0,0,93354
M,Hispanic,35,1,131,7,1,1,15,3,90024
M,Black,35,3,71,5,3,5,0,0,
F,White,35,1,27,16,0,6,3,0,94524
M,White,35,0,4,20,0,2,0,2,107988
M,White,35,8,10,16,8,3,3,0,111474
M,White,35,3,15,24,2,4,8,0,111474
M,Black,34,3,6,16,3,2,2,0,96060
M,White,34,0,54,11,0,4,13,0,78012
M,Black,34,3,9,19,1,2,0,0,87006
M,Black,34,4,10,20,2,4,3,0,109278
M,White,34,1,5,27,0,4,0,0,99888
F,Black,34,5,20,11,4,3,4,0,90024
M,White,34,0,15,8,0,8,2,0,107988
M,White,34,2,2,23,2,2,2,0,54492
M,White,34,0,41,14,0,4,4,0,90024
F,Black,34,5,12,18,5,2,2,0,96060
F,White,34,0,122,6,0,5,24,0,90024
M,White,34,2,32,18,2,4,17,0,93354
M,Hispanic,34,0,29,19,0,9,4,0,95106
M,White,34,1,9,17,1,5,10,1,107988
M,White,34,2,1,24,2,2,5,0,111474
M,White,34,5,16,10,2,3,7,0,111474
M,Hispanic,34,2,52,17,2,7,1,0,111474
M,White,34,2,101,17,2,6,2,1,93354
M,White,34,2,129,16,1,7,10,0,162684
M,White,34,1,6,17,1,1,10,0,86130
M,White,34,0,15,20,0,1,3,0,79926
M,White,34,2,25,12,2,3,6,0,93354
M,White,34,5,21,11,5,5,12,0,90024
M,White,34,1,74,22,0,9,23,1,98052
M,White,34,2,13,18,2,2,0,0,100980
M,White,34,2,2,18,1,1,0,0,60600
M,Hispanic,34,4,2,16,4,11,7,0,86520
M,White,34,3,35,15,3,6,10,0,80724
M,Black,34,3,15,15,3,4,4,0,93354
M,White,34,3,7,18,2,1,0,0,136170
M,Black,34,0,10,21,0,13,3,0,95106
M,White,34,0,9,23,0,3,6,0,93354
M,Black,34,14,1,17,12,0,0,0,
M,Hispanic,34,0,106,10,0,11,44,0,104628
M,Hispanic,34,2,56,20,2,3,17,0,100980
M,White,34,1,251,13,1,4,20,2,87006
M,White,34,0,118,10,0,1,12,0,87006
M,White,34,5,20,10,5,14,15,0,107988
M,Black,34,2,33,10,0,4,12,0,100980
M,White,34,1,70,12,1,11,19,0,93354
M,White,34,2,130,12,2,3,30,0,87006
M,Hispanic,34,0,115,17,0,4,13,0,93354
M,White,34,0,9,16,0,1,1,1,93354
M,White,34,0,0,22,0,2,0,1,98052
M,White,34,0,5,25,0,2,0,0,96060
M,Black,34,13,3,15,12,3,1,0,93354
M,Black,34,1,4,20,0,5,3,0,104742
F,Black,34,3,10,11,3,1,17,0,93354
M,White,34,3,235,8,3,9,7,1,90024
M,White,34,2,97,9,2,14,37,0,91338
M,Hispanic,34,4,8,27,4,4,5,0,90024
M,White,34,3,3,19,3,2,0,0,86130
M,White,34,2,2,16,1,2,0,0,73116
M,White,34,0,87,13,0,1,2,0,90024
M,White,34,1,4,30,1,1,0,0,102978
M,White,34,0,38,26,0,3,9,0,93354
M,White,34,2,21,19,2,1,7,0,111474
M,Black,34,2,86,6,1,2,27,0,87006
F,White,34,0,102,17,0,4,14,0,90024
M,White,34,1,53,9,0,3,4,0,90024
M,Black,34,6,5,17,4,1,2,0,96060
M,White,34,2,9,21,2,3,3,1,64662
M,White,34,0,99,17,0,5,2,0,93354
M,White,34,1,173,15,1,2,10,2,90024
M,Hispanic,34,2,146,10,2,10,30,2,93354
M,Black,34,1,8,19,1,13,0,0,100980
M,White,34,0,101,9,0,2,43,0,87006
F,Black,34,6,3,18,6,1,2,0,92316
M,Black,34,5,9,16,5,1,0,0,93354
M,Black,34,1,12,17,1,1,11,0,90024
M,White,34,1,29,19,1,6,6,0,90024
M,Black,34,3,26,13,3,3,3,0,93354
M,White,34,0,124,5,0,1,21,0,87006
M,White,34,0,66,21,0,2,11,0,90024
M,White,34,0,107,10,0,4,11,1,87006
M,White,34,0,14,27,0,9,0,0,100980
M,White,34,0,37,11,0,3,23,0,87006
M,Asian/Pacific,34,2,78,15,2,2,8,0,98052
M,Hispanic,34,0,19,22,0,10,2,0,96060
M,White,34,1,6,19,1,3,1,0,132876
M,Hispanic,34,0,20,24,0,4,1,0,96060
M,Hispanic,34,1,1,20,1,1,1,0,83706
M,White,34,1,6,13,1,1,2,0,93354
M,Asian/Pacific,34,1,5,15,1,2,19,0,93354
