,officer_id,avg_coaccusals,avg_years_on_force_at_incident,avg_age_at_incident,gender,avg_complaint_percentile,avg_disciplined_count,cohort_id,avg_allegation_severity,max_allegation_severity,compound,neg,neu,pos
9856,14344,2.2,9.92,43.92,1,85.2432,0.12,2,7.989583333333333,20.52,-0.43224285714285715,0.18285714285714286,0.7998571428571429,0.017285714285714286
9857,14345,1.5,16.25,49.25,1,46.8305,0.375,3,9.51625,16.59,-0.6890333333333333,0.465,0.512,0.023000000000000003
9860,14349,59.33333333333332,22.0,46.0,1,29.0039,0.3333333333333333,3,7.393333333333333,8.22,-0.2415,0.107,0.82,0.073
9862,14353,11.1,9.6,30.6,1,70.0126,0.1,2,10.672,17.67,-0.5519333333333333,0.18966666666666665,0.7953333333333333,0.015
9865,14357,6.5,10.166666666666666,32.166666666666664,1,71.4761,0.11111111111111112,2,10.481111111111112,17.67,-0.757,0.317,0.676,0.007
9867,14361,2.666666666666667,6.0555555555555545,35.05555555555556,1,74.5252,0.0,2,9.658823529411762,16.59,-0.6124,0.25,0.75,0.0
9868,14362,2.35,5.85,33.85,1,76.9807,0.0,2,11.286,20.52,-0.4700375,0.20425,0.633375,0.16249999999999998
9869,14363,2.125,7.75,33.75,1,71.1436,0.0,2,10.5675,16.59,-0.44895,0.196,0.804,0.0
9870,14364,1.0,29.0,50.0,1,26.1274,1.0,3,6.3,6.3,-0.7506,0.252,0.748,0.0
9871,14367,3.333333333333333,27.0,55.0,1,36.6776,0.0,2,8.673333333333332,13.42,-0.77715,0.20700000000000002,0.793,0.0
9872,14368,2.166666666666667,7.083333333333332,34.083333333333336,1,60.5556,0.16666666666666666,2,8.739166666666666,16.59,-0.615,0.2464,0.7392,0.014199999999999999
9876,14373,3.333333333333333,25.66666666666667,48.66666666666666,1,36.156,0.3333333333333333,3,13.463333333333331,16.59,-0.2732,0.123,0.877,0.0
9877,14374,1.8571428571428568,12.428571428571427,49.42857142857143,1,53.3659,0.2857142857142857,3,13.137142857142855,42.38,-0.5700999999999999,0.328,0.565,0.107
9878,14376,2.5,20.0,48.0,0,23.676,1.0,3,11.24,16.59,-0.6597,0.252,0.748,0.0
9879,14381,1.5,25.5,47.5,1,18.0196,0.0,3,6.69,7.08,-0.7184,0.333,0.667,0.0
9880,14382,2.1153846153846154,8.653846153846152,32.653846153846146,1,86.2711,0.0,2,6.3528,16.59,-0.10930000000000001,0.13433333333333333,0.782,0.08366666666666667
9881,14383,2.4,15.4,43.4,1,29.1875,0.0,3,9.624,16.59,-0.5345,0.2,0.8,0.0
9882,14384,2.0,16.75,46.75,0,68.5332,0.125,3,7.1425,14.73,-0.0408,0.0905,0.7565,0.153
9883,14385,1.8,19.2,46.2,1,30.6193,0.4,3,4.244,7.08,-0.8074,0.297,0.703,0.0
9885,14389,1.0,13.6,41.6,1,28.818,0.4,3,7.916,13.42,-0.8126,0.412,0.588,0.0
9886,14390,2.604166666666667,6.875,31.875,1,97.0807,0.041666666666666664,2,11.899361702127662,16.59,-0.4823916666666666,0.20966666666666664,0.7676666666666668,0.022583333333333334
9888,14392,3.0,6.428571428571429,28.42857142857143,1,39.6393,0.0,3,11.408571428571427,16.59,0.0,0.0,1.0,0.0
9893,14399,1.9642857142857144,13.964285714285715,36.964285714285715,1,85.4832,0.14285714285714285,1,8.326071428571428,16.59,-0.5423,0.099,0.901,0.0
9896,14403,1.2,26.6,53.6,1,46.6751,0.0,3,8.058,16.59,-0.7579,0.183,0.817,0.0
9897,14404,2.4,22.75,46.75,1,77.6574,0.1,3,8.713,20.52,-0.40005,0.1265,0.8734999999999999,0.0
9899,14406,4.142857142857143,11.857142857142858,37.857142857142854,1,56.2482,0.07142857142857144,2,11.468571428571428,17.67,-0.3778,0.17660000000000003,0.8234,0.0
9904,14411,4.25,31.25,53.25,1,47.7785,0.0,3,10.8125,17.67,0.5106,0.0,0.905,0.095
9907,14415,3.2857142857142856,10.392857142857142,34.392857142857146,1,81.8912,0.14285714285714285,2,9.226428571428572,16.59,-0.41933333333333334,0.223,0.761,0.016
9909,14418,2.411764705882353,8.294117647058824,33.294117647058826,1,75.2818,0.05882352941176471,2,6.52764705882353,16.59,-0.9432,0.404,0.596,0.0
9910,14424,2.5,24.0,47.0,1,61.9363,0.25,3,5.97,8.22,-0.6597,0.151,0.849,0.0
9911,14425,1.0857142857142856,23.65714285714286,52.65714285714286,1,93.2607,0.028571428571428567,3,6.862571428571429,16.59,-0.5848249999999999,0.368,0.58875,0.04325
9913,14432,1.8333333333333333,8.166666666666666,45.16666666666666,0,37.6255,0.0,3,3.99,8.22,-0.3695333333333333,0.13933333333333334,0.8606666666666666,0.0
9915,14437,4.25,23.625,47.625,1,64.7246,0.0,2,8.0325,16.59,-0.8195333333333333,0.2213333333333333,0.7443333333333334,0.034333333333333334
9917,14440,2.928571428571429,13.0,42.0,0,57.513999999999996,0.07142857142857144,2,8.157692307692308,16.59,-0.52325,0.3275,0.6040000000000001,0.0685
9918,14441,2.833333333333333,9.5,40.5,1,37.2999,0.0,3,8.643333333333333,16.59,-0.2732,0.087,0.913,0.0
9923,14450,2.388888888888889,8.777777777777779,37.77777777777778,1,75.9543,0.0,2,11.744117647058824,42.38,-0.3939333333333333,0.16533333333333333,0.8033333333333333,0.03133333333333333
9925,14452,2.0,7.0625,32.0625,1,75.9849,0.0625,3,6.128125,13.42,0.0,0.0,1.0,0.0
9928,14455,3.0,6.636363636363638,32.63636363636363,1,58.9928,0.4545454545454546,2,7.983636363636363,16.59,-0.7482333333333333,0.18899999999999997,0.8036666666666666,0.007333333333333333
9929,14458,2.0,4.0,40.0,0,16.182000000000002,0.0,3,7.21,7.21,-0.9371,0.196,0.785,0.018
9932,14461,1.8333333333333333,27.83333333333333,52.83333333333334,1,56.8273,0.0,3,9.133333333333331,16.59,-0.5423,0.123,0.877,0.0
9936,14465,1.1818181818181819,11.909090909090908,38.90909090909091,1,73.2796,0.1818181818181818,3,9.541363636363636,23.21,0.1531,0.022,0.933,0.045
9937,14469,2.5,18.25,47.25,1,34.4225,0.0,3,6.2425,11.6,0.0,0.0,1.0,0.0
9938,14471,3.333333333333333,5.333333333333333,27.33333333333333,0,22.8765,0.0,2,6.07,11.37,-0.1027,0.028,0.972,0.0
9939,14472,2.444444444444444,20.444444444444443,46.444444444444436,1,51.4999,0.11111111111111112,2,9.516666666666666,16.59,-0.19063333333333332,0.14633333333333334,0.8536666666666667,0.0
9940,14473,2.625,10.5625,40.5625,1,68.8166,0.0,3,8.40375,16.59,-0.4088,0.202,0.798,0.0
9941,14474,1.71875,7.375,36.375,1,91.0141,0.25,2,8.9928125,16.59,-0.5334428571428571,0.3127142857142857,0.668,0.019285714285714288
9945,14478,2.25,5.875,44.875,0,47.7996,0.0,3,7.61375,16.59,-0.49305,0.2135,0.752,0.0345
9948,14481,2.65,9.2,37.2,1,72.7752,0.05,3,7.3745,16.59,-0.492425,0.20525,0.7805,0.0145
9950,14483,1.8666666666666667,13.133333333333333,38.13333333333333,1,57.6071,0.0,2,9.787333333333331,17.67,0.0516,0.077,0.839,0.084
9953,14493,3.391304347826087,8.391304347826088,39.39130434782609,0,80.4645,0.08695652173913042,2,9.162173913043478,16.59,-0.4536,0.14466666666666667,0.8553333333333334,0.0
9954,14494,2.111111111111111,8.444444444444445,38.444444444444436,1,43.8713,0.11111111111111112,3,9.881111111111112,16.59,-0.52885,0.23399999999999999,0.7135,0.0525
9955,14495,1.8,7.2,37.2,0,30.6973,0.0,3,3.13,6.3,-0.43062500000000004,0.28350000000000003,0.7165,0.0
9959,14513,1.9375,5.125,31.125,1,90.5735,0.0,1,10.4625,17.67,-0.5792142857142857,0.2657142857142857,0.7040000000000001,0.030142857142857145
9964,14519,7.333333333333333,22.33333333333333,46.33333333333334,1,43.0525,0.16666666666666666,3,6.348333333333333,13.42,-0.296,0.524,0.476,0.0
9965,14521,2.4545454545454546,13.0,41.0,1,48.5079,0.09090909090909091,3,10.850909090909092,17.67,-0.717,0.1925,0.753,0.055
9967,14524,3.428571428571429,20.714285714285715,46.714285714285715,1,34.8095,0.0,3,10.545,16.59,-0.8481,0.535,0.465,0.0
9973,14538,4.1875,13.25,37.25,1,85.2967,0.0625,1,10.35125,16.59,-0.5082666666666666,0.20333333333333334,0.7850833333333332,0.011583333333333334
9975,14543,1.5,12.25,38.25,1,87.4831,0.25,2,7.4828125,16.59,-0.51835,0.2528333333333333,0.6995,0.04766666666666667
9977,14545,5.681818181818182,10.227272727272727,37.22727272727273,1,76.392,0.045454545454545456,2,9.632272727272728,20.52,-0.5717333333333333,0.24049999999999996,0.7254999999999999,0.033999999999999996
9985,14557,2.9,4.733333333333333,31.73333333333333,1,88.8273,0.1,2,9.207666666666666,16.59,-0.5660111111111111,0.2052222222222222,0.7717777777777778,0.023111111111111114
9986,14559,4.166666666666666,5.0,46.0,1,39.1702,0.0,3,13.138333333333332,23.21,-0.946,0.306,0.694,0.0
9996,14573,1.2727272727272727,25.63636363636364,53.63636363636363,1,57.8311,0.09090909090909091,3,5.216363636363637,7.11,-0.296,0.064,0.936,0.0
9997,14577,4.833333333333333,6.111111111111112,36.111111111111114,1,75.7136,0.0,1,10.818235294117647,20.52,-0.6178000000000001,0.1982,0.7892,0.012199999999999999
9999,14580,2.5,9.25,42.25,1,31.7019,0.0,3,8.7025,16.59,-0.296,0.068,0.856,0.076
10008,14594,3.2222222222222223,15.111111111111109,40.111111111111114,1,51.3458,0.0,2,14.11,17.67,-0.21546666666666667,0.09833333333333334,0.876,0.025666666666666667
10009,14595,1.0,7.0,36.0,0,18.0658,0.0,3,6.3,6.3,-0.85825,0.3785,0.61,0.0115
10013,14601,3.083333333333333,5.875,28.875,0,81.8731,0.125,2,8.892083333333332,16.59,-0.5509375000000001,0.186375,0.786625,0.027124999999999996
10015,14603,2.388888888888889,11.555555555555555,34.55555555555556,1,67.5519,0.11111111111111112,2,9.936111111111112,17.67,-0.18080000000000002,0.147,0.8200000000000001,0.033
10017,14605,3.615384615384616,5.230769230769232,38.230769230769226,0,70.7719,0.07692307692307693,3,8.430769230769233,16.59,-0.8625,0.21,0.735,0.056
10018,14607,1.3333333333333333,21.66666666666667,46.66666666666666,1,22.5756,0.3333333333333333,3,8.97,15.51,-0.7906,0.318,0.682,0.0
10024,14616,5.5,14.78125,43.78125,1,85.0827,0.09375,2,9.828125,18.81,-0.58474,0.16760000000000003,0.827,0.0054
10027,14619,2.7142857142857144,7.7142857142857135,32.714285714285715,1,66.268,0.07142857142857144,2,7.6571428571428575,16.59,-0.8573,0.2845,0.7155,0.0
10029,14622,2.0,11.5,46.5,1,32.1854,0.0,3,12.6025,16.59,-0.8275,0.231,0.769,0.0
10031,14625,1.0,24.0,46.0,1,20.3228,0.0,3,20.52,20.52,-0.4195,0.181,0.74,0.078
10032,14630,2.7857142857142856,7.2142857142857135,35.214285714285715,1,98.3073,0.057142857142857134,1,10.746857142857143,16.59,-0.6365727272727272,0.2675909090909091,0.7148636363636366,0.017590909090909088
10035,14634,2.1,6.8,35.8,0,50.1318,0.2,1,8.187000000000001,15.0,-0.3506,0.202,0.636,0.162
10036,14635,1.8181818181818183,9.727272727272727,47.72727272727273,0,63.3728,0.1818181818181818,2,5.166363636363637,11.37,-0.32985,0.1975,0.744,0.0585
10037,14637,3.8947368421052633,8.894736842105264,40.89473684210526,1,75.4705,0.05263157894736842,2,9.565789473684209,16.59,-0.20756666666666665,0.24033333333333332,0.6983333333333333,0.06133333333333333
10038,14638,3.9642857142857135,9.678571428571429,35.67857142857143,1,84.4523,0.25,2,12.040357142857143,42.38,-0.41425999999999996,0.1426,0.8338000000000001,0.0236
10040,14642,2.411764705882353,4.235294117647058,26.235294117647058,1,70.3374,0.11764705882352942,2,10.334117647058823,16.59,-0.6344750000000001,0.228,0.74625,0.02575
10042,14645,3.0,25.0,50.0,1,29.9418,0.0,3,7.26,8.22,-0.9834,0.522,0.431,0.047
10043,14646,7.909090909090909,20.818181818181817,45.81818181818182,1,49.0048,0.3636363636363636,3,10.46,16.59,-0.6446666666666666,0.19299999999999998,0.8069999999999999,0.0
10047,14653,1.3,17.9,45.9,1,59.1377,0.3,3,6.361000000000001,16.59,-0.38585,0.0925,0.9075,0.0
10049,14659,2.055555555555556,11.444444444444445,43.444444444444436,1,67.3669,0.2777777777777778,3,9.121111111111112,16.59,-0.3506,0.14100000000000001,0.859,0.0
10050,14660,1.2941176470588236,13.235294117647056,44.235294117647065,1,66.1586,0.05882352941176471,3,5.018235294117647,16.59,-0.765875,0.4575,0.52175,0.0205
10051,14661,4.142857142857143,3.571428571428572,30.57142857142857,1,37.5033,0.0,2,7.587142857142857,9.6,-0.4334,0.12066666666666666,0.8793333333333333,0.0
10052,14662,2.333333333333333,7.133333333333334,44.13333333333333,1,63.9143,0.06666666666666667,2,13.774666666666665,17.67,-0.76285,0.28500000000000003,0.6615,0.0535
10053,14663,2.2222222222222223,14.592592592592592,41.5925925925926,1,80.4669,0.0,2,9.077037037037037,16.59,-0.21985,0.19025,0.73825,0.0715
10057,14667,1.608695652173913,8.0,35.0,1,83.4664,0.04347826086956521,2,6.73,23.21,-0.6705,0.684,0.316,0.0
10058,14668,1.4285714285714286,24.0,52.0,1,45.6484,0.2857142857142857,2,6.437142857142857,16.59,-0.27115,0.2145,0.2855,0.0
10060,14671,3.555555555555556,12.666666666666664,44.66666666666666,1,62.3702,0.0,3,7.537777777777779,16.59,-0.8753500000000001,0.2965,0.6225,0.081
10062,14673,2.0,25.5,53.5,1,66.9918,0.0,2,7.17,9.6,-0.34,0.118,0.882,0.0
10065,14676,2.125,8.5,33.5,1,38.5541,0.5,2,5.355,16.59,-0.6328,0.1485,0.8294999999999999,0.022
10067,14678,3.6666666666666665,7.666666666666668,44.66666666666666,1,66.1954,0.0,3,12.41,16.59,-0.9246,0.226,0.774,0.0
10068,14680,3.5,2.333333333333333,38.333333333333336,1,36.0475,0.3333333333333333,2,9.935,16.59,-0.35274999999999995,0.21100000000000002,0.76125,0.02775
10069,14681,1.5,10.5,48.5,1,27.9775,1.0,3,3.47,6.3,-0.4939,0.139,0.861,0.0
10070,14682,2.2553191489361706,7.7659574468085095,44.76595744680851,1,96.0028,0.021276595744680847,2,8.837872340425532,16.59,-0.31245,0.1945,0.8055,0.0
10071,14684,3.1818181818181817,6.9393939393939394,29.939393939393934,1,87.8797,0.0303030303030303,1,10.362424242424241,16.59,-0.6312625000000001,0.273,0.7138749999999999,0.013125
10074,14688,1.5555555555555556,8.777777777777779,35.77777777777778,1,71.3551,0.0,3,8.57777777777778,16.59,-0.8640333333333334,0.4823333333333333,0.5176666666666666,0.0
10075,14690,2.0,24.0,46.0,1,39.8673,0.0,3,8.22,8.22,-0.8834,0.278,0.722,0.0
10079,14696,2.25,7.625,32.625,1,98.5404,0.10714285714285714,2,9.272777777777776,19.9,-0.5903916666666668,0.24783333333333335,0.7248333333333333,0.02733333333333333
10092,14711,2.0,2.0,33.0,0,25.4977,0.0,3,8.146666666666665,16.59,-0.6808,0.359,0.641,0.0
10093,14712,2.28125,8.0625,34.0625,1,91.3721,0.0,2,8.7771875,17.67,-0.64215,0.254,0.746,0.0
10095,14714,1.4,4.0,37.0,1,30.1975,0.0,3,16.538,42.38,-0.4215,0.141,0.859,0.0
10096,14715,3.25,25.5,47.5,1,42.5663,0.0,2,10.0625,16.59,-0.8154,0.2585,0.6925,0.049
10097,14716,1.6,5.5,53.5,0,60.5621,0.0,3,7.444,16.59,-0.3123666666666667,0.10233333333333333,0.8906666666666667,0.007
10099,14719,3.5,4.227272727272728,29.22727272727273,1,92.3244,0.0,2,10.347727272727273,16.59,-0.3800142857142857,0.22499999999999995,0.7454285714285714,0.029714285714285717
10103,14726,3.8571428571428568,16.285714285714285,43.28571428571429,1,36.2151,0.14285714285714285,3,7.775714285714285,16.59,-0.5267,0.079,0.921,0.0
10104,14731,3.447368421052632,9.5,35.5,1,90.4402,0.07894736842105263,1,9.940526315789471,16.59,-0.7162,0.2455,0.671,0.0835
10105,14732,8.814814814814817,17.444444444444443,52.444444444444436,1,88.6732,0.22222222222222224,2,9.296666666666665,17.67,-0.7708250000000001,0.23175,0.749,0.01925
10106,14733,4.875,27.25,59.25,1,82.2893,0.125,2,10.71125,16.59,-0.2023,0.074,0.926,0.0
10108,14735,3.8571428571428568,5.357142857142857,32.357142857142854,1,66.6654,0.07142857142857144,2,6.22,13.42,-0.78952,0.267,0.7196,0.0134
10113,14743,4.069767441860465,10.395348837209305,37.395348837209305,1,92.1249,0.0,2,10.802093023255816,17.67,-0.47396249999999995,0.28874999999999995,0.672875,0.038375
10115,14746,2.666666666666667,12.833333333333336,41.833333333333336,0,31.3477,0.3333333333333333,3,6.8983333333333325,14.1,-0.836,0.264,0.736,0.0
10118,14750,14.391304347826088,24.0,48.0,1,83.0285,0.04347826086956521,2,6.358695652173912,16.59,-0.6072000000000001,0.20433333333333334,0.7473333333333333,0.04833333333333333
10120,14752,1.9,6.2,51.2,1,56.928000000000004,0.1,3,5.077,9.6,-0.9169,0.263,0.737,0.0
10123,14756,1.25,24.25,46.25,1,33.8598,0.0,3,6.78,8.22,0.5106,0.0,0.905,0.095
10124,14758,2.0,27.0,51.0,1,35.3841,0.0,3,6.3,6.3,-0.8555,0.263,0.737,0.0
10127,14763,3.2272727272727275,7.863636363636362,35.86363636363637,1,81.1929,0.045454545454545456,1,7.8136363636363635,14.73,-0.61975,0.25075000000000003,0.74925,0.0
10128,14767,3.111111111111111,13.074074074074074,38.074074074074076,1,83.8982,0.1481481481481481,2,7.1275,16.59,-0.5761333333333333,0.141,0.859,0.0
10134,14776,2.0,22.444444444444446,50.444444444444436,1,57.1171,0.0,2,11.01,16.59,-0.7239,0.288,0.64,0.072
10136,14778,4.333333333333333,4.666666666666667,36.66666666666666,1,38.0841,0.0,2,9.665,16.59,-0.24755,0.1385,0.8614999999999999,0.0
10137,14779,2.75,19.0,44.0,1,38.9595,0.0,3,4.6175,8.22,-0.5609,0.252,0.7140000000000001,0.034
10138,14780,3.1923076923076925,7.5,48.5,1,89.0795,0.038461538461538464,2,6.2272,16.59,-0.9001,0.5,0.5,0.0
10140,14789,1.6666666666666667,24.33333333333333,46.33333333333334,1,31.7256,0.0,3,9.966666666666665,15.38,-0.5423,0.391,0.609,0.0
10143,14793,1.4583333333333333,11.416666666666664,45.41666666666666,1,83.6575,0.4166666666666666,2,9.08875,42.38,0.4153,0.0085,0.812,0.1795
10144,14794,2.333333333333333,22.33333333333333,44.33333333333334,1,39.3485,0.0,3,11.676666666666666,17.67,-0.8442,0.134,0.866,0.0
10146,14801,2.75,13.25,43.25,1,47.4206,0.0,3,8.90125,16.59,0.022499999999999992,0.204,0.7035,0.0925
10151,14807,1.8333333333333333,22.66666666666667,43.66666666666666,1,47.1683,0.0,2,7.285,16.59,0.030500000000000027,0.0975,0.768,0.1345
10152,14808,3.5,16.25,41.25,1,24.68,0.0,3,6.3325,7.66,-0.5423,0.259,0.741,0.0
10153,14809,1.9285714285714288,13.0,41.0,1,53.8726,0.0,3,8.756428571428572,17.67,-0.39617500000000005,0.25975000000000004,0.7402500000000001,0.0
10158,14817,5.75,25.5,47.5,1,37.071,0.0,2,10.2525,15.51,-0.78735,0.312,0.688,0.0
10161,14826,3.5714285714285716,23.57142857142857,44.57142857142857,1,56.6843,0.0,2,9.63,16.59,-0.72125,0.21700000000000003,0.733,0.0495
10163,14830,2.2777777777777777,6.388888888888888,30.38888888888889,1,88.0722,0.22222222222222224,2,11.477222222222222,23.21,-0.6486,0.469,0.531,0.0
10164,14831,1.7,15.7,43.7,1,49.7517,0.2,2,10.564,16.59,-0.40872,0.11400000000000002,0.8714000000000001,0.014600000000000002
10165,14832,1.6666666666666667,16.333333333333332,46.33333333333334,1,23.4959,0.0,3,13.8,16.59,0.0,0.0,1.0,0.0
10166,14834,1.0,32.0,58.0,1,23.3933,0.0,3,3.18,3.18,-0.8834,0.238,0.737,0.025
10167,14835,2.0,26.555555555555557,51.555555555555564,1,54.4837,0.0,2,6.6866666666666665,15.0,-0.886,0.14,0.86,0.0
10171,14842,2.68,18.52,46.52,1,81.476,0.08,2,11.5696,17.67,-0.56395,0.24375,0.72475,0.0315
10174,14847,3.466666666666667,11.066666666666665,39.06666666666667,1,60.6796,0.0,2,10.13133333333333,16.59,-0.07150000000000001,0.2375,0.508,0.2545
10176,14851,2.4,9.0,41.0,1,30.721,0.2,2,10.062000000000001,16.59,-0.3612,0.294,0.706,0.0
10177,14852,4.5,19.666666666666668,42.66666666666666,1,51.4936,0.16666666666666666,1,11.693333333333332,16.59,-0.6519,0.239,0.761,0.0
10180,14856,3.176470588235294,5.0588235294117645,34.05882352941177,1,91.6155,0.0,1,10.697647058823527,16.59,-0.2745285714285715,0.17028571428571432,0.7658571428571428,0.06385714285714286
10182,14860,3.2,29.6,51.6,1,59.0924,0.3,3,7.14,16.59,-0.63035,0.23,0.77,0.0
10183,14861,3.1,8.1,43.1,0,52.5675,0.0,3,10.835,42.38,-0.47502500000000003,0.21725,0.7409999999999999,0.04175
10184,14862,2.7142857142857144,15.571428571428573,38.57142857142857,1,41.3229,0.0,3,7.7214285714285715,16.59,-0.6124,0.179,0.821,0.0
10187,14865,2.3157894736842106,9.157894736842103,46.157894736842096,1,69.3516,0.10526315789473684,2,6.017222222222222,14.73,-0.67995,0.426,0.5740000000000001,0.0
10188,14866,1.4444444444444444,7.5555555555555545,32.55555555555556,0,51.9468,0.5555555555555556,3,5.643333333333333,14.73,-0.4093,0.4063333333333334,0.5936666666666667,0.0
10190,14869,1.7,4.0,29.0,0,56.7728,0.0,3,6.831,16.59,-0.42016666666666663,0.21433333333333335,0.7856666666666667,0.0
10191,14871,5.75,32.75,54.75,1,30.2706,0.0,3,11.985,17.67,0.0,0.0,1.0,0.0
10192,14876,1.3333333333333333,6.166666666666668,45.16666666666666,0,37.1289,0.0,3,3.8,7.11,-0.3953,0.113,0.887,0.0
10194,14882,3.3142857142857145,11.82857142857143,43.828571428571436,1,88.579,0.14285714285714285,2,9.134857142857143,42.38,-0.40925,0.38075000000000003,0.61925,0.0
10196,14884,2.833333333333333,25.83333333333333,51.83333333333334,1,56.2871,0.6666666666666666,3,15.645,42.38,-0.7089,0.32066666666666666,0.6793333333333335,0.0
10198,14886,2.0,16.0,49.0,1,42.693000000000005,0.125,2,5.81625,16.59,0.3612,0.051,0.887,0.062
10205,14895,4.384615384615385,6.769230769230768,39.769230769230774,1,64.0442,0.07692307692307693,2,8.195384615384615,16.59,-0.7845,0.294,0.706,0.0
10211,14903,2.92,9.2,34.2,1,80.4134,0.04,2,8.9092,16.59,-0.60095,0.30683333333333335,0.6708333333333334,0.022333333333333334
10212,14904,4.5,40.5,64.5,1,36.9322,0.0,2,7.26,8.22,-0.9753,0.425,0.575,0.0
10213,14906,1.4,31.2,54.2,1,62.0737,0.4,3,5.676,6.3,-0.4939,0.182,0.739,0.079
10216,14912,3.333333333333333,6.916666666666668,30.91666666666667,1,56.2875,0.08333333333333333,2,9.116666666666665,16.59,0.0,0.0,1.0,0.0
10217,14914,4.0,26.0,51.0,1,23.296999999999997,0.0,3,16.59,16.59,-0.5106,0.171,0.829,0.0
10219,14916,1.0,27.0,51.0,1,36.4852,0.0,3,4.91,7.66,-0.9578,0.311,0.689,0.0
10220,14917,3.05,7.55,44.55,1,77.9113,0.05,2,9.154,16.59,-0.24753333333333336,0.21066666666666667,0.7496666666666667,0.03933333333333333
10222,14919,3.0,2.2,36.2,0,79.3141,0.2,3,10.585999999999999,17.67,-0.7378,0.30266666666666664,0.6973333333333334,0.0
10224,14922,1.0,26.0,50.0,1,45.4396,0.25,3,13.6975,17.67,-0.7769,0.3935,0.6065,0.0
10228,14928,2.4,5.6,37.6,0,59.4635,0.06666666666666667,2,7.028666666666666,16.59,-0.055766666666666666,0.08600000000000001,0.8563333333333333,0.057666666666666665
10230,14933,2.4,9.4,40.4,1,47.7869,0.1,3,7.087999999999999,13.42,-0.41695000000000004,0.14,0.8440000000000001,0.016
10233,14936,1.9375,8.25,42.25,1,71.5689,0.3125,2,7.1825,16.59,-0.6341714285714285,0.2531428571428571,0.7394285714285714,0.0074285714285714285
10234,14937,4.5,20.625,43.625,1,79.1456,0.08333333333333333,2,10.294347826086957,39.48,-0.6105,0.2604,0.7396,0.0
10236,14939,2.111111111111111,15.611111111111109,41.611111111111114,1,56.5779,0.05555555555555556,3,9.907647058823528,16.59,-0.6867666666666666,0.32766666666666666,0.6723333333333333,0.0
10240,14946,2.0,10.111111111111109,37.111111111111114,1,42.4172,0.0,2,11.832222222222223,16.59,0.0,0.0,1.0,0.0
10242,14952,5.0,9.0,34.0,1,70.987,0.0,2,10.094,16.59,-0.6140000000000001,0.33999999999999997,0.6,0.06025
10243,14953,3.7857142857142856,7.928571428571429,31.92857142857143,1,61.1517,0.14285714285714285,2,11.413571428571426,42.38,-0.32453333333333334,0.11166666666666668,0.8883333333333333,0.0
10247,14958,1.5,28.785714285714285,52.78571428571429,1,75.9686,0.07142857142857144,2,8.58,16.59,-0.6676000000000001,0.25066666666666665,0.7493333333333334,0.0
10249,14963,2.0,25.0,51.0,1,29.1718,0.0,3,7.073333333333332,8.22,-0.31720000000000004,0.1195,0.8805000000000001,0.0
10250,14964,3.117647058823529,8.0,36.0,1,70.4444,0.0,2,11.661176470588236,16.59,-0.3768000000000001,0.1226,0.6559999999999999,0.0214
10251,14965,2.88,7.76,38.76,1,85.71700000000001,0.04,2,10.13,16.59,-0.7377833333333333,0.24783333333333338,0.7205,0.0315
10252,14966,4.333333333333333,22.33333333333333,45.33333333333334,0,21.3917,0.0,3,8.836666666666666,14.73,-0.9493,0.483,0.46,0.056
10254,14968,4.7142857142857135,7.7142857142857135,29.714285714285715,1,62.1757,0.07142857142857144,2,10.795714285714284,17.67,-0.5070666666666667,0.23999999999999996,0.7600000000000001,0.0
10261,14980,1.7142857142857144,13.714285714285715,43.714285714285715,1,36.7882,0.14285714285714285,3,8.655714285714284,16.59,-0.8009,0.4575,0.5425,0.0
10264,14984,1.625,25.75,47.75,1,45.3878,0.25,3,10.8975,17.67,-0.5718500000000001,0.25425,0.73175,0.01375
10266,14988,6.5,22.0,44.0,1,35.2157,0.0,2,11.07,16.59,-0.7615,0.21500000000000002,0.712,0.0725
10272,14997,2.0,22.5,45.5,1,23.3508,0.0,3,11.445,16.59,-0.765,0.388,0.612,0.0
10275,15004,4.111111111111112,10.0,37.0,1,44.1099,0.0,2,9.062222222222223,17.67,-0.3062,0.0705,0.9119999999999999,0.0175
10278,15007,3.8571428571428568,2.2857142857142856,33.285714285714285,1,86.3877,0.0,3,10.224285714285713,16.59,-0.55162,0.23279999999999998,0.7562,0.011
10283,15012,2.212121212121212,15.181818181818182,44.18181818181818,1,90.6895,0.09090909090909091,2,10.364848484848483,20.52,-0.503575,0.178,0.79975,0.02225
10284,15014,4.075,7.325,34.325,1,96.0835,0.05,2,10.7525,39.48,-0.7020666666666666,0.331,0.6656666666666667,0.0029999999999999996
10291,15022,1.9,22.5,48.5,1,63.4587,0.8,3,6.761,13.42,-0.5267999999999999,0.2623333333333333,0.6966666666666667,0.04133333333333333
10293,15026,1.5,6.5,38.5,0,53.9975,0.0,3,3.9925,6.3,-0.5719,0.61,0.39,0.0
10295,15031,2.0,5.888888888888888,29.88888888888889,0,49.253,0.0,2,11.513333333333332,16.59,-0.5345,0.14200000000000002,0.858,0.0
10297,15036,4.461538461538462,14.0,41.0,1,56.9386,0.07692307692307693,2,11.493846153846153,16.59,-0.6334833333333333,0.206,0.7678333333333334,0.026333333333333334
10299,15038,2.8461538461538463,18.46153846153846,44.46153846153846,1,66.7074,0.15384615384615385,3,8.826923076923077,16.59,-0.5169,0.172,0.7969999999999999,0.03075
