,officer_id,avg_coaccusals,avg_years_on_force_at_incident,avg_age_at_incident,gender,avg_complaint_percentile,avg_disciplined_count,cohort_id,avg_allegation_severity,max_allegation_severity,compound,neg,neu,pos
14603,21470,3.0,5.333333333333333,33.333333333333336,1,30.4994,0.3333333333333333,3,7.69,9.56,,,,
14605,21473,2.5,4.75,30.75,1,54.4687,0.0,2,7.51,16.59,,,,
14606,21474,2.5,5.833333333333332,34.833333333333336,1,54.8355,0.0,2,10.523333333333332,16.59,,,,
14607,21475,1.3333333333333333,1.8888888888888888,24.88888888888889,1,92.1625,0.6666666666666666,3,8.325555555555555,16.59,,,,
14608,21476,3.4230769230769234,5.846153846153847,33.846153846153854,1,93.0954,0.0,2,10.854000000000001,16.59,,,,
14609,21477,2.666666666666667,3.6666666666666665,35.666666666666664,1,58.2248,0.0,3,6.643333333333333,9.6,,,,
14610,21479,3.2857142857142856,8.428571428571429,33.42857142857143,1,51.6564,0.0,3,6.684285714285713,13.42,,,,
14613,21486,3.5,3.0,36.0,1,61.8547,0.0,2,5.185,9.6,,,,
14615,21490,5.0,17.0,48.0,1,45.3112,0.0,3,0.77,0.77,,,,
14616,21491,6.8,9.0,32.0,1,44.2474,0.0,1,10.054,16.59,,,,
14617,21492,1.9523809523809523,8.428571428571429,39.42857142857143,1,94.6659,0.0,2,7.931666666666666,16.59,,,,
14618,21493,1.0,22.0,53.0,1,0.0,0.0,3,1.06,1.06,,,,
14620,21497,1.4,5.6,40.6,1,32.9563,0.0,3,7.99,11.37,,,,
14621,21498,2.5714285714285716,4.285714285714286,27.285714285714285,1,67.7085,0.0,2,4.872857142857143,9.6,,,,
14623,21500,6.0,34.0,59.0,1,91.9897,0.0,3,0.77,0.77,,,,
14625,21502,5.0,12.75,35.75,1,22.5631,0.0,2,14.2125,16.59,,,,
14626,21503,3.25,6.25,34.25,1,72.0378,0.0,2,10.49125,20.52,,,,
14632,21509,2.4,3.4,32.4,0,56.3983,0.0,3,7.524,16.59,,,,
14633,21512,2.8,4.2,37.2,1,46.7197,0.0,3,9.316,9.6,,,,
14635,21515,7.625,6.0,34.0,1,67.5328,0.0,1,9.61,14.73,,,,
14636,21516,3.083333333333333,7.666666666666668,35.666666666666664,0,74.3762,0.16666666666666666,2,7.9875,14.73,,,,
14637,21517,2.2222222222222223,3.555555555555556,31.555555555555557,1,90.264,0.0,2,10.86,16.59,,,,
14639,21521,2.705882352941176,7.117647058823528,31.117647058823533,0,82.1596,0.05882352941176471,2,8.243529411764706,16.59,,,,
14640,21522,4.0,8.238095238095237,30.23809523809524,1,89.3737,0.0,2,9.695714285714285,16.59,,,,
14641,21523,3.0,3.68,30.68,1,88.3,0.0,1,10.918,16.59,,,,
14642,21524,1.0,21.0,49.0,1,39.3232,1.0,3,15.51,15.51,,,,
14644,21528,2.333333333333333,4.666666666666667,40.66666666666666,0,29.8919,0.0,3,8.156666666666666,16.59,,,,
14645,21529,2.0,29.66666666666667,56.66666666666666,1,68.3934,0.0,3,9.456666666666665,16.59,,,,
14647,21532,1.0,15.5,44.5,0,18.3732,0.0,3,7.66,7.66,,,,
14648,21533,2.0,1.5,35.5,1,0.0,0.0,3,4.215,7.66,,,,
14649,21534,4.166666666666666,3.6666666666666665,30.66666666666667,0,71.8467,0.16666666666666666,3,9.113333333333332,20.52,,,,
14650,21535,5.0,7.0,32.0,0,44.3239,0.0,2,11.405,20.52,,,,
14652,21537,3.75,8.0,35.0,1,24.68,0.0,3,13.495,17.67,,,,
14653,21538,1.3333333333333333,39.66666666666666,67.66666666666667,1,39.8009,0.0,3,4.456666666666666,6.3,,,,
14657,21542,2.666666666666667,6.666666666666668,37.66666666666666,1,22.9605,0.3333333333333333,3,8.04,9.6,,,,
14660,21547,2.0,41.66666666666666,63.66666666666666,1,0.0,0.0,3,12.103333333333332,16.59,,,,
14663,21550,2.0,2.2,31.2,0,68.2272,0.0,2,6.2860000000000005,8.22,,,,
14670,21562,2.625,4.1875,30.1875,1,97.7074,0.0,2,9.057857142857143,16.59,,,,
14672,21564,1.3333333333333333,12.666666666666664,33.666666666666664,1,27.816999999999997,0.0,3,4.92,7.08,,,,
14673,21566,1.0,21.5,45.5,1,26.2718,0.0,3,9.4925,16.59,,,,
14676,21569,3.6,3.5,31.5,0,64.732,0.2,2,9.102,18.81,,,,
14677,21570,2.0,13.0,54.0,1,19.9648,0.0,3,5.165,9.56,,,,
14678,21571,3.8235294117647056,7.0588235294117645,32.05882352941177,1,85.0178,0.0,1,11.059411764705882,16.59,,,,
14681,21575,2.625,2.625,25.625,1,77.8877,0.0,2,4.7175,14.73,,,,
14683,21579,2.0,1.3333333333333333,30.33333333333333,1,30.4994,0.0,3,3.416666666666667,6.3,,,,
14684,21580,2.0,9.0,42.0,0,19.4834,0.0,3,0.77,0.77,,,,
14686,21582,2.9090909090909087,4.454545454545454,32.45454545454545,1,87.8453,0.0,2,7.191,14.73,,,,
14687,21584,1.0,1.0,27.0,1,75.7072,1.0,3,8.22,8.22,,,,
14688,21585,5.305555555555556,6.5,31.5,1,95.9879,0.0,2,11.119444444444445,16.59,,,,
14689,21586,2.25,3.625,32.625,1,81.2961,0.0,2,10.625,16.59,,,,
14694,21593,3.590909090909091,8.863636363636363,33.86363636363637,0,84.9796,0.045454545454545456,2,10.14090909090909,16.59,,,,
14695,21595,5.333333333333333,18.666666666666668,49.66666666666666,1,61.0949,0.0,2,11.93,16.59,,,,
14696,21596,2.933333333333333,5.933333333333334,35.93333333333333,1,88.5446,0.0,2,11.23,16.59,,,,
14697,21598,2.0,2.333333333333333,42.333333333333336,0,66.0502,0.0,3,12.145,14.73,,,,
14698,21600,1.5,16.5,42.5,1,33.4769,0.0,3,6.2425,6.3,,,,
14700,21606,2.0,1.0,31.0,1,29.2346,0.0,3,11.69,16.59,,,,
14701,21607,5.545454545454546,9.0,34.0,1,65.1446,0.0,2,8.027000000000001,16.59,,,,
14705,21611,1.75,9.5,45.5,1,81.8559,0.25,3,10.86,16.59,,,,
14708,21616,1.5,5.375,28.375,0,60.4792,0.0,2,8.815,14.73,,,,
14709,21617,6.6,3.4,27.4,1,88.0008,0.0,2,7.666,9.6,,,,
14711,21619,2.363636363636364,7.545454545454546,30.54545454545455,1,73.2261,0.0,2,5.769090909090909,15.0,,,,
14712,21620,3.75,3.75,40.75,1,57.6057,0.0,3,8.1675,13.42,,,,
14714,21622,2.5,4.8,31.8,1,61.4955,0.0,2,9.526,16.59,,,,
14717,21629,1.5454545454545456,14.909090909090908,45.90909090909091,1,89.6284,0.0,3,6.278181818181817,17.67,,,,
14718,21631,2.75,5.5,28.5,0,52.3977,0.0,2,2.9675,9.56,,,,
14719,21632,2.352941176470588,6.8235294117647065,40.8235294117647,1,79.2901,0.05882352941176471,2,10.48294117647059,16.59,,,,
14720,21633,2.7272727272727275,3.8181818181818175,27.818181818181817,1,82.2055,0.0,2,11.472727272727273,16.59,,,,
14722,21637,2.875,5.875,32.875,1,54.4687,0.0,2,7.9675,15.51,,,,
14724,21639,2.75,2.25,39.25,1,78.9614,0.0,3,9.926666666666666,13.42,,,,
14726,21642,1.0,20.0,44.0,1,39.4439,0.3333333333333333,3,1.14,1.14,,,,
14728,21647,3.6,6.8,37.8,1,81.5062,0.0,1,10.7165,17.67,,,,
14735,21654,2.0,4.714285714285714,37.714285714285715,1,47.9042,0.14285714285714285,3,7.911428571428571,16.59,,,,
14738,21659,2.0,2.0,25.0,1,0.0,0.0,3,0.77,0.77,,,,
14740,21661,3.842105263157895,4.526315789473684,44.526315789473685,1,95.5027,0.0,2,9.609444444444446,16.59,,,,
14745,21667,1.75,9.0,35.0,1,32.8035,0.0,3,7.49,11.37,,,,
14746,21671,2.2142857142857144,5.678571428571429,30.67857142857143,0,97.4819,0.03571428571428572,2,8.441071428571426,18.81,,,,
14750,21677,2.5,8.333333333333334,32.333333333333336,1,50.2274,0.0,1,9.35,13.42,,,,
14753,21682,3.0,3.0,28.0,0,19.4834,0.0,3,0.77,0.77,,,,
14755,21684,2.3846153846153846,6.846153846153847,28.84615384615385,1,77.8113,0.07692307692307693,2,12.523076923076925,16.59,,,,
14756,21685,2.4,4.0,32.0,1,43.4641,0.4,3,13.648,42.38,,,,
14757,21687,4.2,-12.6,42.4,1,92.9726,0.0,3,11.61,17.67,,,,
14758,21690,2.375,4.5625,30.5625,0,88.9496,0.0,2,6.442666666666667,16.59,,,,
14759,21692,2.0,14.333333333333336,48.33333333333334,1,45.50899999999999,0.3333333333333333,3,6.163333333333333,6.3,,,,
14760,21694,1.0,31.0,56.0,1,22.978,1.0,3,7.66,7.66,,,,
14762,21697,2.333333333333333,5.666666666666668,44.66666666666666,1,60.2996,0.0,3,7.285555555555555,16.59,,,,
14763,21701,1.0,3.0,41.0,0,63.9136,1.0,3,7.08,7.08,,,,
14766,21707,6.666666666666666,22.0,46.0,1,44.8949,0.0,2,10.013333333333332,17.67,,,,
14773,21718,1.0,23.5,46.5,1,34.0231,0.5,3,4.74,6.3,,,,
14774,21721,2.4,7.0,45.0,1,61.5605,0.0,2,8.363999999999999,17.67,,,,
14778,21726,4.0,4.0,42.0,1,0.0,0.0,3,9.6,9.6,,,,
14780,21728,168.0,19.0,43.0,1,16.2049,1.0,3,7.66,7.66,,,,
14781,21729,1.0,27.0,48.0,1,28.7549,0.0,3,7.66,7.66,,,,
14782,21732,3.4705882352941178,7.588235294117648,36.588235294117645,0,82.5608,0.1764705882352941,2,7.5182352941176465,16.59,,,,
14785,21737,7.333333333333333,7.333333333333332,28.33333333333333,1,21.2525,0.3333333333333333,3,8.026666666666666,9.56,,,,
14787,21741,3.5,6.5,38.5,1,52.0003,0.0,3,7.5,16.59,,,,
14788,21742,1.0,24.0,48.0,1,31.7964,0.0,3,7.11,7.11,,,,
14792,21752,3.5,9.5,38.5,1,22.8306,0.0,3,8.89,9.56,,,,
14793,21753,4.142857142857143,5.5,36.5,1,84.5898,0.0,2,8.313571428571427,16.59,,,,
14794,21756,4.666666666666666,3.0,28.0,0,58.8476,0.0,2,6.965,16.59,,,,
14795,21757,2.0,8.0,33.0,1,21.8983,0.0,3,9.6,9.6,,,,
14796,21759,2.428571428571429,2.8571428571428568,28.857142857142854,1,49.0696,0.0,3,9.122857142857145,9.6,,,,
14798,21761,1.5,28.0,57.0,0,46.0337,0.5,3,10.82,13.42,,,,
14800,21766,4.5,2.25,27.25,1,79.4353,0.0,2,10.3025,16.59,,,,
14802,21768,2.9,1.6,26.6,1,98.5557,0.0,2,9.307142857142855,16.59,,,,
14805,21772,2.0,8.0,44.0,0,21.115,0.0,3,9.6,9.6,,,,
14807,21774,3.3,6.45,29.45,1,86.2749,0.05,2,11.7805,16.59,,,,
14808,21775,2.6153846153846154,6.307692307692308,34.30769230769231,1,80.1765,0.07692307692307693,2,10.092307692307692,16.59,,,,
14809,21776,1.9411764705882355,-3.7647058823529416,42.23529411764706,1,94.7695,0.05882352941176471,3,9.374705882352941,16.59,,,,
14810,21777,6.0,37.0,61.0,1,28.9489,1.0,3,8.22,8.22,,,,
14812,21779,1.722222222222222,6.111111111111112,30.11111111111111,1,89.0795,0.2777777777777778,2,7.961666666666666,16.59,,,,
14814,21783,9.666666666666666,24.16666666666667,44.16666666666666,1,52.8741,0.0,2,10.945,17.67,,,,
14815,21784,2.0,6.0,39.0,1,17.9015,0.0,3,16.59,16.59,,,,
14816,21785,5.0,21.0,43.0,1,24.8729,0.0,3,13.42,13.42,,,,
14817,21786,2.25,20.75,46.75,1,24.7626,0.25,3,12.5275,20.52,,,,
14818,21788,5.2,3.0,28.0,0,57.7739,0.0,3,6.506,9.6,,,,
14821,21793,3.0,3.0,37.0,1,16.2671,0.0,3,16.59,16.59,,,,
14822,21794,1.5,19.0,47.0,0,18.1826,0.5,3,3.535,6.3,,,,
14826,21804,1.5,3.5,43.5,1,0.0,1.0,3,10.905,15.51,,,,
14827,21805,3.263157894736842,6.36842105263158,38.368421052631575,1,88.2504,0.05263157894736842,2,9.921052631578947,16.59,,,,
14829,21807,4.0,18.0,41.0,1,32.021,0.0,3,16.59,16.59,,,,
14830,21808,2.1538461538461537,5.0769230769230775,46.07692307692307,1,67.1659,0.07692307692307693,3,7.793846153846154,16.59,,,,
14831,21810,3.0,21.0,45.0,1,19.6009,1.0,3,8.22,8.22,,,,
14834,21814,1.0,25.0,48.0,1,45.1884,0.0,3,7.08,7.08,,,,
14842,21823,2.666666666666667,3.0,36.0,1,74.6857,0.0,3,7.606666666666666,9.56,,,,
14843,21826,1.0,31.0,54.0,1,21.660999999999998,0.0,3,6.3,6.3,,,,
14844,21827,2.4,7.4,36.4,1,50.2694,0.0,3,5.02,11.37,,,,
14845,21828,2.75,7.625,35.625,0,52.5047,0.0,3,11.635,16.59,,,,
14846,21829,2.4,6.0,37.0,1,35.6196,0.0,3,1.624,5.04,,,,
14847,21830,4.8,9.05,42.05,1,85.1859,0.0,2,9.1105,16.59,,,,
14848,21831,1.6666666666666667,4.666666666666667,27.66666666666667,1,49.4567,0.0,3,15.97,16.59,,,,
14849,21832,2.666666666666667,7.222222222222222,46.22222222222222,1,70.1807,0.0,1,8.501111111111111,20.52,,,,
14850,21834,1.0,19.0,50.0,1,14.7782,0.0,3,5.89,5.89,,,,
14856,21847,2.933333333333333,8.4,37.4,1,76.6459,0.0,2,8.836666666666666,16.59,,,,
14857,21848,1.0,1.0,27.0,1,0.0,0.0,3,13.42,13.42,,,,
14859,21850,5.478260869565218,5.304347826086956,28.30434782608696,1,90.6117,0.0,1,10.235909090909091,16.59,,,,
14861,21852,2.0,7.222222222222222,52.22222222222222,0,55.6503,0.0,2,7.457777777777779,16.59,,,,
14863,21854,7.75,3.0,31.0,1,48.8289,0.5,3,11.5,20.52,,,,
14864,21855,2.8,8.0,39.0,0,48.9167,0.0,3,4.6175,8.22,,,,
14867,21858,2.0,25.5,50.5,1,46.2461,0.0,3,11.445,16.59,,,,
14868,21859,1.7142857142857144,4.142857142857143,40.142857142857146,1,79.2595,0.0,2,9.675714285714285,14.73,,,,
14872,21864,1.5,17.0,43.0,1,20.375,0.0,3,18.97,23.21,,,,
14873,21865,3.8461538461538463,4.076923076923077,43.07692307692307,0,86.4266,0.0,2,8.657692307692308,16.59,,,,
14875,21868,6.0,3.8571428571428568,27.857142857142854,1,68.8117,0.0,2,12.387142857142855,16.59,,,,
14877,21870,3.0,3.25,29.25,0,36.4946,0.0,3,8.085,9.6,,,,
14879,21872,20.0,3.0,29.0,1,18.7268,0.0,3,0.77,0.77,,,,
14880,21873,2.0,1.6666666666666667,26.66666666666667,1,84.0358,0.3333333333333333,3,7.1066666666666665,15.51,,,,
14881,21875,3.333333333333333,6.523809523809524,54.523809523809526,1,88.2982,0.047619047619047616,2,12.735714285714284,16.59,,,,
14883,21877,3.5,30.5,59.5,1,46.0025,0.0,3,6.3,6.3,,,,
14884,21878,1.0,35.0,57.0,1,54.1787,0.0,3,6.3,6.3,,,,
14885,21879,3.0,5.75,36.75,1,67.4576,0.25,3,7.9275,16.59,,,,
14886,21880,2.0,6.2,30.2,1,28.9965,0.4,3,11.677999999999999,23.21,,,,
14887,21882,1.5,3.0,33.0,1,97.4287,0.5,3,11.445,16.59,,,,
14889,21884,2.2,3.8,27.8,0,81.1585,0.1,2,7.251,16.59,,,,
14891,21886,2.0,11.0,39.0,1,26.5236,0.0,3,8.8725,16.59,,,,
14892,21887,2.696969696969697,6.333333333333332,31.33333333333333,1,98.6244,0.0,2,11.491818181818179,16.59,,,,
14894,21890,4.888888888888888,5.9444444444444455,33.94444444444444,1,89.7885,0.4444444444444445,2,5.748888888888889,9.6,,,,
14896,21893,4.2,15.0,42.0,1,32.9563,0.2,3,9.01,11.37,,,,
14898,21895,2.6,4.4,31.4,1,58.71,0.0,3,12.015999999999998,16.59,,,,
14899,21896,9.0,21.0,42.0,1,31.5245,0.0,3,17.67,17.67,,,,
14902,21900,1.75,24.25,54.25,1,75.2048,0.5,3,9.2025,17.67,,,,
14903,21902,1.75,5.0,34.0,1,38.9935,0.25,3,6.5375,13.42,,,,
14904,21903,2.0,6.857142857142858,35.857142857142854,1,47.0292,0.14285714285714285,3,5.981428571428571,9.6,,,,
14906,21906,3.6666666666666665,7.0,30.0,1,41.9013,0.11111111111111112,2,10.88888888888889,17.67,,,,
14908,21911,4.857142857142857,5.428571428571429,40.42857142857143,1,57.8427,0.0,2,10.591428571428573,16.59,,,,
14910,21913,2.0,6.2,37.2,1,46.4598,0.2,3,7.534,9.6,,,,
14911,21916,3.0,21.0,48.0,1,67.6631,0.6666666666666666,3,6.753333333333333,7.66,,,,
14912,21918,3.0,22.33333333333333,46.33333333333334,1,34.4713,0.0,3,13.613333333333332,16.59,,,,
14913,21920,3.0,25.0,48.0,1,23.6527,0.0,3,6.94,8.22,,,,
14914,21921,1.9090909090909087,3.0,36.0,1,98.6703,0.0,2,8.865,16.59,,,,
14918,21926,2.0,4.8,39.8,1,36.0246,0.0,3,4.412,7.11,,,,
14919,21927,1.8571428571428568,14.857142857142858,39.857142857142854,0,36.413000000000004,0.14285714285714285,3,7.357142857142858,14.1,,,,
14920,21930,2.0,2.0,32.0,1,40.3003,0.0,3,8.22,8.22,,,,
14921,21931,1.5,11.0,39.0,1,24.9213,0.0,3,6.39,9.6,,,,
14922,21932,3.0,21.0,43.0,1,18.5478,0.0,3,16.59,16.59,,,,
14924,21934,1.6666666666666667,4.866666666666666,49.86666666666667,1,75.7938,0.0,3,6.744666666666666,16.59,,,,
14927,21937,10.33333333333333,3.0,35.0,1,64.6135,0.0,2,8.275,9.6,,,,
14931,21941,3.8,5.333333333333333,28.33333333333333,1,92.0064,0.0,2,10.939285714285713,16.59,,,,
14932,21942,5.1875,7.125,41.125,1,75.3085,0.0625,2,9.7275,42.38,,,,
14933,21943,9.0,25.0,47.0,1,0.0,1.0,3,9.04,9.04,,,,
14936,21946,2.0,7.0,33.0,1,54.7279,0.0,3,16.59,16.59,,,,
14937,21948,2.5,21.0,49.0,1,45.8526,0.0,3,10.425,17.67,,,,
14938,21951,6.25,28.25,56.25,1,75.3003,0.25,2,7.14,9.6,,,,
14940,21953,2.5,3.5,35.5,1,50.9839,0.0,3,5.945,9.6,,,,
14941,21954,1.5,7.5,36.5,1,21.7569,0.0,3,3.535,6.3,,,,
14942,21955,2.3,9.0,32.0,1,89.0107,0.05,2,10.086666666666666,16.59,,,,
14944,21959,2.0,5.0,28.0,0,19.4834,0.0,3,0.77,0.77,,,,
14945,21960,2.0,5.375,32.375,0,55.8443,0.0,2,7.25375,16.59,,,,
14946,21961,3.0,26.0,50.0,1,0.0,0.0,3,5.89,5.89,,,,
14949,21964,4.0,24.5,51.5,1,51.1812,0.0,3,7.95,9.6,,,,
14950,21965,2.25,3.75,41.75,0,47.3463,0.0,3,5.0325,9.6,,,,
14951,21966,2.333333333333333,5.666666666666668,38.66666666666666,1,27.0452,0.0,3,7.1,13.42,,,,
14954,21970,1.0,25.0,51.0,1,18.5386,0.0,3,1.14,1.14,,,,
14955,21971,4.0,1.6666666666666667,27.66666666666667,1,87.7613,0.0,2,7.196666666666666,9.6,,,,
14956,21972,1.5,16.5,40.5,1,30.2355,0.5,3,4.215,7.66,,,,
14957,21973,4.5,2.0,26.0,1,62.2941,0.0,3,8.68,16.59,,,,
14959,21975,2.0,26.0,54.0,1,76.4493,0.5,3,6.3,6.3,,,,
14962,21978,2.0,1.0,36.0,0,18.9179,0.0,3,6.3,6.3,,,,
14965,21982,1.6666666666666667,2.6666666666666665,25.66666666666667,1,0.0,0.3333333333333333,3,6.873333333333333,16.59,,,,
14967,21985,3.2,27.0,55.0,1,44.0059,0.0,3,2.9,6.3,,,,
14969,21987,4.7407407407407405,5.037037037037037,36.03703703703704,1,96.1637,0.03703703703703704,2,8.665925925925926,16.59,,,,
14972,21991,1.0,2.0,31.0,1,39.2767,0.0,3,16.59,16.59,,,,
14974,21993,2.2857142857142856,6.857142857142858,41.857142857142854,1,52.2945,0.0,1,6.941428571428571,13.42,,,,
14975,21994,1.6666666666666667,8.833333333333334,32.833333333333336,0,73.3369,0.25,3,8.673333333333332,16.59,,,,
14976,21995,4.0,6.0,38.0,0,30.6752,0.0,3,12.54,16.59,,,,
14977,21996,1.0,29.0,57.0,1,28.6293,0.0,3,8.22,8.22,,,,
14978,21999,3.2222222222222223,5.222222222222221,41.22222222222222,1,67.059,0.0,3,12.286666666666665,16.59,,,,
14983,22008,2.0,1.6666666666666667,43.66666666666666,1,81.0064,0.0,3,13.16,16.59,,,,
14984,22010,1.5454545454545456,8.272727272727273,43.27272727272727,0,64.2734,0.09090909090909091,3,4.466363636363637,16.59,,,,
14986,22012,7.0,18.0,40.0,1,18.7021,0.0,3,17.67,17.67,,,,
14988,22016,2.0,25.66666666666667,51.66666666666666,1,49.1813,0.3333333333333333,3,7.676666666666666,16.59,,,,
14989,22018,2.833333333333333,5.833333333333332,43.83333333333334,1,62.1069,0.0,2,15.121666666666666,42.38,,,,
14993,22023,2.0,1.8,26.8,1,62.3591,0.0,3,7.547999999999999,13.42,,,,
14995,22025,5.0,5.0,30.0,0,20.8895,0.0,3,9.56,9.56,,,,
14998,22035,4.25,26.0,46.0,1,56.7181,0.0,2,14.2875,17.67,,,,
15002,22040,3.0,3.0,28.0,1,36.7812,0.0,3,9.56,9.56,,,,
15003,22041,1.8,4.0,32.0,1,39.6049,0.0,3,6.704,9.6,,,,
15004,22042,7.0,24.0,48.0,1,23.135,0.0,3,6.3,6.3,,,,
15010,22051,2.0,3.0,28.0,1,0.0,0.0,3,6.3,6.3,,,,
15011,22053,1.0,0.5,33.5,1,76.5427,0.0,3,8.865,16.59,,,,
15012,22055,2.6,16.8,41.8,1,38.1737,0.0,3,8.026,13.42,,,,
15013,22056,2.0,3.0,26.0,1,35.9711,0.0,2,13.16,16.59,,,,
15014,22057,2.0,1.0,24.0,1,21.7569,0.0,3,9.6,9.6,,,,
15019,22063,1.6,5.0,49.0,0,40.2659,0.6,2,6.207999999999999,11.37,,,,
15020,22064,1.8666666666666667,6.666666666666668,33.666666666666664,1,82.1253,0.0,2,7.5073333333333325,15.0,,,,
15021,22065,1.5,12.5,41.5,0,32.9296,0.3333333333333333,3,13.47,23.21,,,,
15022,22066,5.0,21.0,54.0,1,0.0,0.0,3,16.59,16.59,,,,
15023,22067,1.5714285714285714,29.285714285714285,57.28571428571429,1,39.2949,0.2857142857142857,3,6.61,7.66,,,,
15024,22068,2.268292682926829,8.024390243902438,32.02439024390244,1,98.1544,0.07317073170731707,2,8.040731707317073,23.21,,,,
15025,22070,1.625,5.75,37.75,1,53.8344,0.125,3,10.03875,16.59,,,,
15027,22074,4.631578947368421,8.473684210526315,34.473684210526315,1,85.3999,0.0,2,9.350526315789471,16.59,,,,
15028,22076,2.0,0.0,32.0,1,71.8658,0.0,3,9.6,9.6,,,,
15029,22077,2.8461538461538463,11.0,37.0,1,66.3177,0.15384615384615385,3,8.474615384615385,17.67,,,,
15030,22078,4.0,4.0,28.0,0,41.5307,0.0,3,10.873333333333331,13.42,,,,
15035,22083,2.25,16.0,50.0,1,26.9515,0.0,2,0.77,0.77,,,,
15036,22085,57.0,6.666666666666668,35.666666666666664,0,68.4139,0.0,3,6.353333333333333,8.22,,,,
15037,22086,1.0,19.0,42.0,1,45.2088,1.0,3,7.21,7.21,,,,
15041,22092,2.0,32.0,61.0,1,0.0,0.0,3,16.59,16.59,,,,
15042,22094,5.0,4.5,42.5,1,87.8453,0.0,2,9.9975,16.59,,,,
15043,22096,2.0,1.0,27.0,1,26.4912,0.0,3,0.77,0.77,,,,
15049,22106,4.0,21.0,49.0,1,28.3611,0.0,3,16.59,16.59,,,,
15051,22108,1.875,3.75,30.75,0,74.8882,0.0,2,8.79375,16.59,,,,
15052,22109,1.2,4.8,26.8,1,73.1999,0.6,3,5.48,7.08,,,,
15054,22112,1.0,18.0,39.0,1,25.9957,0.5,3,9.925,16.59,,,,
15057,22118,1.75,22.25,44.25,1,76.0403,0.5,3,7.82,13.42,,,,
15059,22123,1.6923076923076923,12.461538461538463,42.46153846153846,1,52.423,0.07692307692307693,2,8.241538461538461,16.59,,,,
15060,22127,4.130434782608696,7.695652173913044,35.69565217391305,1,90.1647,0.0,2,11.213478260869564,16.59,,,,
15061,22128,3.5,1.5,31.5,1,81.9075,0.0,2,7.6475,13.42,,,,
15062,22129,2.833333333333333,12.666666666666664,39.66666666666666,0,34.5191,0.0,3,4.621666666666666,9.56,,,,
15063,22132,4.333333333333333,6.0,43.0,0,40.457,0.0,3,4.986666666666666,13.42,,,,
15066,22135,2.5294117647058822,4.117647058823529,35.117647058823536,1,95.5345,0.0,2,11.699411764705882,16.59,,,,
15067,22137,1.5,8.5,38.5,0,41.9222,0.0,3,6.5216666666666665,16.59,,,,
15069,22140,2.0,5.8,28.8,1,51.5571,0.2,3,7.768,16.59,,,,
15070,22141,3.0,2.0,29.0,0,38.3631,0.0,3,14.73,14.73,,,,
15071,22142,2.333333333333333,1.6666666666666667,25.66666666666667,1,65.179,0.0,2,6.513333333333333,13.42,,,,
15072,22145,1.0,15.0,37.0,1,18.7248,0.0,3,6.3,6.3,,,,
15074,22147,1.3,19.5,52.5,1,95.5362,0.4,2,7.8629999999999995,17.67,,,,
15077,22150,2.7777777777777777,8.333333333333334,33.333333333333336,1,95.4033,0.03703703703703704,2,11.637777777777776,17.67,,,,
15079,22152,5.5,23.0,45.0,1,0.0,0.0,2,16.59,16.59,,,,
15080,22158,4.454545454545455,6.2727272727272725,29.272727272727273,1,79.7868,0.0,2,8.551818181818183,16.59,,,,
15081,22159,4.0,30.0,53.0,1,24.7193,0.0,3,8.22,8.22,,,,
15083,22161,3.6428571428571432,6.428571428571429,34.42857142857143,1,71.7779,0.07142857142857144,2,7.3235714285714275,16.59,,,,
15087,22166,4.333333333333333,4.333333333333333,28.33333333333333,0,35.6922,0.0,3,4.986666666666666,7.11,,,,
15089,22168,5.0,3.0,30.0,1,44.4003,0.0,3,11.475,14.73,,,,
15090,22169,2.5,2.0,40.0,1,42.5662,0.0,3,10.92,14.73,,,,
15093,22173,1.0,5.0,32.0,0,17.6875,1.0,3,0.64,0.64,,,,
15096,22176,6.174603174603175,8.523809523809524,38.52380952380953,1,99.4421,0.015873015873015872,2,10.479354838709677,18.81,,,,
15097,22179,1.5,30.5,58.5,1,58.8725,0.5,3,11.23,15.38,,,,
15099,22181,3.0,27.0,51.0,1,18.6274,0.0,3,5.89,5.89,,,,
15102,22184,1.0,2.0,34.0,0,36.1354,0.0,3,8.22,8.22,,,,
15103,22185,2.555555555555556,3.888888888888889,26.88888888888889,1,95.8107,0.0,2,8.63111111111111,16.59,,,,
15104,22188,1.3333333333333333,22.33333333333333,45.33333333333334,1,30.0582,0.6666666666666666,3,7.2733333333333325,7.66,,,,
15106,22190,2.666666666666667,7.166666666666668,32.166666666666664,1,42.016000000000005,0.0,2,6.756666666666667,16.59,,,,
15109,22195,3.230769230769231,5.384615384615384,37.384615384615394,1,72.6377,0.0,2,10.402307692307692,16.59,,,,
15114,22203,3.0,27.66666666666667,58.66666666666666,1,60.5773,0.3333333333333333,3,4.056666666666667,8.22,,,,
15116,22205,2.25,7.5,35.5,1,68.1136,0.5,3,9.8925,16.59,,,,
15118,22207,1.6666666666666667,6.222222222222222,33.22222222222222,1,79.3741,0.22222222222222224,2,6.175,15.0,,,,
15119,22208,4.5,2.5,30.5,1,27.2095,0.0,3,7.95,9.6,,,,
15120,22211,7.0,7.333333333333332,39.333333333333336,0,30.8815,0.3333333333333333,3,10.21,14.73,,,,
15121,22214,2.444444444444444,4.375,40.375,1,59.8449,0.22222222222222224,2,7.082222222222223,16.59,,,,
15123,22216,4.769230769230769,7.3076923076923075,31.30769230769231,1,93.5769,0.0,1,10.432692307692307,16.59,,,,
