gender,race,appointed_date,rank,birth_year,resignation_date,complaint_percentile,civilian_allegation_percentile,honorable_mention_percentile,internal_allegation_percentile,trr_percentile,allegation_count,sustained_count,civilian_compliment_count,current_badge,current_salary,discipline_count,honorable_mention_count,last_unit_id,major_award_count,trr_count,unsustained_count,has_unique_name
M,Hispanic,6/29/1998,Police Officer,1968,4/15/1999,,,,,,0,0,6,,,0,5,241,0,0,0,TRUE
M,Black,12/7/1987,Sergeant of Police,1957,,88.0631,0,57.1466,0,0,36,2,2,1571,109278,2,10,149,2,0,26,TRUE
M,White,2/27/1967,Police Forensic Investigator I,1941,2/16/2002,20.413,0,0,0,,1,0,0,,,0,1,142,0,0,1,TRUE
M,Black,8/11/1986,Police Officer,1953,1/15/2013,97.4564,94.3928,76.3549,86.7423,85.163,62,4,6,11643,86130,4,23,4,0,8,48,TRUE
M,Black,7/18/1966,Police Officer,1936,8/1/1995,87.6265,,0,,,11,3,2,,,3,3,4,0,0,7,TRUE
M,White,6/25/2001,Police Officer,1970,,85.354,87.2932,80.5803,0,93.6628,17,0,5,8972,90024,0,26,2,0,19,3,TRUE
M,White,9/1/2010,Police Officer,1981,,0,0,98.276,0,96.2782,0,0,1,4542,84054,0,57,16,0,11,0,TRUE
M,White,6/15/1970,Police Officer,1947,7/1/2000,29.8658,,0,,,2,1,0,,,0,0,9,0,0,1,TRUE
M,White,12/18/2000,Police Officer,1977,,48.2748,56.0195,64.7799,0,0,6,0,3,16021,90024,0,8,13,0,0,1,TRUE
F,White,3/9/1987,Police Officer,1956,10/22/1987,,,,,,1,1,0,,,1,2,30,0,0,0,TRUE
M,White,2/24/2003,Police Officer,1971,,40.1781,40.6618,77.6822,73.9835,72.1094,4,0,8,13012,87006,0,19,151,0,6,1,TRUE
M,White,6/23/1980,Police Officer as Detective,1952,4/15/2010,15.1722,0,0,0,0,1,0,0,,90456,0,0,215,0,0,0,TRUE
M,Hispanic,5/22/1991,Police Officer,1952,5/24/1991,,,,,,0,0,0,,,0,2,30,0,0,0,TRUE
M,Black,10/12/1971,Lieutenant of Police,1949,11/19/1992,0,,0,,,0,0,0,,,0,0,80,0,0,0,TRUE
M,White,2/19/1973,Police Officer,1949,10/11/2003,35.3491,46.421,0,0,,4,1,0,,69264,1,1,5,0,0,1,TRUE
M,White,6/4/1973,,1948,5/29/1980,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Black,6/15/1970,Police Officer,1941,7/18/1997,71.4392,,0,,,8,4,0,,,4,0,13,0,0,3,TRUE
M,White,4/17/2017,,,,,,,,,0,0,0,18256,48078,0,0,,0,0,0,TRUE
M,Black,7/18/1966,Police Officer,1938,9/16/1993,0,,0,,,0,0,0,,,0,0,22,0,0,0,TRUE
M,White,9/16/1968,Police Officer as Detective,1948,3/5/1984,,,0,,,1,1,0,,,1,0,222,0,0,0,TRUE
M,White,1/3/1977,Police Officer,1955,3/21/2006,83.1582,71.5121,0,94.2918,0,24,6,1,,76476,5,2,20,0,0,11,TRUE
M,Black,7/10/1995,Police Officer,1966,,75.0907,72.3141,39.2858,0,38.9028,17,1,1,18775,93354,1,2,4,1,1,9,TRUE
F,Black,2/6/1995,Police Officer,1947,8/2/1995,,,,,,0,0,0,,,0,2,30,0,0,0,TRUE
M,Black,8/22/1955,Sergeant of Police,1925,4/15/1984,,,0,,,0,0,0,,,0,0,22,0,0,0,TRUE
M,White,5/16/1956,Lieutenant of Police,1927,11/11/1990,0,,0,,,0,0,1,,,0,6,7,0,0,0,TRUE
M,Hispanic,6/27/2016,Police Officer,1988,,,,87.0427,,,1,0,0,9185,68616,0,3,30,0,0,0,TRUE
F,Black,9/28/1992,Police Officer,1968,,23.3732,0,30.1776,0,0,3,2,1,3416,93354,2,1,6,0,0,1,TRUE
M,Hispanic,7/5/1994,Police Officer,1964,,85.4648,57.7487,43.8917,0,49.1036,25,1,2,6630,93354,1,3,83,0,2,20,TRUE
M,White,7/15/2013,Police Officer,1988,,0,0,74.134,0,0,1,0,0,18844,80016,0,4,12,0,0,1,TRUE
M,Hispanic,9/29/2003,Police Officer,1975,,60.7084,67.0122,80.3603,0,49.1036,8,0,7,7611,87006,0,22,3,0,2,2,TRUE
M,White,10/25/1971,Police Officer,1941,7/11/1990,0,,0,,,0,0,0,,,0,0,132,0,0,0,TRUE
M,White,10/27/2014,Police Officer,1977,,0,0,88.2848,0,0,1,0,0,15264,76266,0,8,19,0,0,1,TRUE
M,Black,12/7/1992,Police Officer,1967,,74.8691,65.6966,73.1086,61.1521,56.6663,19,1,4,18248,93354,1,22,7,0,3,12,TRUE
F,White,7/31/2006,Police Officer,1982,,30.5644,39.4409,84.0605,0,47.1406,2,0,7,6070,87006,0,23,25,0,1,1,TRUE
M,White,2/17/1948,Lieutenant of Police,1921,7/22/1984,,,0,,,0,0,0,,,0,0,114,0,0,0,TRUE
F,Black,7/14/1986,Police Officer,1962,8/15/2012,0,0,0,0,0,0,0,4,,86130,0,0,31,0,0,0,TRUE
F,White,7/15/2013,Police Officer,1982,,0,0,74.134,0,67.1508,1,1,0,17840,80016,0,4,16,0,1,0,TRUE
M,Hispanic,11/4/2013,Police Officer,1988,,0,0,88.5597,0,90.6105,0,0,1,17189,80016,0,13,26,0,3,0,TRUE
F,Hispanic,4/28/2008,Police Officer,1982,,65.0262,70.4953,89.1225,0,93.4812,5,0,3,3265,84054,0,28,16,0,12,0,TRUE
M,White,9/1/2010,Police Officer,1976,,58.2248,64.6253,99.8059,0,94.1507,4,0,3,13778,88296,0,100,11,1,9,0,TRUE
M,Black,5/31/1994,Police Officer,1968,,60.3263,35.6089,64.5567,61.1521,0,12,1,2,2860,93354,0,11,8,0,0,6,TRUE
M,White,6/1/1964,,1939,6/19/1981,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Black,11/29/1999,Police Officer as Detective,1970,,64.4033,61.9992,73.2898,79.9133,38.9028,11,3,9,20545,97440,1,16,212,0,1,2,TRUE
M,Black,6/15/1970,Police Officer,1949,8/15/2009,43.3152,53.9849,0,89.7799,0,8,3,0,,80736,1,1,155,0,0,0,TRUE
M,White,4/13/1981,Police Officer,1946,4/16/1981,,,,,,0,0,0,,,0,2,30,0,0,0,TRUE
M,Black,9/13/1999,Police Officer,1973,,83.8753,79.7738,71.4849,93.0935,72.1094,18,3,4,18395,90024,3,14,3,0,6,5,TRUE
F,Black,7/18/1977,Police Officer,1949,3/6/1987,,,0,,,1,1,0,,,1,8,6,0,0,0,TRUE
M,White,7/14/1986,Police Officer,1951,1/15/2014,32.922,40.0851,40.1219,0,0,6,0,1,,86130,0,2,13,0,0,2,TRUE
M,Hispanic,5/29/2001,Police Officer,1976,,95.5256,95.6897,96.7397,71.9105,88.0064,29,1,4,12794,90024,1,103,10,0,13,4,TRUE
M,White,6/15/1970,Sergeant of Police,1949,4/28/1998,42.1789,,0,,,3,0,0,,,0,0,198,0,0,3,TRUE
M,White,2/8/1955,Sergeant of Police,1929,11/29/1992,0,,0,,,0,0,0,,,0,0,107,0,0,0,TRUE
F,Black,10/30/1972,Police Officer,1942,8/2/1995,0,,0,,,0,0,0,,,0,0,86,0,0,0,TRUE
M,Hispanic,4/30/2007,Police Officer,1983,,52.3977,60.0708,84.9597,0,75.0085,4,0,3,15133,87006,0,24,11,1,5,0,TRUE
F,White,9/9/1985,Police Officer,1957,10/15/2013,36.3335,0,67.6741,0,50.4046,7,0,7,17142,86130,0,12,17,0,1,3,TRUE
F,Hispanic,,,1971,,,,,,,1,0,0,,,0,0,,0,0,1,TRUE
M,White,2/20/2018,,,,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Black,9/29/1980,Police Officer,1949,3/15/2010,66.1633,37.5055,0,0,0,16,0,1,,83604,0,2,149,0,0,10,TRUE
M,White,10/16/1957,,1922,11/3/1980,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Black,10/31/2012,Police Officer,1982,,60.5021,66.8776,86.5543,0,89.7651,2,1,3,13646,84054,0,12,8,0,4,0,TRUE
M,White,1/3/1995,Police Officer,1961,,81.2541,74.8804,64.9578,61.1521,56.6663,21,0,4,5289,93354,0,11,26,0,3,11,TRUE
M,Hispanic,4/26/2004,Police Officer,1971,,81.5177,81.752,89.9602,75.2791,70.6059,13,0,2,18568,87006,0,43,15,0,5,5,TRUE
M,White,10/25/1999,Police Officer,1976,,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,TRUE
F,White,12/13/1999,Sergeant of Police,1966,,56.0162,57.7487,81.2207,61.1521,75.2071,8,0,1,1023,104628,0,30,169,0,7,3,TRUE
F,White,7/14/1986,Police Officer,1950,1/16/1988,,,0,,,0,0,0,,,0,2,30,0,0,0,TRUE
F,Black,10/30/2006,Police Officer,1980,,79.6454,82.9181,95.8793,0,95.9492,10,0,10,16972,87006,0,62,19,0,18,1,TRUE
M,Hispanic,4/8/1985,Police Officer as Detective,1956,7/15/2016,41.9013,53.0197,61.2615,0,38.9028,9,0,5,17227,102900,0,12,208,0,1,3,TRUE
M,White,12/18/1967,Police Officer,1944,11/29/2006,31.5947,0,0,0,0,4,0,1,,,0,2,18,0,0,3,TRUE
M,White,1/16/1961,Police Officer as Detective,1936,3/16/1989,0,,0,,,0,0,0,,,0,0,199,0,0,0,TRUE
M,White,8/14/2000,Police Officer,1977,,83.8333,84.7817,84.6136,70.5551,56.6663,17,0,6,11884,90024,0,37,8,0,3,12,TRUE
M,Hispanic,8/31/2015,Police Officer,1984,,,,65.3912,,,1,0,0,17417,72510,0,1,30,0,0,0,TRUE
M,White,8/31/1998,Police Officer,1967,,21.9594,29.7987,67.5518,0,0,2,0,1,19256,90024,0,11,21,0,0,1,TRUE
M,White,9/1/1958,Police Officer,1922,5/1/1984,,,0,,,0,0,0,,,0,0,225,1,0,0,TRUE
M,White,6/4/1973,Police Officer / Field Training Officer,1949,8/3/2000,56.1256,,0,,,8,0,3,,,0,9,10,0,0,7,TRUE
M,White,11/12/1962,Police Officer as Detective,1936,7/16/1999,0,,0,,,0,0,1,,,0,0,218,0,0,0,TRUE
F,Black,12/7/1987,Police Officer,1947,4/30/1988,,,,,,0,0,0,,,0,2,,0,0,0,TRUE
F,Hispanic,12/14/1998,Police Officer,1971,,53.8344,57.7487,80.9296,61.1521,38.9028,8,1,7,16125,90024,1,31,13,0,1,0,TRUE
M,Black,3/18/1996,Police Officer,1969,2/29/2004,96.7461,97.9601,0,0,,23,3,0,,58572,3,1,236,0,0,13,TRUE
M,Black,9/29/1980,Sergeant of Police,1950,10/2/2005,46.2976,40.8269,0,0,0,7,2,2,2166,80022,2,3,4,0,0,2,TRUE
M,Hispanic,11/7/1988,Police Officer,1963,8/16/1994,93.8686,,0,,,11,2,0,,,2,5,15,0,0,6,TRUE
F,White,,,1945,,,,,,,2,0,0,,,0,0,,0,0,0,TRUE
F,White,12/22/1986,Sergeant of Police,1953,11/15/2011,51.057,54.8244,0,0,0,11,2,1,2192,98766,2,2,23,0,0,5,TRUE
M,White,2/19/1973,Police Officer as Detective,1947,2/29/2004,29.1264,0,0,0,,3,0,1,,74946,0,0,221,0,0,2,TRUE
F,White,1/17/2017,Police Officer,1983,,,,,,,1,0,0,19085,48078,0,0,,0,0,0,TRUE
M,Hispanic,7/1/1985,Police Officer,1958,12/30/2013,43.1578,23.5797,62.6234,0,53.3575,9,1,3,17202,86130,1,9,13,0,2,6,TRUE
M,White,9/29/1952,Police Officer,1929,5/15/1987,,,0,,,0,0,0,,,0,1,118,0,0,0,TRUE
M,White,9/26/2005,Police Officer,1971,3/15/2006,,,,,,0,0,0,,42258,0,3,30,0,0,0,TRUE
F,Black,11/18/1991,Police Officer,1962,7/31/2015,0,0,0,0,0,0,0,0,,,0,0,22,0,0,0,TRUE
M,White,3/27/2006,Police Officer,1980,,63.2761,68.4074,94.5984,0,87.4957,6,0,3,6664,87006,0,56,20,0,10,1,TRUE
M,Hispanic,11/24/2014,Police Officer,1987,,0,0,75.528,0,0,1,0,0,19200,76266,0,3,30,0,0,1,TRUE
F,Hispanic,6/19/2000,Police Officer,1944,10/12/2007,79.2169,76.6839,74.0864,83.4818,0,8,2,3,,68262,1,10,5,1,0,6,TRUE
M,White,12/14/1970,Police Officer as Detective,1950,4/16/2001,33.7811,0,0,0,,4,1,1,,,1,0,,0,0,0,TRUE
M,White,12/12/2016,Police Officer,1978,,,,,,,0,0,0,16384,48078,0,0,,0,0,0,TRUE
,Unknown,4/30/2001,,1973,,0,0,0,0,0,0,0,0,4566,,0,0,,0,0,0,TRUE
M,White,2/20/2018,,,,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,6/4/1973,Police Officer as Detective,1946,11/15/2004,54.6358,54.1928,0,0,,9,1,1,,74946,0,0,218,0,0,6,TRUE
M,White,9/6/1994,Sergeant of Police,1969,,90.0692,90.4873,83.4589,0,49.1036,31,1,14,1729,107988,1,46,179,0,2,13,TRUE
F,Hispanic,12/15/2017,,,,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,9/2/1997,Police Officer as Detective,1968,,69.4395,72.3141,72.5038,0,38.9028,13,0,13,20026,97440,0,17,55,0,1,5,TRUE
F,Black,8/1/1994,Police Officer,1962,,77.3986,77.646,59.4851,79.9133,0,20,2,3,9029,93354,1,8,4,0,0,4,TRUE
M,Asian/Pacific,10/28/2002,Police Officer,1978,,52.5926,60.2103,92.5575,0,96.4825,6,0,4,20276,94122,0,60,18,0,25,2,TRUE
M,White,7/1/1957,Police Officer,1930,5/26/1993,58.1491,,0,,,2,0,0,,,0,3,,0,0,2,TRUE
M,White,9/27/2004,Police Officer,1979,,92.0867,93.1583,96.5327,0,99.1206,18,0,14,20203,94122,0,79,19,0,37,3,TRUE
M,White,1/19/1970,Police Officer,1946,5/14/1984,,,0,,,0,0,1,,,0,2,21,0,0,0,TRUE
M,White,2/28/1966,Sergeant of Police,1941,5/25/1991,0,,0,,,0,0,0,,,0,0,217,0,0,0,TRUE
F,Hispanic,12/12/2016,Police Officer,1989,,,,,,,0,0,0,16719,48078,0,0,,0,0,0,TRUE
M,Asian/Pacific,9/28/1998,Sergeant of Police,1965,,85.1859,86.3763,84.5845,61.1521,83.0024,20,0,4,1006,104628,0,41,179,0,10,5,TRUE
M,White,5/9/1966,Police Agent,1944,7/15/1996,31.7137,,0,,,1,0,0,,,0,0,80,1,0,0,TRUE
M,White,7/16/1957,Police Officer,1927,10/16/1989,0,,0,,,0,0,2,,,0,5,,0,0,0,TRUE
M,White,1/3/1977,Police Officer,1955,6/15/2007,57.3337,66.9182,0,83.2321,0,12,3,1,,78006,2,2,23,0,0,5,TRUE
F,Asian/Pacific Islander,8/27/2018,Police Officer,1984,,,,,,,,,,19087,,,,,,,,TRUE
M,White,2/19/2013,Police Officer,1980,,78.2966,47.2444,89.4524,98.9486,86.2986,5,0,1,4142,84054,0,14,4,0,3,0,TRUE
M,White,10/22/1973,Police Officer,1950,5/10/1984,,,0,,,0,0,0,,,0,0,86,0,0,0,TRUE
M,White,3/1/1982,Police Officer,1955,5/15/2006,36.841,38.5747,0,0,0,5,0,0,,74328,0,2,13,0,0,3,TRUE
M,White,1/3/1977,Police Officer as Detective,1951,4/15/2010,39.0487,29.2269,60.6425,0,0,7,1,0,,90456,0,4,208,0,0,0,TRUE
M,White,2/19/1973,Police Officer,1950,4/15/2005,46.9724,52.6944,0,0,0,7,1,6,,69264,0,5,19,0,0,3,TRUE
M,Black,7/5/1994,Police Officer,1961,12/1/1996,71.8685,,0,,,2,0,0,,,0,12,11,1,0,2,TRUE
M,Black,9/16/1956,Police Officer,1927,10/7/1983,,,0,,,0,0,3,,,0,9,5,1,0,0,TRUE
M,Black,2/2/1987,Police Officer as Detective,1961,3/15/2017,81.4375,72.3141,28.3145,88.3297,0,28,5,2,20724,102900,5,1,192,0,0,14,TRUE
F,White,10/13/1998,Police Officer,1974,,89.7214,90.4873,83.9862,0,38.9028,24,0,2,15570,90024,0,39,10,0,1,12,TRUE
F,Black,12/7/1992,Police Officer,1961,,23.4534,35.6089,53.6695,0,0,3,0,2,,83706,0,6,134,1,0,1,TRUE
M,Hispanic,2/23/2015,Police Officer,1983,,71.8658,76.3105,89.8729,0,0,2,1,0,13298,76266,0,8,7,0,0,0,TRUE
M,White,2/3/1969,Police Officer,1946,9/7/1996,40.6337,,0,,,2,2,6,,,2,5,19,0,0,0,TRUE
M,White,6/27/1966,Police Officer,1940,10/15/2003,0,0,0,0,,0,0,0,,69264,0,2,35,0,0,0,TRUE
M,White,2/6/1995,Police Officer,1966,,67.3646,53.0197,57.622,0,0,14,0,1,18964,93354,0,7,152,0,0,8,TRUE
M,White,8/4/1997,Lieutenant of Police,1961,,46.8954,53.0197,56.946,0,49.1036,7,0,3,620,121464,0,6,19,2,2,5,TRUE
M,White,4/29/1968,Police Officer,1947,6/14/1999,0,,0,,,0,0,0,,,0,12,11,1,0,0,TRUE
F,Black,2/28/2000,Police Officer,1972,,56.4289,59.702,63.9486,70.0568,38.9028,9,1,4,4820,90024,1,8,4,0,1,2,TRUE
M,Hispanic,2/2/2015,Police Officer,1982,,70.368,0,87.861,99.3273,0,1,1,0,14275,76266,1,7,17,0,0,0,TRUE
F,White,2/16/2017,Police Officer,1980,,,,,,,0,0,0,19755,48078,0,4,30,0,0,0,TRUE
M,White,10/28/2002,Police Officer,1980,,82.5303,85.0508,93.0718,0,78.2707,17,0,1,12397,87006,0,64,174,0,8,6,TRUE
F,White,5/5/1997,Police Officer,1967,2/15/2001,35.8036,0,0,0,,1,0,1,,,0,1,24,0,0,1,TRUE
M,Hispanic,10/27/2014,Police Officer,1992,,0,0,88.2848,0,0,0,0,0,14955,76266,0,9,12,0,0,0,TRUE
F,Black,12/26/1989,Police Officer,1953,4/15/2010,19.3212,0,58.0522,0,0,2,0,0,,81252,0,2,22,0,0,2,TRUE
M,Black,7/30/1990,Police Officer,1965,,62.917,29.7987,67.8882,0,0,15,3,1,9622,96060,3,16,3,0,0,9,TRUE
M,Hispanic,7/1/1957,,1929,10/28/1982,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,2/1/1982,Police Officer,1954,2/15/2012,54.3064,26.7676,0,0,0,12,0,0,,86130,0,0,23,0,0,10,TRUE
F,White,10/25/2004,Police Officer,1980,,69.0688,68.8559,94.7375,75.877,71.1052,8,0,3,13564,87006,0,64,15,0,5,1,TRUE
M,White,5/31/1965,Police Officer as Detective,1943,6/12/1986,,,0,,,0,0,0,,,0,0,199,0,0,0,TRUE
M,White,6/27/2016,Police Officer,1990,,,,72.6688,,,0,0,1,9241,68616,0,1,30,0,0,0,TRUE
M,White,9/26/1960,Sergeant of Police,1934,1/16/1992,0,,0,,,0,0,1,,,0,2,21,0,0,0,TRUE
F,Hispanic,9/11/2000,Police Officer,1963,,23.3999,0,56.6646,84.6223,0,2,2,4,9476,90024,2,5,18,0,0,0,TRUE
M,White,5/16/1975,Sergeant of Police,1949,1/26/2007,0,0,0,0,0,0,0,6,956,96072,0,0,2,0,0,0,TRUE
M,White,10/1/1956,Police Officer,1930,2/6/1986,,,0,,,1,0,6,,,0,5,19,0,0,0,TRUE
F,Black,12/16/1991,Police Officer,1958,11/15/2013,82.4422,57.3759,64.3582,72.4023,0,24,1,1,,83706,1,8,149,0,0,14,TRUE
M,White,6/5/1995,Sergeant of Police,1965,,72.6873,72.3141,74.8811,79.9133,93.6628,16,0,6,1077,107988,0,23,21,0,19,6,TRUE
M,Hispanic,8/1/1994,Police Officer,1968,2/10/2014,96.1342,87.6602,56.2297,92.0999,80.2522,41,3,2,11032,80724,3,4,5,0,7,26,TRUE
M,White,3/15/1965,Police Officer,1943,9/16/2002,96.7339,96.5579,0,94.486,,47,3,0,,,3,1,10,0,0,38,TRUE
M,Black,2/16/1954,Sergeant of Police,1930,7/2/1993,0,,0,,,1,0,0,,,0,2,,0,0,1,TRUE
F,White,9/29/2014,Police Officer,1991,,0,0,92.9327,0,0,1,0,2,15980,76266,0,12,8,0,0,0,TRUE
M,Black,2/2/1987,Police Officer,1958,4/15/2016,72.0225,70.58,56.942,0,0,21,5,10,,93240,5,8,19,0,0,7,TRUE
M,White,7/1/1957,,1932,9/1/1988,,,0,,,0,0,0,,,0,0,19,0,0,0,TRUE
F,Hispanic,,,1938,,,,,,,1,1,0,,,1,0,,0,0,0,TRUE
F,Black,6/16/2017,,1984,,,,,,,1,1,0,8880,48078,0,0,,0,0,0,TRUE
M,White,12/11/1978,Police Officer,1952,6/30/1998,59.5419,,0,,,6,1,0,,,1,0,17,0,0,2,TRUE
M,Black,9/26/2005,Police Officer,1980,,67.1277,67.3012,97.3154,76.9384,93.5436,8,0,3,16006,87006,0,82,9,0,16,2,TRUE
F,White,4/30/2001,Police Officer,1977,,74.2425,78.4732,77.4719,0,49.1036,12,1,1,20752,97440,1,21,9,0,2,3,TRUE
M,White,12/27/2018,Police Officer,1987,,,,,,,,,,13008,,,,,,,,TRUE
M,White,1/20/1969,Police Officer,1946,6/15/2003,40.438,0,0,0,,5,0,0,,69264,0,0,5,0,0,2,TRUE
M,White,11/7/1988,Sergeant of Police,1956,4/17/2012,90.8751,59.4,0,0,0,37,1,1,,99756,1,0,131,0,0,26,TRUE
M,Black,3/26/1990,Police Officer as Detective,1963,,72.7752,29.7987,29.2299,61.1521,0,20,2,5,21075,103932,2,1,208,0,0,10,TRUE
M,White,4/1/1946,Police Officer,1924,6/16/1986,,,0,,,0,0,0,,,0,12,11,1,0,0,TRUE
M,White,8/26/1955,Explosives Tech I,1931,3/6/1984,,,0,,,1,0,1,,,0,0,200,0,0,0,TRUE
M,Hispanic,10/13/1986,Police Officer,1950,10/13/1986,,,,,,0,0,0,,,0,2,30,0,0,0,TRUE
M,White,10/23/1972,Police Officer,1950,4/15/2002,55.1199,65.2653,0,95.0608,,8,0,2,,,0,5,17,0,0,5,TRUE
M,White,8/22/1955,Police Officer,1921,2/23/1984,,,0,,,0,0,0,,,0,0,34,0,0,0,TRUE
M,Black,10/26/2015,Police Officer,1978,,,,66.5589,,,0,0,0,10618,72510,0,1,30,0,0,0,TRUE
M,Black,4/29/2002,Police Officer,1970,,38.4357,46.5517,77.0418,0,56.6663,4,0,4,12020,90024,0,19,13,0,3,0,TRUE
M,Hispanic,8/25/2003,Police Officer,1967,,65.5955,70.8342,94.6276,0,83.0024,9,0,0,14461,87006,0,69,16,0,10,2,TRUE
F,Hispanic,10/23/1995,Police Officer,1973,,48.3283,41.5139,39.4637,0,0,8,0,2,16790,93354,0,2,153,1,0,6,TRUE
F,White,4/8/1985,Captain of Police,1949,11/15/2012,67.6625,53.1622,55.3236,73.2811,61.6563,18,1,3,75,,1,5,27,0,2,10,TRUE
M,White,2/1/1972,Police Officer,1944,4/1/1999,91.4989,,0,,,22,1,0,,,1,0,236,0,0,15,TRUE
M,White,11/20/1972,Police Forensic Investigator I,1947,1/15/2008,16.2961,0,52.3986,81.8293,0,1,1,0,,96072,1,1,142,0,0,0,TRUE
M,Hispanic,9/26/2005,Police Officer,1981,,61.2357,61.2069,85.2411,76.9384,61.6589,6,2,9,7080,87006,2,27,15,0,3,0,TRUE
M,White,3/2/1953,Police Officer / Mounted Patrol Officer,1924,4/16/1983,,,0,,,0,0,0,,,0,0,141,0,0,0,TRUE
M,White,8/5/1996,Sergeant of Police,1971,,49.6313,29.7987,80.9587,0,86.6844,9,0,2,1387,107988,0,35,173,0,12,3,TRUE
M,White,6/19/1991,Sergeant of Police,1961,,74.5826,69.1001,52.7606,61.1521,49.1036,20,2,5,2564,111474,2,6,2,0,2,12,TRUE
M,White,6/6/1966,Police Officer,1944,3/16/2001,39.6238,0,0,0,,4,0,0,,,0,2,35,0,0,2,TRUE
M,White,6/8/1998,Police Officer,1971,,16.973,24.118,0,0,0,1,0,1,16690,90024,0,0,16,1,0,1,TRUE
M,Black,7/30/1990,Lieutenant of Police,1965,,48.122,35.6089,70.2397,0,49.1036,10,0,16,423,125190,0,19,16,1,2,4,TRUE
M,White,5/6/1996,Lieutenant of Police,1970,,57.002,47.638,71.7502,0,72.1094,12,0,11,111,121464,0,17,2,0,6,6,TRUE
M,Hispanic,12/18/2006,Police Officer,1973,6/16/2008,85.2053,86.372,86.582,0,0,2,1,1,,55728,1,8,7,0,0,0,TRUE
M,White,10/25/1971,Police Officer,1947,5/15/2007,63.2681,53.6004,0,83.4251,86.1838,13,0,0,15834,80736,0,0,225,1,3,8,TRUE
M,White,9/19/1960,,1931,3/31/1980,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,3/18/1959,Police Officer / Mounted Patrol Officer,1932,4/14/1990,0,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,3/8/1976,Police Officer,1946,10/5/2006,79.9488,57.478,0,85.239,0,21,3,4,,76476,3,2,149,0,0,14,TRUE
M,White,10/16/1954,Police Officer,1921,6/20/1981,,,0,,,0,0,0,,,0,1,118,0,0,0,TRUE
M,Black,7/18/1977,Police Officer,1947,2/16/2002,47.0686,0,0,0,,8,3,0,,,3,0,4,0,0,4,TRUE
M,White,6/16/2017,,,,,,,,,0,0,0,18434,48078,0,0,,0,0,0,TRUE
M,White,12/5/2005,Police Officer,1980,,62.1069,67.8543,93.641,0,71.9902,6,0,3,15821,87006,0,52,9,0,5,0,TRUE
F,White,4/28/2008,Police Officer,1984,,46.6012,54.993,82.2428,0,77.7091,3,0,6,11961,84054,0,17,2,0,5,0,TRUE
F,White,8/11/1986,Police Officer,1962,8/15/2017,41.9013,24.118,50.0631,61.1521,38.9028,9,1,2,3083,95106,1,6,18,0,1,4,TRUE
M,Black,3/26/1990,Police Officer,1947,7/18/2010,41.3305,44.9737,58.0522,77.2832,57.2841,7,1,4,13970,81252,1,3,2,1,1,1,TRUE
F,White,10/18/1976,Sergeant of Police,1949,7/15/2004,23.7622,0,0,0,,2,0,0,,80022,0,0,80,1,0,0,TRUE
M,Black,5/1/1958,Police Officer,1930,1/11/1993,0,,0,,,0,0,0,,,0,0,117,0,0,0,TRUE
M,White,6/22/1964,Police Officer,1942,1/15/2005,28.6025,0,0,0,0,4,0,3,,69264,0,9,10,0,0,2,TRUE
M,White,12/7/1987,Sergeant of Police,1952,10/25/2015,45.3223,44.3126,45.0846,84.5711,0,10,0,0,2050,87534,0,3,16,0,0,4,TRUE
M,Hispanic,5/16/2017,,,,,,,,,0,0,0,10523,48078,0,0,,0,0,0,TRUE
M,White,2/1/1982,Police Officer,1941,11/6/2004,54.7084,0,0,0,,9,0,6,,,0,5,19,0,0,6,TRUE
M,White,6/4/1973,Police Officer,1948,3/15/2008,24.5624,42.0337,52.4832,0,0,3,0,0,,80736,0,1,152,0,0,3,TRUE
M,White,8/4/1997,Police Officer,1970,,31.512,29.7987,83.0061,0,75.2071,4,0,6,12328,93354,0,39,20,0,7,2,TRUE
M,White,7/26/1971,Police Officer,1945,11/25/2005,46.1644,51.8724,0,0,0,7,1,6,,76476,1,5,19,0,0,5,TRUE
M,White,9/1/1956,Police Officer,1922,5/21/1981,,,0,,,0,0,2,,,0,5,17,0,0,0,TRUE
M,Black,5/29/2001,Police Officer,1972,,54.5833,45.3259,87.0977,91.3893,63.0035,7,1,2,1455,90024,1,42,23,0,4,3,TRUE
M,Hispanic,12/12/2016,Police Officer,1979,,,,,,,0,0,0,13992,48078,0,0,,0,0,0,TRUE
F,Black,1/2/1991,Sergeant of Police,1966,,37.4307,24.118,62.4543,0,49.1036,9,0,4,908,111474,0,11,7,0,2,4,TRUE
M,Hispanic,10/13/1986,Police Officer,1956,,80.2453,24.118,0,79.9133,0,27,1,1,2747,96060,1,0,35,1,0,23,TRUE
M,White,9/1/2010,Police Officer,1985,,27.3394,35.1754,89.1451,0,94.1507,2,0,4,10474,84054,0,21,16,0,9,0,TRUE
